count,date,timeInterval,class,headingDirection,LocationId,LocationName,movement,approach
1.0,2025-07-04,03:15 PM - 03:29 PM,bicycle,Unknown,662a21668158988de375fe1b,US50 @ Cave Rock,,
1.0,2025-06-27,07:15 PM - 07:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-27,08:00 PM - 08:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-06-28,10:45 AM - 10:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-06-28,11:45 AM - 11:59 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-28,11:45 AM - 11:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-06-28,12:15 PM - 12:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-06-28,12:45 PM - 12:59 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-28,02:00 PM - 02:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-28,04:30 PM - 04:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-28,05:45 PM - 05:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-28,08:00 PM - 08:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-28,08:15 PM - 08:29 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-29,10:30 AM - 10:44 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-06-29,10:45 AM - 10:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-29,11:00 AM - 11:14 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
4.0,2025-06-29,11:00 AM - 11:14 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-29,11:30 AM - 11:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-29,11:45 AM - 11:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-29,03:15 PM - 03:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-29,03:45 PM - 03:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-29,06:30 PM - 06:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-06-29,08:15 PM - 08:29 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
8.0,2025-06-30,09:30 AM - 09:44 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-06-30,09:30 AM - 09:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
11.0,2025-06-30,10:00 AM - 10:14 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-06-30,11:00 AM - 11:14 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-30,11:15 AM - 11:29 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-30,12:00 PM - 12:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-06-30,12:30 PM - 12:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-30,01:00 PM - 01:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-30,02:45 PM - 02:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-30,07:30 PM - 07:44 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-06-30,08:00 PM - 08:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-01,08:00 AM - 08:14 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-01,08:30 AM - 08:44 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
4.0,2025-07-01,10:30 AM - 10:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-01,01:45 PM - 01:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-02,08:00 AM - 08:14 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-02,10:45 AM - 10:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-02,03:15 PM - 03:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-02,05:45 PM - 05:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-02,07:45 PM - 07:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-02,08:00 PM - 08:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-02,09:00 PM - 09:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-03,08:15 AM - 08:29 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-03,08:30 AM - 08:44 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,08:45 AM - 08:59 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,09:00 AM - 09:14 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-03,09:15 AM - 09:29 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-03,10:45 AM - 10:59 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,02:00 PM - 02:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,02:15 PM - 02:29 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,02:30 PM - 02:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-03,03:15 PM - 03:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,04:00 PM - 04:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,04:00 PM - 04:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-03,04:30 PM - 04:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,06:45 PM - 06:59 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,07:00 PM - 07:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-03,07:15 PM - 07:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,07:30 PM - 07:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-03,08:00 PM - 08:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-03,08:15 PM - 08:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-03,08:45 PM - 08:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-04,07:00 AM - 07:14 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-04,09:15 AM - 09:29 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-04,10:30 AM - 10:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-04,11:45 AM - 11:59 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-04,11:45 AM - 11:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-04,12:00 PM - 12:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
6.0,2025-07-04,12:15 PM - 12:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
6.0,2025-07-04,12:45 PM - 12:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-04,01:30 PM - 01:44 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-04,03:15 PM - 03:29 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-04,04:00 PM - 04:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-04,08:15 PM - 08:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-04,09:45 PM - 09:59 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-05,08:15 AM - 08:29 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-05,08:45 AM - 08:59 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-05,08:45 AM - 08:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-05,10:15 AM - 10:29 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-05,10:30 AM - 10:44 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-05,10:30 AM - 10:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-05,12:30 PM - 12:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
4.0,2025-07-05,12:45 PM - 12:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-05,03:00 PM - 03:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-05,03:30 PM - 03:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-05,03:45 PM - 03:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-05,04:15 PM - 04:29 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-05,04:15 PM - 04:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-06,08:30 AM - 08:44 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-06,08:30 AM - 08:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-06,09:00 AM - 09:14 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-06,09:00 AM - 09:14 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
6.0,2025-07-06,09:15 AM - 09:29 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-06,09:15 AM - 09:29 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-06,11:30 AM - 11:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-06,12:15 PM - 12:29 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-06,12:30 PM - 12:44 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-06,12:30 PM - 12:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-06,02:15 PM - 02:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-06,03:45 PM - 03:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-06,04:15 PM - 04:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-06,07:15 PM - 07:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-07,10:45 AM - 10:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-07,11:30 AM - 11:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-07,12:15 PM - 12:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-07,01:45 PM - 01:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-07,03:00 PM - 03:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-07,09:00 PM - 09:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-08,09:45 AM - 09:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-08,01:00 PM - 01:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-08,03:00 PM - 03:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-08,03:00 PM - 03:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-08,03:45 PM - 03:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-09,08:45 AM - 08:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-09,09:30 AM - 09:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-09,01:30 PM - 01:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-09,08:00 PM - 08:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-10,01:15 PM - 01:29 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-10,02:30 PM - 02:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-10,02:45 PM - 02:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-10,05:00 PM - 05:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-10,06:00 PM - 06:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
5.0,2025-07-10,06:30 PM - 06:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-10,08:00 PM - 08:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-10,09:15 PM - 09:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,08:15 AM - 08:29 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
4.0,2025-07-11,09:15 AM - 09:29 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-11,09:15 AM - 09:29 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,09:30 AM - 09:44 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,09:30 AM - 09:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,09:45 AM - 09:59 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,09:45 AM - 09:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,10:00 AM - 10:14 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-11,11:30 AM - 11:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-11,02:00 PM - 02:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,02:15 PM - 02:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,02:45 PM - 02:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-11,05:00 PM - 05:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,05:00 PM - 05:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,05:45 PM - 05:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,06:45 PM - 06:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,08:00 PM - 08:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-11,08:15 PM - 08:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
10.0,2025-07-12,08:30 AM - 08:44 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-12,08:30 AM - 08:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-12,08:45 AM - 08:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
11.0,2025-07-12,09:00 AM - 09:14 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-12,09:00 AM - 09:14 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-12,09:30 AM - 09:44 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-12,09:30 AM - 09:44 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-12,10:45 AM - 10:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-12,11:45 AM - 11:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-12,12:15 PM - 12:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-12,03:00 PM - 03:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-12,05:30 PM - 05:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-12,06:15 PM - 06:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-13,08:45 AM - 08:59 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-13,09:45 AM - 09:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-13,10:45 AM - 10:59 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-13,11:00 AM - 11:14 AM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-07-13,11:45 AM - 11:59 AM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-13,12:15 PM - 12:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-13,01:00 PM - 01:14 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-13,01:30 PM - 01:44 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
2.0,2025-07-13,02:45 PM - 02:59 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-13,03:15 PM - 03:29 PM,bicycle,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
1.0,2025-07-13,04:00 PM - 04:14 PM,pedestrian,Unknown,6786b290ddb02855b751179d,Hwy 50 at Meyers (roundabout),CROSSING,WB
3.0,2025-06-27,07:45 PM - 07:59 PM,pedestrian,Unknown,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,CROSSING,EB
3.0,2025-06-27,08:00 PM - 08:14 PM,pedestrian,Unknown,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,CROSSING,SB
9.0,2025-06-27,08:15 PM - 08:29 PM,pedestrian,Unknown,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,CROSSING,SB
6.0,2025-06-27,08:15 PM - 08:29 PM,pedestrian,Unknown,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,CROSSING,EB
1.0,2025-06-27,08:15 PM - 08:29 PM,bicycle,Unknown,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,CROSSING,EB
5.0,2025-06-27,08:30 PM - 08:44 PM,pedestrian,Unknown,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,CROSSING,SB
2.0,2025-06-27,08:30 PM - 08:44 PM,bicycle,Unknown,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,CROSSING,SB
10.0,2025-06-27,08:30 PM - 08:44 PM,pedestrian,Unknown,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,CROSSING,EB
1.0,2025-06-27,08:45 PM - 08:59 PM,pedestrian,Unknown,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,CROSSING,SB
