taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,189.0,0.3002645502645503,57,41,4,12,2.0820270967028227,119,14,469,57,0,75
110,22.0,0.5,11,8,1,2,2.2845238594565282,25,117,820,23,0,155
111,244.0,0.25881147540983607,63,48,2,13,2.0820270967028227,131,73,251,4,0,88
112,1173.0,0.5832054560954817,684,376,143,165,2.351136616434554,1608,0,142,7,0,24
113,531.0,0.6431261770244822,342,230,46,66,2.6261779962032272,898,82,89,3,0,42
114,315.0,0.5401587301587302,170,87,6,77,2.58103953466245,439,0,24,0,0,18
115,292.0,0.5220890410958904,152,88,26,38,2.6642052896197264,405,0,0,0,0,101
116,4.0,0.5,2,2,0,0,2.6642052896197264,5,0,0,0,0,0
117,0.0,0.0,0,0,0,0,2.5671755908002423,0,7,124,441,0,0
118,314.0,0.5509554140127388,173,65,66,42,2.7135424246126836,469,51,350,154,0,70
119,153.0,0.6013071895424836,92,42,23,27,2.2055217407544268,203,30,176,56,0,62
120,25.0,0.5479999999999999,14,8,4,2,2.0425573887084565,29,0,121,16,0,231
121,424.0,0.5456367924528301,231,128,63,40,2.0607833885772138,476,0,8,0,0,3
122,0.0,0.0,0,0,0,0,2.7135424246126836,0,0,0,0,0,0
123,594.0,0.6102693602693603,362,208,77,77,2.5553805107131278,925,0,2,0,0,19
124,376.0,0.6101063829787234,229,134,72,23,3.3644889933813094,770,12,87,6,0,59
125,286.0,0.45104895104895104,129,59,26,44,2.792481840601417,360,0,5,0,0,4
126,299.0,0.6287625418060201,188,105,11,72,2.364488519811224,445,0,0,0,0,62
127,10.0,0.5,5,3,1,1,2.0326899617098646,10,0,0,0,0,207
128,0.0,0.0,0,0,0,0,2.0326899617098646,0,67,0,0,0,113
129,0.0,0.0,0,0,0,0,2.0326899617098646,0,0,0,0,0,0
130,0.0,0.0,0,0,0,0,2.7135424246126836,0,0,0,0,0,8
131,62.0,0.6935483870967742,43,33,6,4,2.0326899617098646,87,0,0,0,0,375
132,0.0,0.0,0,0,0,0,2.0326899617098646,0,0,0,0,0,0
133,118.0,0.5508474576271186,65,24,25,16,2.7135424246126836,176,0,0,0,0,5
134,388.0,0.5706185567010309,221,93,29,99,2.4895060335602737,550,0,0,0,0,0
135,140.0,0.46035714285714285,64,30,12,22,2.792481840601417,179,0,0,0,0,0
136,0.0,0.0,0,0,0,0,2.7668265304050785,0,0,0,0,0,0
137,399.0,0.6424812030075189,256,112,48,96,2.0086381084007985,514,0,14,0,0,6
138,707.0,0.5615275813295615,397,177,67,153,2.033506576358024,807,7,141,12,0,52
139,566.0,0.4936395759717314,279,142,53,84,1.9312313187590002,539,3,22,0,0,102
140,182.0,0.7087912087912088,129,78,44,7,2.185467835662635,282,15,42,6,0,16
141,378.0,0.6642857142857143,251,136,103,12,2.190568793687331,550,25,58,0,0,54
142,982.0,0.6140529531568228,603,320,148,135,2.7749115200241095,1673,26,61,1,0,62
