,TAZ,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,NEW_OCCUPANCY_RATE
32,156,7.0,3.4,0.5,2.5,4.0,366.0,0.8813559322033898,322.57627118644064,202.64406779661016,83.7457627118644,36.1864406779661,2.264583669293047,730.5009558302587,0,0,0,0,0,203.14406779661016,86.2457627118644,40.1864406779661,0.873931021947562
33,158,306.0,295.6,280.26,9.32,16.42,381.0,0.7979840474911589,317.09989212513483,244.83034879539736,13.529521754764472,58.74002157497304,2.338495434284145,750.1430287897491,0,0,0,0,0,525.0903487953974,22.849521754764474,75.16002157497304,0.8918484601530348
34,159,29.0,10.649999999999999,5.15,5.3,18.55,579.0,0.7698862576367224,446.6967997123337,178.16701426345438,141.70914539134603,126.82064005753328,2.3175031235658268,1036.6194997279406,0,0,0,0,0,183.31701426345438,147.00914539134604,145.37064005753328,0.752215131105812
35,160,145.0,57.25,9.13,4.66,131.21,566.0,0.7386018237082067,418.04863221884494,258.0547112462005,144.51063829787233,15.483282674772036,1.7669845670717046,738.685481416134,0,0,0,0,0,267.1847112462005,149.17063829787233,146.69328267477204,0.6684931536130028
36,161,70.0,70.0,0.0,70.0,0.0,19.0,0.7386018237082068,14.033434650455929,8.662613981762918,4.8510638297872335,0.5197568389057751,1.7669845670717046,24.796862450364923,0,0,0,0,0,8.662613981762918,74.85106382978724,0.5197568389057751,0.9441958949489431
37,162,5.0,2.35,2.57,1.42,1.01,284.0,0.7386018237082067,209.7629179331307,129.48328267477203,72.51063829787233,7.768996960486322,1.7669845670717046,370.6478387317704,0,0,0,0,0,132.05328267477202,73.93063829787233,8.778996960486323,0.7339547333326322
38,165,5.0,0.35,2.01,2.02,0.97,373.0,0.5317829457364341,198.35503875968996,109.87596899224808,27.758139534883725,60.72093023255815,1.543572725258041,306.17542774695886,0,0,0,0,0,111.88596899224808,29.778139534883724,61.69093023255815,0.5256747057134655
39,166,5.0,0.0,2.5,2.5,0.0,243.0,0.5317829457364341,129.2232558139535,71.58139534883722,18.083720930232563,39.55813953488372,1.543572725258041,199.46549314346117,0,0,0,0,0,74.08139534883722,20.583720930232563,39.55813953488372,0.5210615153788447
40,167,4.0,0.35,1.5,1.5,1.0,237.0,0.4938524590163934,117.04303278688523,44.4375,28.410860655737707,44.19467213114754,3.0363700319220674,355.38595719937035,0,0,0,0,0,45.9375,29.910860655737707,45.19467213114754,0.48710801986259433
41,168,2.0,0.35,0.5,0.5,1.0,141.0,0.4938524590163934,69.63319672131148,26.4375,16.90266393442623,26.29303278688525,3.0363700319220674,211.43215175152412,0,0,0,0,0,26.9375,17.40266393442623,27.29303278688525,0.48939298406511517
42,169,3.0,0.35,1.01,1.02,0.97,61.0,0.4944199176131595,30.125,11.4375,7.312500000000001,11.375,3.0245647470989594,91.47064721165228,0,0,0,0,0,12.4475,8.332500000000001,12.345,0.476171875
43,170,3.0,0.0,1.5,1.5,0.0,192.0,0.4942694477628422,94.81967213114754,36.0,23.016393442622952,35.80327868852459,3.028290117484933,287.90761089569247,0,0,0,0,0,37.5,24.516393442622952,35.80327868852459,0.4862547288776797
44,175,14.0,1.0499999999999998,5.52,5.54,2.94,947.0,0.426296339179185,400.7387333439245,82.4476720954956,83.14499060676671,235.14607064166216,2.6529020449430343,1030.7145823088963,0,0,0,0,0,87.9676720954956,88.68499060676672,238.08607064166216,0.4180944155503897
45,176,3.0,0.35,1.01,1.02,0.97,293.0,0.5097998250302554,149.62760470871206,38.72770723960623,36.85578605734021,74.04411141176561,2.4076494932449606,360.666957553332,0,0,0,0,0,39.73770723960623,37.875786057340214,75.01411141176561,0.5066810969888921
46,177,1.0,0.0,0.5,0.5,0.0,53.0,0.6176398376723908,32.801829268292686,8.725609756097562,11.149390243902438,12.926829268292684,2.2441263267290816,73.94938156156492,0,0,0,0,0,9.225609756097562,11.649390243902438,12.926829268292684,0.6074412827461608
47,178,3.0,0.0,1.5,1.5,0.0,417.0,0.5252413925068998,218.9717596594947,45.93905357207847,44.38220390884299,128.65050217857322,2.422787292112344,530.4365348875195,0,0,0,0,0,47.43905357207847,45.88220390884299,128.65050217857322,0.5213613325226064
48,179,3.0,0.0,1.5,1.5,0.0,331.0,0.5134391839376132,170.4983741245286,44.22408059467919,36.71793305369558,89.55636047615383,2.656841656600328,446.0365432009512,0,0,0,0,0,45.72408059467919,38.21793305369558,89.55636047615383,0.5104741740255347
49,183,1.0,0.0,0.5,0.5,0.0,33.0,0.7407407407407407,24.444444444444443,4.562962962962962,11.57037037037037,8.311111111111112,2.2950489204494557,56.101195833208905,0,0,0,0,0,5.062962962962962,12.07037037037037,8.311111111111112,0.7189542483660131
50,185,2.0,0.35,0.51,0.52,0.97,85.0,0.5297146446728214,45.94735200548936,10.858836005239848,13.731956833634833,21.356559166614684,2.4600690308800024,108.21885861812608,0,0,0,0,0,11.368836005239848,14.251956833634832,22.326559166614683,0.5321534713274639
51,186,1.0,0.0,0.5,0.5,0.0,83.0,0.6189024390243902,51.36890243902439,13.664634146341465,17.460365853658537,20.243902439024392,2.254428585574244,115.8075220681111,0,0,0,0,0,14.164634146341465,17.960365853658537,20.243902439024392,0.6115345528455285
52,187,1.0,0.0,0.5,0.5,0.0,22.0,0.6189024390243902,13.615853658536585,3.6219512195121952,4.628048780487805,5.365853658536586,2.254428585574244,30.69596970480053,0,0,0,0,0,4.121951219512195,5.128048780487805,5.365853658536586,0.5919936373276776
53,188,1.0,0.35,0.0,0.0,1.0,65.0,0.6189024390243902,40.22865853658536,10.701219512195122,13.673780487804878,15.853658536585368,2.254428585574244,90.6926377641834,0,0,0,0,0,10.701219512195122,13.673780487804878,16.853658536585368,0.6148281596452327
54,191,4.0,0.35,1.51,1.52,0.97,258.0,0.4284023668639053,110.52781065088756,39.38698224852071,18.62485207100592,52.51597633136095,2.924664111015235,323.2567210797384,0,0,0,0,0,40.89698224852071,20.14485207100592,53.48597633136095,0.4231977505759067
55,192,4.0,0.35,1.51,1.52,0.97,462.0,0.4284023668639052,197.92189349112425,70.5301775147929,33.35147928994083,94.04023668639054,2.924664111015235,578.855058677671,0,0,0,0,0,72.0401775147929,34.87147928994084,95.01023668639054,0.4254761662899662
56,194,1.0,0.0,0.5,0.5,0.0,23.0,0.6699266503667481,15.408312958435207,3.3740831295843523,4.89242053789731,7.141809290953545,2.2848938367306526,35.206359313145654,0,0,0,0,0,3.8740831295843523,5.39242053789731,7.141809290953545,0.6420130399348003
57,195,6.0,0.0,3.0,3.0,0.0,801.0,0.5869020805659841,477.680407299183,132.36223090226014,109.27614944242352,236.04202695449936,2.4054157094373245,1134.3961060365525,0,0,0,0,0,135.36223090226014,112.27614944242352,236.04202695449936,0.5919211986359145
58,196,5.0,1.7499999999999998,0.05,0.1,4.85,25.0,0.7462406015037594,18.656015037593985,6.578947368421052,4.088345864661655,7.988721804511277,2.132567580948609,39.78521285886268,0,0,0,0,0,6.628947368421052,4.188345864661654,12.838721804511277,0.6802005012531328
59,197,8.0,1.4,2.02,2.04,3.94,544.0,0.7462406015037594,405.9548872180451,143.1578947368421,88.9624060150376,173.83458646616538,2.132567580948609,865.7262318088519,0,0,0,0,0,145.17789473684212,91.00240601503761,177.77458646616537,0.7379617522066034
60,200,11.0,1.75,3.02,3.04,4.9399999999999995,519.0,0.5598222875834933,290.93579417584004,85.28099976780862,75.84070694759173,129.8140874604397,2.3000281873051267,664.7370303027094,0,0,0,0,0,88.30099976780862,78.88070694759173,134.7540874604397,0.552237347501585
61,202,2.0,0.35,0.51,0.52,0.97,107.0,0.5059101654846335,54.13238770685579,18.212765957446805,14.67139479905437,21.248226950354606,2.1934980832614266,118.7392886773526,0,0,0,0,0,18.722765957446807,15.19139479905437,22.218226950354605,0.4998384193289522
62,208,1.0,0.0,0.5,0.5,0.0,170.0,0.0982618253033606,17.486597759699315,1.4190301921317474,16.06756756756757,0.0,2.012391068882965,35.83215087796678,0,0,0,0,0,1.9190301921317474,16.56756756756757,0.0,0.1022608056122767
63,211,1.0,0.0,0.5,0.5,0.0,45.0,0.081063579233753,4.271362396248032,0.4830741079597438,3.788288288288288,0.0,1.986307998557019,8.731751803500043,0,0,0,0,0,0.9830741079597438,4.288288288288288,0.0,0.09285570426626155
64,214,1.0,0.35,0.01,0.02,0.97,137.0,0.0301921317474839,4.136322049405306,4.136322049405306,0.0,0.0,1.9091557391349447,7.896882979532558,0,0,0,0,0,4.146322049405306,0.02,0.97,0.03250958006815439
65,215,1.0,0.0,0.5,0.5,0.0,42.0,0.0301921317474839,1.2680695333943277,1.2680695333943277,0.0,0.0,1.909155739134945,2.420942227301952,0,0,0,0,0,1.7680695333943277,0.5,0.0,0.029489989148705296
66,221,1.0,0.0,0.5,0.5,0.0,14.0,0.0301921317474839,0.4226898444647758,0.4226898444647758,0.0,0.0,1.9091557391349447,0.806980742433984,0,0,0,0,0,0.9226898444647758,0.5,0.0,0.02817932296431839
67,222,2.0,0.35,0.51,0.52,0.97,305.0,0.0301921317474839,9.208600182982616,9.208600182982616,0.0,0.0,1.909155739134945,17.580651888740366,0,0,0,0,0,9.718600182982616,0.52,0.97,0.031135505482028064
68,224,4.0,0.35,1.5,1.5,1.0,282.0,0.0301921317474839,8.514181152790485,8.514181152790485,0.0,0.0,1.9091557391349447,16.254897811884536,0,0,0,0,0,10.014181152790485,1.5,1.0,0.030993640394372322
69,229,3.0,0.7,0.51,0.52,1.97,127.0,0.2845786963434022,36.14149443561208,18.27265500794913,5.350556438791733,12.518282988871224,2.2950489204494557,82.9464977878815,0,0,0,0,0,18.78265500794913,5.870556438791732,14.488282988871225,0.28339611104316986
70,230,3.0,0.35,1.0,1.0,1.0,986.0,0.2845786963434022,280.5945945945946,141.86486486486487,41.54054054054054,97.1891891891892,2.2950489204494557,643.9783214082768,0,0,0,0,0,142.86486486486487,42.54054054054054,98.1891891891892,0.284069357527396
71,231,2.0,0.35,0.5,0.5,1.0,94.0,0.2807171341974814,26.46721623224561,13.356040679704885,3.947487682862676,9.163687869678055,2.2911715248477305,60.7028984740381,0,0,0,0,0,13.856040679704885,4.4474876828626755,10.163687869678055,0.27934600241922514
72,233,15.0,4.8999999999999995,0.64,0.78,13.58,63.0,0.1429880843263061,9.008249312557286,3.753437213565536,2.252062328139321,3.0027497708524287,2.152877748386215,19.39365949692,0,0,0,0,0,4.3934372135655355,3.032062328139321,16.58274977085243,0.17831088862252928
73,234,4.0,1.35,1.0,2.0,1.0,560.0,0.1429880843263061,80.07332722273144,33.36388634280477,20.01833180568286,26.69110907424381,2.152877748386215,172.38808441706666,0,0,0,0,0,34.36388634280477,22.01833180568286,27.69110907424381,0.14436760145874367
74,236,1.0,1.0,0.0,1.0,0.0,188.0,0.1429880843263061,26.881759853345557,11.200733272227314,6.720439963336388,8.96058661778185,2.152877748386215,57.87314262572952,0,0,0,0,0,11.200733272227314,7.720439963336388,8.96058661778185,0.14752253890659026
75,237,3.0,0.0,1.5,1.5,0.0,114.0,0.1429880843263061,16.3006416131989,6.791934005499542,4.075160403299725,5.433547204399632,2.152877748386215,35.093288613474286,0,0,0,0,0,8.291934005499542,5.575160403299725,5.433547204399632,0.13932172318973418
76,238,63.0,22.049999999999997,0.0,0.0,63.0,0.0,0.1429880843263061,0.0,0.0,0.0,0.0,2.152877748386215,0.0,0,0,0,0,0,0.0,0.0,63.0,0.35
77,239,2.0,1.0,1.28,0.7,0.02,97.0,0.1521286469940037,15.153179178196446,5.251028449051047,3.680474889335841,6.221675839809557,2.18014602874226,33.54830622578978,0,0,0,0,0,6.531028449051047,4.380474889335841,6.241675839809557,0.16316342604238834
78,240,2.0,0.7,0.0,0.0,2.0,5.0,0.1664923883289572,0.7149404216315307,0.2978918423464711,0.1787351054078826,0.2383134738771768,2.222996183587473,1.5391793251523809,0,0,0,0,0,0.2978918423464711,0.1787351054078826,2.238313473877177,0.20213434594736152
79,241,6.0,3.0,3.06,2.9,0.04,337.0,0.2417061611374407,81.45497630331754,6.3886255924170605,17.56872037914692,57.49763033175356,2.447375176231499,199.3508869852643,0,0,0,0,0,9.448625592417061,20.46872037914692,57.53763033175356,0.24622442070938058
80,242,2.0,1.0,1.28,0.7,0.02,91.0,0.2412057218978687,21.921696095290024,1.715010694962882,4.706692390498959,15.499993009828184,2.4453717923686056,53.60109757787493,0,0,0,0,0,2.995010694962882,5.406692390498959,15.519993009828184,0.2464698504869895
81,243,2.0,0.0,1.0,1.0,0.0,117.0,0.1704167857518102,19.746130939898503,1.0455060185379357,1.763047155699087,16.93757776566148,2.161985916257718,42.582187759977394,0,0,0,0,0,2.0455060185379357,2.7630471556990868,16.93757776566148,0.16593387344452523
82,244,5.0,3.0,1.78,3.2,0.02,197.0,0.168141592920354,33.123893805309734,1.7433628318584071,2.905604719764012,28.47492625368732,2.152877748386215,71.31169391335932,0,0,0,0,0,3.523362831858407,6.1056047197640115,28.49492625368732,0.17883115745202838
83,247,2.0,0.0,1.0,1.0,0.0,97.0,0.168141592920354,16.309734513274336,0.8584070796460177,1.4306784660766962,14.020648967551624,2.152877748386215,35.11286451571499,0,0,0,0,0,1.8584070796460177,2.4306784660766962,14.020648967551624,0.16474479306337714
84,248,6.0,0.0,3.0,3.0,0.0,357.0,0.2807742831858407,100.317,23.919,32.13,44.26800000000001,2.8319075763276897,284.22498182394304,0,0,0,0,0,26.919,35.13,44.26800000000001,0.27635537190082643
85,249,7.0,1.35,3.51,2.52,0.97,631.0,0.2809104798739802,176.97242477876108,42.10254867256637,56.56424778761063,78.30562831858408,2.8313578497552068,501.0671654013585,0,0,0,0,0,45.61254867256637,59.084247787610636,79.27562831858408,0.2795022331955503
86,251,3.0,1.7000000000000002,0.0,1.0,2.0,312.0,0.287068418068418,87.56582051282052,27.45469230769231,11.43102564102564,48.68010256410256,2.02762339883243,178.93124428856643,0,0,0,0,0,27.45469230769231,12.43102564102564,50.68010256410256,0.28338355718355723
87,253,2.0,0.0,1.0,1.0,0.0,212.0,0.2989201909201909,64.45333333333333,24.323809523809523,7.428571428571429,32.70095238095238,2.066845285885361,136.4293523275132,0,0,0,0,0,25.323809523809523,8.428571428571429,32.70095238095238,0.30118380062305294
88,254,1.0,0.0,0.5,0.5,0.0,273.0,0.2179487179487179,59.5,4.5,11.0,44.0,1.7568294833529017,104.53135425949766,0,0,0,0,0,5.0,11.5,44.0,0.21715328467153286
89,255,1.0,1.0,0.0,1.0,0.0,33.0,0.246070951879171,7.306358974358974,0.6741391941391942,1.322710622710623,5.309509157509158,1.8645011929193875,12.981000837283544,0,0,0,0,0,0.6741391941391942,2.322710622710623,5.309509157509158,0.24430467571644043
90,257,35.0,12.249999999999998,0.06,0.12,34.82,34.0,0.238731396011396,9.805333333333332,3.2942857142857145,1.223809523809524,5.287238095238095,1.8364002060028997,20.270752172665222,0,0,0,0,0,3.3542857142857145,1.343809523809524,40.107238095238095,0.31964251207729466
91,260,2.0,2.0,0.0,2.0,0.0,239.0,0.328379217454751,78.66252815711913,34.25158046861288,8.483538827305281,35.92740886120096,2.2759696722504925,178.48617989228205,0,0,0,0,0,34.25158046861288,10.483538827305281,35.92740886120096,0.33469928695900053
92,266,26.0,24.0,1.0,25.0,0.0,683.0,0.3066427176626704,207.0066576399764,79.06913510174402,34.08536217315289,93.85216036507948,2.686921961787656,564.4919063872121,0,0,0,0,0,80.06913510174402,59.08536217315289,93.85216036507948,0.3258203915937608
93,267,8.0,0.35,3.51,3.52,0.97,671.0,0.204040404040404,136.91111111111113,33.888888888888886,49.47777777777778,53.54444444444445,2.132567580948609,291.9721970272085,0,0,0,0,0,37.398888888888884,52.997777777777785,54.51444444444445,0.20215185730649649
94,269,141.0,140.35,140.0,0.0,1.0,24.0,0.2631858887061553,6.1041270953584,3.183915146821079,2.0744401620349024,0.8457717865024188,2.2487163509824173,13.313257638037562,0,0,0,0,0,143.18391514682108,2.0744401620349024,1.8457717865024188,0.8876007702748994
95,270,4.0,2.7,1.58,0.44,1.98,41.0,0.2509727626459144,10.289883268482493,5.503891050583658,3.589494163424124,1.196498054474708,2.152877748386215,22.15286072220757,0,0,0,0,0,7.083891050583658,4.029494163424125,3.176498054474708,0.2886640726329443
96,271,15.0,7.199999999999999,2.46,0.8400000000000001,11.7,200.0,0.2509727626459144,50.19455252918288,26.848249027237355,17.509727626459142,5.836575875486381,2.152877748386215,108.06273523028082,0,0,0,0,0,29.308249027237355,18.349727626459142,17.53657587548638,0.2669514071124785
97,274,15.0,4.0,6.28,8.7,0.02,972.0,0.3317535545023696,322.46445497630333,93.66824644549764,59.11848341232227,169.6777251184834,2.6707870180451625,861.2338801317196,0,0,0,0,0,99.94824644549765,67.81848341232227,169.69772511848342,0.33076439207325564
98,276,1.0,0.0,0.5,0.5,0.0,90.0,0.2866538425851141,25.41213979217827,6.210407770634883,5.86694143347984,13.334790588063546,2.3497785309339774,60.80377070768614,0,0,0,0,0,6.710407770634883,6.36694143347984,13.334790588063546,0.27925428343053044
99,278,11.0,2.0,5.28,5.7,0.02,559.0,0.2234224789296174,124.83718371837185,20.293729372937293,39.35753575357536,65.18591859185919,1.8997124603497035,237.06589370149348,0,0,0,0,0,25.573729372937294,45.057535753575365,65.20591859185919,0.22252137494451202
100,281,27.0,11.3,2.18,7.359999999999999,17.46,551.0,0.2969192896776982,162.37642242463542,57.18764812716493,60.19855905586312,44.99021524160737,2.323421139083668,378.3923832442467,0,0,0,0,0,59.36764812716493,67.55855905586313,62.450215241607374,0.30047823948898866
101,283,2.0,1.0,1.5,0.5,0.0,199.0,0.3050259965337955,60.7001733102253,29.14298093587521,18.2790294627383,13.278162911611783,2.2950489204494557,139.30986722672742,0,0,0,0,0,30.64298093587521,18.7790294627383,13.278162911611783,0.3069660363692801
102,284,1.0,1.0,0.0,1.0,0.0,122.0,0.2931964745283555,35.73336533380103,11.75675990649094,13.698214050820743,10.278391376489347,2.3364504156107286,83.4994141065529,0,0,0,0,0,11.75675990649094,14.698214050820743,10.278391376489347,0.29864524661626857
103,286,3.0,0.0,1.5,1.5,0.0,232.0,0.2876165113182423,66.72703062583223,17.299600532623167,28.11185086551265,21.315579227696404,2.355979422762273,157.2075110964887,0,0,0,0,0,18.799600532623167,29.61185086551265,21.315579227696404,0.28394481117375414
104,288,4.0,0.35,1.5,1.5,1.0,440.0,0.3208856840667621,138.0309798890595,67.48290689013376,39.83010290637771,30.717970092548025,2.3083313482892733,318.5781272296973,0,0,0,0,0,68.98290689013376,41.33010290637771,31.717970092548025,0.31166887362400786
