,TAZ,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,TOTAL_FORECASTED_UNITS_OCCUPIED,NEW_OCCUPANCY_RATE,FORECASTED_POPULATION,Adjusted_Persons_Per_Occupied_Unit
52,141,364.0,0.6568047337278107,239.0769230769231,133.53846153846152,99.7948717948718,5.743589743589744,2.254428585574244,538.98184953575,0,0,0,0,0,24.0,8.049999999999999,0.71,0.92,22.37,134.24846153846153,100.7148717948718,28.113589743589745,247.1269230769231,0.6369250594766059,540.4466925916502,2.1869195224165257
53,163,0.0,0.5455386552029535,0.0,0.0,0.0,0.0,1.655813124255336,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.6062296539702219
54,130,0.0,0.5510791366906475,0.0,0.0,0.0,0.0,2.792648022670797,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.7090219309213714
55,128,0.0,0.5392491467576792,0.0,0.0,0.0,0.0,2.091947246073397,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0293037009811
56,129,0.0,0.5392491467576792,0.0,0.0,0.0,0.0,2.091947246073397,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0293037009811
57,134,381.0,0.5662615828499876,215.3817563914962,88.96300548497588,26.018456772942827,100.40029413357748,2.562080488954011,546.0811665947944,0,0,0,0,0,13.0,3.5,1.6,1.7,9.7,90.56300548497587,27.718456772942826,110.10029413357748,218.8817563914962,0.5555374527702949,543.9996911707011,2.4853587623707325
58,131,0.0,0.5392491467576792,0.0,0.0,0.0,0.0,2.091947246073397,0.0,0,0,0,0,0,41.0,41.0,0.0,41.0,0.0,0.0,41.0,0.0,41.0,1.0,83.2014517402251,2.0293037009811
59,148,526.0,0.5538793103448276,291.3405172413793,128.09913793103448,98.625,64.61637931034483,1.4724871392264205,428.9951647735043,0,0,0,0,0,12.0,4.199999999999999,0.11000000000000001,0.22000000000000003,11.67,128.2091379310345,98.845,76.28637931034483,295.5405172413793,0.5493318164337905,422.1481188690823,1.4283933817585415
60,142,962.0,0.6001565402383284,586.5891004809566,330.4293936045756,143.34684453399194,112.81286234238918,2.8558061592082336,1619.682143078919,0,0,0,0,0,59.0,48.9,32.04,12.540000000000001,14.42,362.4693936045756,155.88684453399193,127.23286234238918,635.4891004809566,0.6224183158481456,1760.4883321704976,2.770288791480623
61,152,169.0,0.6196271336732432,104.61004211926402,32.259476834404786,17.280128574595434,55.0704367102638,2.2359463332060225,233.81288971936905,0,0,0,0,0,3.0,1.0499999999999998,0.03,0.06,2.91,32.28947683440479,17.340128574595433,57.9804367102638,105.66004211926402,0.6143025704608374,229.17565111975938,2.168990722728246
62,136,0.0,0.4616882827968232,0.0,0.0,0.0,0.0,2.8474854747523333,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.7622172706558277
63,146,258.0,0.6069173123040029,157.22811289429995,48.48367459878251,26.124228002213613,82.62021029330381,2.2373765074964207,351.4585119332732,0,0,0,0,0,15.0,6.55,1.61,0.5,12.889999999999999,50.093674598782506,26.624228002213613,95.51021029330381,163.77811289429997,0.5999198274516482,355.4604246247015,2.1703780703231725
64,133,118.0,0.5510791366906475,65.0273381294964,24.27913669064748,24.78848920863309,15.959712230215828,2.792648022670797,181.59846724688347,0,0,0,0,0,1.0,0.0,0.5,0.5,0.0,24.77913669064748,25.28848920863309,15.959712230215828,65.0273381294964,0.5464482195756,176.16048510224525,2.7090219309213714
65,151,128.0,0.5562233285220608,71.34044047239068,29.29205234599425,18.618780721353332,23.42960740504309,2.559816972770128,180.8507547243441,0,0,0,0,0,9.0,2.4499999999999997,1.07,1.14,6.79,30.36205234599425,19.758780721353332,30.21960740504309,73.79044047239069,0.5386163538130707,183.23369355504724,2.4831630273789416
66,147,628.0,0.637854000919365,398.64232177390585,201.7223014964045,91.69669326524098,105.22332701226036,2.4706824027609007,972.742987638197,0,0,0,0,0,22.0,7.25,3.42,3.98,14.6,205.14230149640449,95.67669326524098,119.82332701226035,405.89232177390585,0.624449725806009,972.8011534308301,2.3966975999430447
67,132,0.0,0.5392491467576792,0.0,0.0,0.0,0.0,2.091947246073397,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0293037009811
68,143,558.0,0.736579981107597,418.61911346937626,269.2987826965959,55.7810045025157,93.5393262702647,2.1511010442021354,890.5062702917737,0,0,0,0,0,3.0,2.35,1.0,1.0,1.0,270.2987826965959,56.7810045025157,94.5393262702647,420.9691134693763,0.7503905765942536,878.4304116658417,2.086686133399057
69,149,286.0,0.6628007921310287,189.90996896683984,111.6624707974476,45.480735032602254,32.76676313678998,2.5318089393161847,469.3438697934748,0,0,0,0,0,38.0,21.75,11.15,2.5,24.349999999999998,122.8124707974476,47.980735032602254,57.116763136789984,211.65996896683984,0.6532715091569131,519.8355496815379,2.455993696961087
70,154,671.0,0.4978254836278739,332.9816372160115,205.99172380632615,45.60482385565241,81.38508955403293,1.8385016722415175,615.8851154226792,0,0,0,0,0,58.0,21.05,9.6,6.54,41.86,215.59172380632614,52.14482385565241,123.24508955403293,354.0316372160115,0.48564010592045476,631.3968656619417,1.783447577247726
71,180,1.0,0.6455104741926738,0.7386018237082067,0.4559270516717325,0.2553191489361702,0.0273556231003039,2.0513269111981858,1.305098023703417,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4559270516717325,0.2553191489361702,0.0273556231003039,0.7386018237082067,0.7386018237082067,1.4697435811130861,1.989899745622244
72,161,19.0,0.7386018237082068,14.033434650455929,8.662613981762918,4.8510638297872335,0.5197568389057751,1.7669845670717046,24.796862450364923,0,0,0,0,0,70.0,70.0,0.0,70.0,0.0,8.662613981762918,74.85106382978724,0.5197568389057751,84.03343465045593,0.9441958949489431,144.03936228138016,1.7140720581102498
73,169,61.0,0.4944199176131595,30.125,11.4375,7.312500000000001,11.375,3.0245647470989594,91.47064721165228,0,0,0,0,0,10.0,2.8,1.08,1.16,7.76,12.5175,8.4725,19.134999999999998,32.925,0.4637323943661971,96.60174878045417,2.9339938885483425
74,167,237.0,0.4938524590163934,117.04303278688523,44.4375,28.410860655737707,44.19467213114754,3.0363700319220674,355.38595719937035,0,0,0,0,0,23.0,7.6499999999999995,2.46,2.06,18.48,46.8975,30.470860655737706,62.674672131147545,124.69303278688524,0.4795885876418663,367.2765526377388,2.94544566307451
75,150,25.0,0.7959491440812458,19.88795518207283,12.53501400560224,3.571428571428571,3.7815126050420167,2.2858276375323814,45.44186622069365,0,0,0,0,0,3.0,1.0499999999999998,0.03,0.06,2.91,12.56501400560224,3.6314285714285712,6.691512605042017,20.93795518207283,0.7477841136454583,46.42736803221404,2.2173783269898943
76,162,284.0,0.7386018237082067,209.7629179331307,129.48328267477203,72.51063829787233,7.768996960486322,1.7669845670717046,370.6478387317704,0,0,0,0,0,75.0,46.349999999999994,26.37,8.22,40.41,155.85328267477203,80.73063829787233,48.178996960486316,256.1129179331307,0.7134064566382471,438.9959963502628,1.7140720581102498
77,156,366.0,0.8813559322033898,322.57627118644064,202.64406779661016,83.7457627118644,36.1864406779661,2.264583669293047,730.5009558302587,0,0,0,0,0,15.0,6.85,1.35,2.84,10.81,203.99406779661015,86.5857627118644,46.9964406779661,329.42627118644066,0.8646358823791094,723.6739181754741,2.1967705112562403
78,170,192.0,0.4942694477628422,94.81967213114754,36.0,23.016393442622952,35.80327868852459,3.028290117484933,287.90761089569247,0,0,0,0,0,14.0,3.8499999999999996,1.61,1.72,10.67,37.61,24.73639344262295,46.473278688524594,98.66967213114754,0.47897899092790064,289.8527888446561,2.9376077023889984
79,166,243.0,0.5317829457364341,129.2232558139535,71.58139534883722,18.083720930232563,39.55813953488372,1.543572725258041,199.46549314346117,0,0,0,0,0,22.0,5.949999999999999,2.67,2.84,16.49,74.25139534883722,20.923720930232562,56.04813953488372,135.1732558139535,0.5100877577885037,202.40171563656295,1.49735030363654
80,157,31.0,0.8801472766167517,27.322033898305083,17.163841807909606,7.093220338983051,3.064971751412429,2.267122440222748,61.873031777972734,0,0,0,0,0,11.0,11.0,10.34,0.6000000000000001,0.06,27.503841807909605,7.693220338983052,3.124971751412429,38.32203389830508,0.9124293785310733,84.27909148122046,2.199233258466169
81,158,381.0,0.7979840474911589,317.09989212513483,244.83034879539736,13.529521754764472,58.74002157497304,2.338495434284145,750.1430287897491,0,0,0,0,0,368.0,317.3,280.88,10.56,76.56,525.7103487953973,24.089521754764473,135.30002157497304,634.3998921251348,0.8469958506343589,1439.116477416155,2.268468981915102
82,208,170.0,0.0982618253033606,17.486597759699315,1.4190301921317474,16.06756756756757,0.0,2.012391068882965,35.83215087796678,0,0,0,0,0,3.0,0.7,0.52,0.54,1.94,1.9390301921317474,16.607567567567568,1.94,18.186597759699314,0.10512484254161453,35.502600184695275,1.9521298405448568
83,155,0.0,0.5059101654846335,0.0,0.0,0.0,0.0,2.1934980832614266,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.127813589378241
84,168,141.0,0.4938524590163934,69.63319672131148,26.4375,16.90266393442623,26.29303278688525,3.0363700319220674,211.43215175152412,0,0,0,0,0,15.0,4.8999999999999995,0.63,0.76,13.61,27.0675,17.66266393442623,39.90303278688525,74.53319672131148,0.477776902059689,219.53348103786618,2.94544566307451
85,160,566.0,0.7386018237082067,418.04863221884494,258.0547112462005,144.51063829787233,15.483282674772036,1.7669845670717046,738.685481416134,0,0,0,0,0,158.0,61.8,9.260000000000002,4.92,143.82000000000002,267.3147112462005,149.43063829787232,159.30328267477205,479.84863221884495,0.6627743538934323,822.4951326087439,1.7140720581102498
86,159,579.0,0.7698862576367224,446.6967997123337,178.16701426345438,141.70914539134603,126.82064005753328,2.3175031235658268,1036.6194997279406,0,0,0,0,0,151.0,68.95,24.85,12.06,114.09,203.01701426345437,153.76914539134603,240.91064005753327,515.6467997123337,0.7063654790579914,1159.228297068261,2.248105287795765
87,211,45.0,0.081063579233753,4.271362396248032,0.4830741079597438,3.788288288288288,0.0,1.986307998557019,8.731751803500043,0,0,0,0,0,1.0,0.0,0.5,0.5,0.0,0.9830741079597438,4.288288288288288,0.0,4.271362396248032,0.09285570426626155,8.23017993737988,1.9268278300640744
88,202,107.0,0.5059101654846335,54.13238770685579,18.212765957446805,14.67139479905437,21.248226950354606,2.1934980832614266,118.7392886773526,0,0,0,0,0,10.0,3.15,0.59,0.68,8.73,18.802765957446805,15.35139479905437,29.978226950354607,57.282387706855786,0.48959305732355374,121.88624299468084,2.127813589378241
89,201,0.0,0.5059101654846335,0.0,0.0,0.0,0.0,2.1934980832614266,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.127813589378241
