taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,228.0,0.4028508771929824,92,55,12,25,2.0389147348367267,188,13,445,54,0,71
110,74.0,0.8513513513513513,63,23,10,30,2.237218413971888,141,117,817,23,0,154
111,287.0,0.30069686411149826,86,55,7,24,2.0389147348367267,175,73,251,4,0,88
112,1281.0,0.5610070257611242,719,393,153,173,2.302451826133372,1655,0,136,7,0,23
113,557.0,0.617773788150808,344,232,48,64,2.571797946934707,885,79,86,3,0,40
114,336.0,0.5407738095238095,182,91,8,83,2.5275941637615205,460,0,24,0,0,18
115,314.0,0.518312101910828,163,93,29,41,2.609037812350314,425,0,0,0,0,101
116,5.0,0.6,3,3,0,0,2.609037812350314,8,0,0,0,0,0
117,0.0,0.0,0,0,0,0,2.514017299431383,0,7,124,441,0,0
118,314.0,0.5509554140127388,173,65,66,42,2.657353327393838,460,51,350,154,0,70
119,167.0,0.5919161676646706,99,47,26,26,2.1598521855687483,214,30,176,56,0,62
120,68.0,0.824264705882353,56,24,15,17,2.000262322801907,112,0,121,16,0,231
121,425.0,0.5405882352941176,230,128,63,39,2.018110918407791,464,0,8,0,0,3
122,2.0,0.35,1,0,0,1,2.657353327393838,3,0,0,0,0,0
123,631.0,0.6119651347068146,386,218,82,86,2.502466459086277,966,0,2,0,0,19
124,394.0,0.5980964467005077,236,137,74,25,3.2948207997219376,778,12,85,6,0,57
125,312.0,0.4738782051282051,148,66,30,52,2.7346581514634773,405,0,4,0,0,3
126,320.0,0.61453125,197,109,13,75,2.315527252757704,456,0,0,0,0,62
127,10.0,0.5,5,3,1,1,1.990599219793202,10,0,0,0,0,207
128,0.0,0.0,0,0,0,0,1.990599219793202,0,64,0,0,0,107
129,0.0,0.0,0,0,0,0,1.990599219793202,0,0,0,0,0,0
130,0.0,0.0,0,0,0,0,2.657353327393838,0,0,0,0,0,8
131,62.0,0.6935483870967742,43,33,6,4,1.990599219793202,86,0,0,0,0,375
132,0.0,0.0,0,0,0,0,1.990599219793202,0,0,0,0,0,0
133,118.0,0.5508474576271186,65,24,25,16,2.657353327393838,173,0,0,0,0,5
134,402.0,0.5654228855721394,227,94,30,103,2.4379560392510498,553,0,0,0,0,0
135,150.0,0.4613333333333334,69,31,14,24,2.7346581514634773,189,0,0,0,0,0
136,0.0,0.0,0,0,0,0,2.7095340836408446,0,0,0,0,0,0
137,415.0,0.6406024096385543,266,116,51,99,1.9670454062094849,523,0,14,0,0,6
138,716.0,0.5588687150837989,400,179,68,153,1.9913989248697843,797,7,141,12,0,52
139,578.0,0.5025086505190312,290,146,56,88,1.891241472520529,548,3,22,0,0,102
140,193.0,0.7018134715025907,135,81,45,9,2.140213535021201,289,15,42,6,0,16
141,407.0,0.6481572481572482,264,142,106,16,2.145208867932481,566,25,58,0,0,54
142,1023.0,0.6206256109481916,635,334,157,144,2.717451658052508,1726,26,61,1,0,62
143,563.0,0.7501776198934281,422,256,60,106,2.0468872091886765,864,13,91,4,0,63
144,293.0,0.2986348122866894,88,23,11,54,2.296852613168096,202,1,1,43,0,66
145,768.0,0.2926432291666667,225,71,46,108,2.1974302041396285,494,0,0,0,0,4
146,270.0,0.6211111111111111,168,53,28,87,2.128982907463697,358,0,12,9,0,9
147,659.0,0.6367981790591806,420,204,100,116,2.3509858924616918,987,0,3,0,0,99
148,569.0,0.5556239015817223,316,136,104,76,1.4011499362622055,443,29,25,0,0,30
149,370.0,0.7001351351351351,259,134,65,60,2.4091510475362283,624,5,76,0,0,173
150,105.0,0.5861904761904762,62,31,12,19,2.1750867381547976,135,142,30,4,0,333
151,141.0,0.5542553191489362,78,32,20,26,2.4358021830493297,190,1,0,0,0,2
152,179.0,0.6134078212290502,110,34,18,58,2.1276220204566374,234,0,0,0,0,11
153,375.0,0.28973333333333334,109,30,14,65,2.299533545205549,251,1,0,0,0,77
154,745.0,0.5002013422818792,373,218,54,101,1.749432258017877,653,0,10,0,0,30
155,0.0,0.0,0,0,0,0,2.0872302498802515,0,0,0,0,0,0
156,384.0,0.8684895833333334,334,205,89,40,2.154871970941185,720,9,27,0,0,37
157,34.0,0.9117647058823529,31,19,7,5,2.157414892785581,67,81,0,0,0,58
158,782.0,0.7957161125319693,622,378,105,139,2.225536273985885,1384,188,95,0,0,293
159,773.0,0.7405562742561449,572,210,180,182,2.205227650122391,1261,0,32,0,0,46
160,774.0,0.7122093023255814,551,305,174,72,1.6813799235146467,926,0,32,2,0,61
161,155.0,0.854516129032258,132,91,13,28,1.6813799235146467,222,171,178,0,0,99
162,338.0,0.7442307692307693,252,148,84,20,1.6813799235146467,424,0,2,0,0,939
163,0.0,0.0,0,0,0,0,1.5755943747877723,0,0,0,0,0,0
164,1.0,1.0,1,0,0,1,2.0052604795305484,2,0,0,0,0,0
165,435.0,0.5264367816091954,229,121,35,73,1.46879165732314,336,0,0,0,0,59
166,265.0,0.5322641509433963,141,77,20,44,1.46879165732314,207,0,0,0,0,8
167,266.0,0.49661654135338346,132,50,32,50,2.889267799602756,381,2,0,0,0,24
168,161.0,0.4863354037267081,78,29,18,31,2.889267799602756,225,0,0,0,0,9
169,70.0,0.4828571428571428,34,14,8,12,2.8780344423551365,98,0,0,1,0,2
170,211.0,0.4976303317535545,105,41,25,39,2.881579330687134,303,0,0,0,0,24
171,76.0,0.4842105263157894,37,14,9,14,2.889267799602756,107,0,0,0,0,6
172,0.0,0.0,0,0,0,0,2.145208867932481,0,0,0,0,0,0
173,0.0,0.0,0,0,0,0,2.145208867932481,0,0,0,0,0,0
174,0.0,0.0,0,0,0,0,2.145208867932481,0,0,0,0,0,0
175,1088.0,0.4347886029411765,473,99,85,289,2.52437758684576,1194,7,0,6,0,28
176,348.0,0.5149425287356322,179,51,44,84,2.2910067219834493,410,0,0,0,0,7
177,62.0,0.614516129032258,38,10,13,15,2.1354057199526357,81,0,0,0,0,0
178,440.0,0.5213636363636364,229,50,46,133,2.3054111438307783,528,0,12,0,0,7
