taz,hotelmotel,resort,casino,campground,house,seasonal
73,0.0,0.0,0.0,43.5,0.0,0.0
91,0.0,0.0,0.0,43.5,0.4284023668639053,0.5214657070147226
92,0.0,0.0,0.0,43.5,0.4284023668639053,0.5214657070147226
88,0.0,0.0,0.0,43.5,0.6189024390243902,0.3152439024390244
90,0.0,0.0,0.0,43.5,0.4284023668639053,0.5214657070147226
89,0.0,0.0,0.0,43.5,0.4284023668639053,0.5214657070147226
243,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
244,0.5690536129694043,0.0,0.0,43.5,0.0,0.0
240,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
242,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
241,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
239,0.0,0.0,0.0,43.5,0.0,0.0
238,0.0,0.0,0.0,43.5,0.0,0.0
237,0.5606746673583984,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
233,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
234,0.560486414,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
232,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
228,0.0,0.0,0.0,43.5,0.0,0.0
229,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
230,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
227,0.0,0.0,0.0,43.5,0.0,0.0
225,0.590912499969765,0.0,0.0,43.5,0.5133531157270029,0.28966717984332735
226,0.0,0.0,0.0,43.5,0.0,0.0
224,0.6097132364908854,0.0,0.0,43.5,0.5133531157270029,0.28966717984332735
216,0.0,0.0,0.0,43.5,0.4317434210526316,0.23929527207850135
220,0.0,0.0,0.0,43.5,0.5125013563727303,0.2912563330377308
223,0.0,0.0,0.0,43.5,0.4751447617144202,0.36095366179085875
219,0.0,0.0,0.0,43.5,0.4741721854304635,0.36276822678588677
222,0.0,0.0,0.0,43.5,0.4741721854304636,0.3627682267858868
214,0.0,0.0,0.0,43.5,0.7381974248927039,0.09805418784064879
215,0.0,0.0,0.0,43.5,0.543966014008151,0.18757318489280886
217,0.7120295310175264,0.0,0.0,43.5,0.9040178571428572,0.0
218,0.0,0.0,0.0,43.5,0.4741721854304636,0.3627682267858868
221,0.0,0.0,0.0,43.5,0.4741721854304636,0.3627682267858868
213,0.728805935382843,0.0,0.0,43.5,0.7381974248927039,0.09805418784064879
211,0.0,0.0,0.0,43.5,0.4504423094225343,0.2306771720233103
210,0.0,0.0,0.0,43.5,0.4317434210526316,0.23929527207850138
201,0.741076488,0.0,0.0,43.5,0.0,0.0
206,0.0,0.0,0.0,43.5,0.9040178571428571,0.0
205,0.741076488,0.0,0.0,43.5,0.0,0.0
209,0.0,0.0,0.0,43.5,0.4317434210526315,0.23929527207850135
208,0.741076488,0.0,0.0,43.5,0.7381974248927039,0.09805418784064879
212,0.0,0.0,0.0,43.5,0.7381974248927039,0.09805418784064879
204,0.0,0.0,0.0,43.5,0.0,0.0
203,0.0,0.0,0.0,43.5,0.7381974248927039,0.09805418784064879
200,0.0,0.0,0.0,43.5,0.0,0.0
202,0.0,0.0,0.0,43.5,0.0,0.0
207,0.0,0.0,0.0,43.5,0.0,0.0
250,0.0,0.0,0.0,43.5,0.0,0.0
251,0.0,0.0,0.0,43.5,0.0,0.0
247,0.0,0.0,0.0,43.5,0.0,0.0
249,0.0,0.0,0.0,43.5,0.0,0.0
245,0.0,0.0,0.0,43.5,0.0,0.0
248,0.0,0.0,0.0,43.5,0.0,0.0
246,0.0,0.0,0.0,43.5,0.0,0.0
188,0.564904078,0.0,0.0,43.5,0.31370677247513523,0.43623918433933406
187,0.0,0.0,0.0,43.5,0.0,0.0
179,0.0,0.0,0.0,43.5,0.2474805838268673,0.4897280440689977
186,0.8792573880000001,0.0,0.0,43.5,0.2876165113182423,0.47373280071016416
184,0.0,0.0,0.0,43.5,0.29276971894204606,0.4647487566810243
183,0.0,0.0,0.0,43.5,0.3050259965337955,0.44338130061171876
192,0.0,0.0,0.0,43.5,0.5596620908130939,0.2338792232884356
185,0.0,0.0,0.0,43.5,0.0,0.0
190,0.685770594,0.6857705894463684,0.0,43.5,0.5762391903356976,0.2487554025764115
181,0.685770594,0.685770594,0.0,43.5,0.2949330679566737,0.4609771984173841
180,0.0,0.0,0.0,43.5,0.28761651131824234,0.47373280071016416
175,0.0,0.0,0.0,43.5,0.23135427462353045,0.49711354370360705
182,0.0,0.0,0.0,43.5,0.3050259965337955,0.4433813006117187
