taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,189.0,0.3002645502645503,57,41,4,12,2.098179154340333,120,14,469,57,0,125.0
110,22.0,0.5,11,8,1,2,2.302246856967293,25,117,820,23,0,172.0
111,243.0,0.2569958847736626,62,47,2,13,2.098179154340333,130,73,251,4,0,166.0
112,1167.0,0.5704798628963154,666,375,143,148,2.36937638584123,1578,0,142,7,0,89.0
113,525.0,0.6316190476190476,332,228,46,58,2.6465514958700713,879,82,89,3,0,55.0
114,312.0,0.5397435897435897,168,85,6,77,2.601062856834664,437,0,24,0,0,34.0
115,292.0,0.5164383561643836,151,88,27,36,2.684873799392843,405,0,0,0,0,118.0
116,4.0,0.5,2,2,0,0,2.684873799392843,5,0,0,0,0,14.0
117,0.0,0.0,0,0,0,0,2.5870913585507584,0,7,124,441,0,68.0
118,314.0,0.5509554140127388,173,65,66,42,2.7345936845667844,473,51,350,154,0,75.0
119,153.0,0.5545751633986927,85,42,23,20,2.2226318515372605,189,30,176,56,0,67.0
120,25.0,0.5479999999999999,14,8,4,2,2.0584032462011796,29,0,121,16,0,239.0
121,423.0,0.5414893617021277,229,128,63,38,2.0767706406756306,476,0,8,0,0,13.0
122,0.0,0.0,0,0,0,0,2.7345936845667844,0,0,0,0,0,7.0
123,593.0,0.6079258010118044,360,208,77,75,2.575204773980485,927,0,2,0,0,36.0
124,374.0,0.6044117647058824,226,133,72,21,3.390590200338665,766,12,87,6,0,68.0
125,286.0,0.4487762237762238,128,59,26,43,2.814145500845091,360,0,5,0,0,10.0
126,300.0,0.6235,187,106,11,70,2.382831871305401,446,0,0,0,0,70.0
127,10.0,0.5,5,3,1,1,2.048459269166391,10,0,0,0,0,214.0
128,0.0,0.0,0,0,0,0,2.048459269166391,0,67,0,0,0,116.0
129,0.0,0.0,0,0,0,0,2.048459269166391,0,0,0,0,0,1.0
130,0.0,0.0,0,0,0,0,2.7345936845667844,0,0,0,0,0,17.0
131,62.0,0.6935483870967742,43,33,6,4,2.048459269166391,88,0,0,0,0,390.0
132,0.0,0.0,0,0,0,0,2.048459269166391,0,0,0,0,0,16.0
133,118.0,0.5508474576271186,65,24,25,16,2.7345936845667844,178,0,0,0,0,20.0
134,387.0,0.5686046511627907,220,92,29,99,2.5088192523971817,552,0,0,0,0,15.0
135,138.0,0.45434782608695656,63,30,12,21,2.814145500845091,177,0,0,0,0,9.0
136,0.0,0.0,0,0,0,0,2.7882911605546417,0,0,0,0,0,52.0
137,398.0,0.6399497487437186,255,112,48,95,2.0242208251440954,516,0,14,0,0,37.0
138,707.0,0.5578500707213578,394,177,67,150,2.0492822189899598,807,7,141,12,0,155.0
139,564.0,0.4929078014184397,278,141,53,84,1.946213525100771,541,3,22,0,0,175.0
140,182.0,0.7016483516483517,128,78,44,6,2.20242237122197,282,15,42,6,0,89.0
141,377.0,0.6546419098143237,247,135,103,9,2.2075629017230045,545,25,58,0,0,125.0
142,982.0,0.6094195519348269,598,319,148,131,2.796438872324855,1672,26,61,1,0,251.0
143,562.0,0.7497330960854093,421,256,60,105,2.1063833618081422,887,13,91,4,0,148.0
144,275.0,0.27636363636363637,76,20,9,47,2.363614422516464,180,1,1,43,0,98.0
145,744.0,0.28118279569892474,209,63,42,104,2.2613021371944724,473,0,0,0,0,54.0
146,259.0,0.61003861003861,158,49,26,83,2.190865306952089,346,0,12,9,0,38.0
147,638.0,0.6365203761755486,406,199,97,110,2.419321174853511,982,0,3,0,0,185.0
148,530.0,0.5535849056603773,293,128,99,66,1.4418766700443046,422,24,10,0,0,63.0
149,297.0,0.6646464646464647,197,112,51,34,2.479176996090753,488,5,76,0,0,205.0
150,52.0,0.8269230769230769,43,26,8,9,2.238309221520223,96,144,30,4,0,363.0
151,129.0,0.5581395348837209,72,30,19,23,2.5066027908126527,180,1,0,0,0,40.0
152,172.0,0.622093023255814,107,33,18,56,2.1894648635196896,234,0,0,0,0,42.0
153,363.0,0.2793388429752066,101,27,12,62,2.366373280265186,239,1,0,0,0,116.0
154,682.0,0.4988269794721407,340,208,47,85,1.8002823918958957,612,0,10,0,0,52.0
155,0.0,0.0,0,0,0,0,2.1478990395142747,0,0,0,0,0,8.0
156,377.0,0.8763925729442971,330,204,88,38,2.217506878757793,732,9,27,0,0,48.0
157,30.0,0.9,27,17,6,4,2.2201237148195787,60,81,0,0,0,61.0
158,629.0,0.8648648648648649,544,352,88,104,2.2902251563155103,1246,209,106,0,0,345.0
159,600.0,0.7625833333333334,458,168,154,136,2.2693262288048732,1039,0,32,0,0,73.0
160,611.0,0.7120294599018003,435,261,147,27,1.7302520040531657,753,0,32,2,0,69.0
161,110.0,0.8304545454545454,91,78,5,8,1.7302520040531657,157,171,178,0,0,105.0
162,300.0,0.74,222,137,76,9,1.7302520040531657,384,0,2,0,0,354.0
163,0.0,0.0,0,0,0,0,1.6213916238828514,0,0,0,0,0,202.0
164,1.0,1.0,1,0,0,1,2.0635466825984845,2,0,0,0,0,120.0
165,388.0,0.5390463917525773,209,114,31,64,1.5114845092878229,316,0,0,0,0,73.0
166,247.0,0.537246963562753,133,73,19,41,1.5114845092878229,201,0,0,0,0,23.0
167,243.0,0.4981481481481481,121,46,30,45,2.9732491334017044,360,2,0,0,0,36.0
168,145.0,0.5013793103448276,73,29,17,27,2.9732491334017044,217,0,0,0,0,15.0
169,62.0,0.5,31,13,7,11,2.961689260098763,92,0,0,1,0,16.0
