taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,189.0,0.3002645502645503,59,41,4,14,2.098179154340333,124,14,469,57,0,77.0
110,22.0,0.5,11,8,1,2,2.302246856967293,26,117,820,23,0,155.0
111,244.0,0.26004098360655736,65,47,2,16,2.098179154340333,137,73,251,4,0,97.0
112,1173.0,0.5693520886615516,692,376,156,160,2.36937638584123,1639,0,142,7,0,35.0
113,525.0,0.6316190476190476,344,228,50,66,2.6465514958700718,910,82,89,3,0,44.0
114,315.0,0.542063492063492,177,87,7,83,2.601062856834664,461,0,24,0,0,18.0
115,292.0,0.5164383561643836,156,88,29,39,2.684873799392843,420,0,0,0,0,101.0
116,4.0,0.5,2,2,0,0,2.684873799392843,6,0,0,0,0,0.0
117,0.0,0.0,0,0,0,0,2.5870913585507584,0,7,124,441,0,0.0
118,314.0,0.5509554140127388,179,65,72,42,2.7345936845667844,490,51,350,154,0,70.0
119,153.0,0.5545751633986927,88,42,25,21,2.2226318515372605,196,30,176,56,0,63.0
120,25.0,0.5479999999999999,14,8,4,2,2.05840324620118,30,0,121,16,0,231.0
121,424.0,0.5410377358490566,237,127,69,41,2.0767706406756306,493,0,8,0,0,3.0
122,0.0,0.0,0,0,0,0,2.7345936845667844,0,0,0,0,0,0.0
123,594.0,0.6085858585858586,375,210,84,81,2.575204773980485,965,0,2,0,0,23.0
124,376.0,0.6065159574468085,236,135,78,23,3.390590200338665,801,12,87,6,0,62.0
125,286.0,0.4487762237762238,133,59,28,46,2.814145500845091,373,0,5,0,0,6.0
126,300.0,0.6235,194,106,12,76,2.382831871305401,461,0,0,0,0,62.0
127,10.0,0.5,5,3,1,1,2.048459269166391,11,0,0,0,0,207.0
128,0.0,0.0,0,0,0,0,2.048459269166391,0,67,0,0,0,113.0
