TAZ,persons_per_occ_unit
254,1.707064870756343
255,1.8160065985651177
256,1.707064870756343
257,1.778101415348014
258,2.1313642316957813
259,1.9192145512260619
260,2.2094297796108378
261,2.1304463315098654
262,2.07160375832403
263,0.0
264,2.881288683588741
265,2.881288683588741
266,2.609395464022507
267,2.0721596697042317
268,2.1296593882876476
269,2.1786598300683404
270,2.0918945237014146
271,2.0918945237014146
272,2.0918945237014146
273,2.0921200648899543
274,2.595133300629585
275,2.161843617313653
276,2.2991104906718376
277,1.8452088487366254
278,1.8458940867226385
279,2.1118251599803157
280,2.289243063673246
281,2.2578862969185796
282,2.2300385016816975
283,2.2300385016816975
284,2.270267242522108
285,2.289243063673246
286,2.289243063673246
287,2.2300385016816975
288,2.242944686475702
289,2.2987598714383854
290,2.451386564734163
291,2.436746586380133
292,2.434481270214607
300,2.289243063673246
301,2.289243063673246
302,1.9537505457211324
303,1.9537505457211324
304,1.9537505457211324
305,2.0159153358122586
306,2.2954638328680104
307,1.9537505457211324
308,1.9459483941408506
309,1.6293947088628649
310,1.6182580277690186
311,1.6469923406491764
312,1.9537505457211324
313,1.9537505457211324
314,2.236317773408073
315,1.7175364259385217
316,1.6182580277690186
317,2.317622109917129
318,2.5753984466324016
319,2.5753984466324016
320,1.8371609472838726
321,2.5753984466324016
322,2.5753984466324016
323,2.5684702532078587
324,1.8156065677408502
325,1.857919432667014
326,1.8156065677408502
327,1.8945459837295833
328,1.894545983729583
329,1.894545983729583
330,1.894545983729583
331,1.8945459837295833
332,1.8945459837295833
333,1.894545983729583
334,1.894545983729583
335,1.894545983729583
336,1.894545983729583
337,1.894545983729583
338,1.894545983729583
339,0.0
340,1.894545983729583
341,1.894545983729583
342,1.894545983729583
343,1.894545983729583
344,1.894545983729583
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,2.6148681546267682
353,2.6148681546267682
354,2.6148681546267682
355,0.0
356,0.0
357,0.0
358,2.649144479990297
359,2.6148681546267682
360,2.674072716618318
361,2.674072716618318
362,1.7662694327478925
363,2.427387041653528
364,1.7662694327478923
365,1.766269432747893
366,2.6148681546267682
367,2.6138755732127086
368,2.346474140265077
369,2.279180687509029
370,2.237176247940491
371,1.894545983729583
372,1.894545983729583
373,1.894545983729583
374,2.4076521876563457
375,2.180701366688739
376,2.180701366688739
377,2.3439624315745267
378,2.56553101963381
379,2.56553101963381
380,2.0524248157070493
381,2.0524248157070493
382,2.0524248157070493
383,2.0524248157070493
384,2.0524248157070493
385,2.151099085692964
386,2.151099085692964
387,2.1521300109017725
388,1.5886557467732443
389,1.8504986034162825
390,2.0524248157070493
391,2.171656225273363
392,1.899479697228879
393,1.588655746773244
394,1.588655746773244
395,1.588655746773244
396,1.5886557467732443
397,1.588655746773244
