taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,219.0,0.31004566210045664,70,44,6,20,2.002399732150714,141,15,497,60,0,81.0
110,73.0,0.39520547945205475,30,14,4,12,2.1971519830419433,66,117,823,23,0,156.0
111,250.0,0.2662,69,49,3,17,2.002399732150714,139,73,251,4,0,97.0
112,1217.0,0.5796631059983567,728,383,160,185,2.2612171275070914,1647,0,149,7,0,36.0
113,539.0,0.6382189239332097,355,230,50,75,2.5257395182345377,898,85,92,3,0,46.0
114,332.0,0.5325301204819277,183,90,8,85,2.4823273823204155,454,0,24,0,0,18.0
115,313.0,0.5241214057507988,169,93,31,45,2.562312453462999,434,0,0,0,0,101.0
116,4.0,0.5,2,2,0,0,2.562312453462999,5,0,0,0,0,0.0
117,0.0,0.0,0,0,0,0,2.468993666577618,0,7,124,441,0,0.0
118,314.0,0.5509554140127388,179,65,71,43,2.6097626840826837,467,51,350,154,0,70.0
119,166.0,0.5894578313253012,101,44,26,31,2.121171309409526,215,30,176,56,0,63.0
120,68.0,0.4227941176470588,30,12,8,10,1.9644395476549656,59,0,121,16,0,231.0
121,425.0,0.5444705882352942,239,128,68,43,1.9819684920732081,473,0,8,0,0,3.0
122,2.0,0.35,1,0,0,1,2.6097626840826837,3,0,0,0,0,0.0
123,618.0,0.6043689320388349,386,213,86,87,2.457649690678103,950,0,2,0,0,23.0
124,382.0,0.6078534031413613,240,136,78,26,3.23581372684333,776,12,90,6,0,64.0
125,309.0,0.46245954692556634,148,64,31,53,2.6856830530741806,397,0,6,0,0,7.0
126,317.0,0.6170347003154574,203,107,14,82,2.2740583858113115,461,0,0,0,0,62.0
127,10.0,0.5,5,3,1,1,1.9549495015310285,10,0,0,0,0,207.0
128,0.0,0.0,0,0,0,0,1.9549495015310285,0,71,0,0,0,119.0
129,0.0,0.0,0,0,0,0,1.9549495015310285,0,0,0,0,0,0.0
130,0.0,0.0,0,0,0,0,2.6097626840826837,0,0,0,0,0,8.0
131,62.0,0.6935483870967742,44,33,6,5,1.9549495015310285,87,0,0,0,0,375.0
132,0.0,0.0,0,0,0,0,1.9549495015310285,0,0,0,0,0,0.0
133,118.0,0.5508474576271186,67,24,27,16,2.6097626840826837,175,0,0,0,0,5.0
134,400.0,0.563375,232,94,32,106,2.394294590441734,557,0,0,0,0,0.0
135,148.0,0.4543918918918919,69,31,14,24,2.6856830530741806,186,0,0,0,0,0.0
136,0.0,0.0,0,0,0,0,2.6610089331519444,0,0,0,0,0,0.0
137,410.0,0.6473170731707316,274,115,54,105,1.9318175141039327,529,0,14,0,0,7.0
138,715.0,0.5627972027972028,415,179,74,162,1.9557348846585265,812,7,141,12,0,53.0
139,568.0,0.49313380281690145,289,142,57,90,1.8573711559893595,537,3,22,0,0,104.0
140,192.0,0.6986979166666667,138,80,49,9,2.1018843682126644,291,15,42,6,0,16.0
141,401.0,0.6463840399002494,268,138,113,17,2.1067902395140217,564,25,58,0,0,54.0
142,1019.0,0.6233071638861629,656,332,169,155,2.66878471141786,1751,26,61,1,0,62.0
143,562.0,0.7508896797153025,436,256,65,115,2.0102294271517662,877,13,91,4,0,63.0
144,283.0,0.27844522968197877,82,21,11,50,2.255718191062934,184,1,1,43,0,66.0
145,755.0,0.28344370860927154,221,66,47,108,2.1580763417953506,477,0,0,0,0,4.0
146,265.0,0.6115094339622642,167,51,29,87,2.0908548703975773,350,0,12,9,0,9.0
147,653.0,0.6326952526799388,427,202,106,119,2.3088819953681763,985,0,3,0,0,101.0
148,539.0,0.5538033395176253,308,129,108,71,1.3760566879708698,424,24,10,0,0,18.0
149,353.0,0.6286118980169971,229,120,61,48,2.3660054684353735,543,5,76,0,0,181.0
150,52.0,0.8269230769230769,44,26,9,9,2.136133025805275,95,146,30,4,0,344.0
151,138.0,0.5471014492753623,79,31,22,26,2.392179307733867,188,1,0,0,0,2.0
152,178.0,0.6115168539325843,113,34,19,60,2.089518355568456,235,0,0,0,0,11.0
153,369.0,0.2833333333333333,108,29,14,65,2.2583511101850475,245,1,0,0,0,77.0
154,737.0,0.49382632293080053,376,218,55,103,1.718101608182912,646,0,10,0,0,33.0
155,0.0,0.0,0,0,0,0,2.0498499627703994,0,0,0,0,0,0.0
156,383.0,0.8715404699738903,345,205,96,44,2.1162802856379583,730,9,27,0,0,37.0
157,34.0,0.8941176470588235,31,19,8,4,2.118777666196889,66,81,0,0,0,58.0
158,782.0,0.7957161125319693,643,378,114,151,2.1856790589518678,1405,234,119,0,0,379.0
159,738.0,0.7450542005420054,569,200,186,183,2.1657341430170347,1231,0,32,0,0,54.0
160,696.0,0.6967672413793103,501,274,167,60,1.6512680255650438,828,0,32,2,0,76.0
161,152.0,0.7875,124,82,9,33,1.6512680255650438,205,171,178,0,0,99.0
162,329.0,0.7531914893617022,256,147,90,19,1.6512680255650438,423,0,2,0,0,361.0
163,0.0,0.0,0,0,0,0,1.5473769943135225,0,0,0,0,0,0.0
164,1.0,1.0,1,0,0,1,1.96934819220183,2,0,0,0,0,0.0
165,429.0,0.5222610722610723,231,120,36,75,1.4424870108384291,334,0,0,0,0,59.0
166,261.0,0.5275862068965517,143,76,21,46,1.4424870108384291,206,0,0,0,0,8.0
167,263.0,0.4922053231939163,133,49,34,50,2.837523791057173,378,2,0,0,0,24.0
168,161.0,0.4866459627329192,81,30,19,32,2.837523791057173,229,0,0,0,0,9.0
169,70.0,0.4828571428571428,35,14,9,12,2.8264916124380965,99,0,0,1,0,2.0
170,208.0,0.49182692307692305,105,40,26,39,2.829973015228128,298,0,0,0,0,24.0
171,76.0,0.4888157894736842,38,14,10,14,2.837523791057173,108,0,0,0,0,6.0
172,0.0,0.0,0,0,0,0,2.1067902395140217,0,0,0,0,0,0.0
173,0.0,0.0,0,0,0,0,2.1067902395140217,0,0,0,0,0,0.0
174,0.0,0.0,0,0,0,0,2.1067902395140217,0,0,0,0,0,0.0
175,1065.0,0.43215962441314554,475,92,88,295,2.4791684112047956,1178,7,0,6,0,36.0
176,340.0,0.5072058823529412,178,48,45,85,2.249976994169158,400,0,0,0,0,7.0
177,61.0,0.6081967213114754,38,10,13,15,2.0971626564897377,80,0,0,0,0,0.0
178,438.0,0.5221461187214612,237,49,49,139,2.2641234466696285,536,0,12,0,0,7.0
179,380.0,0.5028947368421053,197,53,44,100,2.4828500250027097,490,0,0,0,0,46.0
180,1.0,1.0,1,0,0,1,1.9169893170352807,2,19,51,149,0,333.0
181,0.0,0.0,0,0,0,0,1.6512680255650438,0,0,9,0,0,22.0
182,15.0,0.6066666666666667,9,2,4,3,2.14475042400977,20,1,0,0,0,2.0
183,35.0,0.7157142857142857,26,6,12,8,2.14475042400977,55,0,0,0,0,10.0
184,22.0,0.33409090909090905,7,2,1,4,2.790073560437488,20,0,5,4,0,0.0
185,156.0,0.48141025641025637,77,18,19,40,2.298963673523746,178,0,40,18,0,19.0
186,100.0,0.602,62,16,22,24,2.1067902395140217,131,0,0,0,0,8.0
187,23.0,0.6239130434782608,14,4,5,5,2.1067902395140217,30,0,0,0,0,0.0
188,71.0,0.6112676056338028,44,11,15,18,2.1067902395140217,94,0,0,0,0,20.0
189,13.0,0.46153846153846156,6,2,1,3,2.733133283693866,17,0,0,0,0,0.0
190,20.0,0.47000000000000003,9,4,1,4,2.7331332836938653,25,0,0,0,0,3.0
191,300.0,0.44399999999999995,137,48,26,63,2.7331332836938653,376,1,0,0,0,6.0
192,491.0,0.4281059063136456,217,75,38,104,2.7331332836938653,593,0,0,0,0,12.0
193,6.0,0.5,3,1,0,2,2.7331332836938653,8,0,0,0,0,0.0
194,24.0,0.6395833333333333,15,3,5,7,2.1352603778858326,33,0,0,0,0,3.0
195,907.0,0.5839029768467475,548,161,115,272,2.247889496719371,1231,0,0,0,0,55.0
196,63.0,0.5333333333333333,35,11,8,16,1.992909686026777,70,7,41,0,0,52.0
197,585.0,0.7521367521367521,455,157,105,193,1.992909686026777,906,2,14,0,0,36.0
198,0.0,0.0,0,0,0,0,1.992909686026777,0,0,0,15,0,7.0
199,4.0,0.5,2,1,0,1,2.192200654629455,5,0,0,0,0,0.0
200,580.0,0.55,330,97,84,149,2.1494036079157,708,0,0,0,0,10.0
201,0.0,0.0,0,0,0,0,2.0498499627703994,0,0,0,0,0,0.0
202,120.0,0.5104166666666666,63,21,17,25,2.0498499627703994,129,0,0,0,0,15.0
203,31.0,0.12903225806451613,4,0,4,0,1.9264793631592176,8,14,224,20,0,35.0
204,0.0,0.0,0,0,0,0,1.9264793631592176,0,0,0,0,0,0.0
205,0.0,0.0,0,0,0,0,1.9713413993814652,0,0,0,0,0,0.0
206,0.0,0.0,0,0,0,0,1.9264793631592176,0,0,0,0,0,0.0
207,44.0,0.045454545454545456,2,2,0,0,1.8041077157716083,4,0,0,0,0,0.0
208,169.0,0.10473372781065088,19,6,13,0,1.8806033108065363,35,0,0,0,0,0.0
209,27.0,0.12407407407407407,3,0,3,0,1.9264793631592176,6,0,0,0,0,0.0
210,19.0,0.1236842105263158,3,0,2,1,1.9264793631592176,4,0,0,0,0,0.0
211,45.0,0.08888888888888889,4,2,2,0,1.8562283723716317,8,0,0,0,0,0.0
212,0.0,0.0,0,0,0,0,1.784128671300162,0,0,0,0,0,0.0
213,0.0,0.0,0,0,0,0,1.784128671300162,0,0,0,0,0,0.0
214,140.0,0.03607142857142857,5,4,0,1,1.7841286713001618,9,0,0,0,0,0.0
215,55.0,0.10727272727272727,6,3,1,2,1.784128671300162,11,0,0,0,0,0.0
216,0.0,0.0,0,0,0,0,1.784128671300162,0,0,0,0,0,0.0
217,22.0,0.045454545454545456,1,1,0,0,1.784128671300162,2,0,0,0,0,0.0
218,1.0,0.0,0,0,0,0,1.784128671300162,0,0,0,0,0,0.0
219,0.0,0.0,0,0,0,0,1.784128671300162,0,0,0,0,0,0.0
220,16.0,0.0,0,0,0,0,1.784128671300162,0,0,0,0,0,0.0
221,15.0,0.02333333333333333,1,0,0,1,1.7841286713001618,0,0,0,0,0,0.0
222,339.0,0.06932153392330384,25,13,2,10,1.784128671300162,44,0,0,0,0,0.0
223,0.0,0.0,0,0,0,0,1.784128671300162,0,0,0,0,0,0.0
224,311.0,0.07250803858520899,24,15,2,7,1.7841286713001618,42,0,0,0,0,26.0
225,81.0,0.09691358024691357,8,3,1,4,1.784128671300162,15,0,0,0,0,0.0
226,0.0,0.0,0,0,0,0,1.784128671300162,0,0,0,0,0,0.0
227,0.0,0.0,0,0,0,0,1.8562530218420834,0,0,0,0,0,0.0
228,3.0,0.3333333333333333,1,1,0,0,2.0696208921952683,2,0,23,0,0,72.0
229,144.0,0.34131944444444445,51,22,10,19,2.14475042400977,109,0,0,0,0,6.0
230,1029.0,0.3025267249757046,321,153,51,117,2.14475042400977,689,0,0,0,0,26.0
231,98.0,0.3096938775510204,31,14,5,12,2.14475042400977,66,0,0,0,0,0.0
232,202.0,0.12871287128712872,27,0,28,-1,1.9264793631592176,52,0,15,0,0,6.0
233,72.0,0.20833333333333334,15,7,3,5,2.011889778274651,31,0,0,0,0,0.0
234,595.0,0.17974789915966388,112,46,28,38,2.011889778274651,222,0,0,0,0,47.0
235,48.0,0.16041666666666668,8,4,2,2,2.011889778274651,17,0,0,0,0,0.0
236,193.0,0.16424870466321242,33,14,9,10,2.011889778274651,67,0,58,13,0,5.0
237,125.0,0.204,27,12,6,9,2.011889778274651,54,0,0,0,0,0.0
238,2.0,1.0,2,0,0,2,2.011889778274651,4,0,0,0,0,0.0
239,111.0,0.2648648648648649,30,11,8,11,2.037372309533371,61,34,0,174,0,46.0
240,5.0,0.2,1,0,0,1,2.077416287225645,2,9,26,28,0,0.0
241,365.0,0.2936986301369863,111,17,26,68,2.287101115868825,253,0,0,0,0,26.0
242,114.0,0.3605263157894737,42,10,10,22,2.285254059911817,97,0,0,0,0,0.0
243,123.0,0.2065040650406504,26,4,3,19,2.0175936401937014,52,0,0,0,0,0.0
244,218.0,0.2389908256880734,54,9,10,35,2.011889778274651,108,0,0,0,0,16.0
245,0.0,0.0,0,0,0,0,2.2344313598809746,0,0,0,0,0,0.0
246,0.0,0.0,0,0,0,0,2.011889778274651,0,0,0,0,0,0.0
247,103.0,0.17572815533980585,19,2,1,16,2.011889778274651,37,0,0,0,0,14.0
248,392.0,0.2974489795918367,121,30,38,53,2.646451202397825,320,0,0,0,0,14.0
249,659.0,0.30045523520485584,205,51,67,87,2.6459374763988204,541,37,261,19,0,52.0
250,0.0,0.0,0,0,0,0,2.647722868578432,0,0,0,0,0,0.0
251,335.0,0.32298507462686565,112,34,17,61,1.89483810372388,211,0,0,0,0,23.0
252,78.0,0.3333333333333333,27,11,3,13,2.0498499627703994,55,0,0,0,0,0.0
253,245.0,0.3842857142857143,97,34,16,47,1.9314914221510808,188,0,113,1,0,43.0
254,277.0,0.22743682310469315,65,6,13,46,1.6417779794411067,107,26,34,10,0,275.0
255,50.0,0.32,17,4,3,10,1.7465532184040333,29,127,162,84,0,174.0
256,5.0,0.2,1,0,0,1,1.6417779794411067,2,296,0,1,0,65.0
257,49.0,0.5724489795918367,29,9,6,14,1.7100977232564185,49,154,333,63,0,157.0
258,1.0,0.0,0,0,0,0,2.0498499627703994,0,0,0,0,0,0.0
259,0.0,0.0,0,0,0,0,1.8458139711057528,0,0,0,0,0,0.0
260,264.0,0.3638257575757576,99,43,13,43,2.124929884872691,211,21,10,19,0,153.0
261,8.0,0.375,3,1,0,2,2.0489671677821257,6,0,0,0,0,0.0
262,12.0,0.3333333333333333,5,1,0,4,1.992375035540922,8,5,13,1,0,102.0
263,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0
264,63.0,0.3603174603174603,24,8,2,14,2.7710934681896138,66,0,0,0,0,1.0
265,0.0,0.0,0,0,0,0,2.7710934681896138,0,0,0,0,0,0.0
266,738.0,0.3485094850948509,266,106,51,109,2.5095988359174326,666,4,16,0,0,277.0
267,698.0,0.22507163323782234,162,44,60,58,1.992909686026777,323,1,0,0,0,2.0
268,172.0,0.22093023255813954,39,9,14,16,2.048210321293489,80,0,0,0,0,19.0
269,183.0,0.9016393442622951,170,151,6,13,2.095336735571339,357,3,0,0,0,3.0
270,50.0,0.38,20,9,6,5,2.011889778274651,39,0,0,1,0,5.0
271,227.0,0.33634361233480176,79,36,27,16,2.011889778274651,158,0,0,0,0,148.0
272,0.0,0.0,0,0,0,0,2.011889778274651,0,0,0,0,0,0.0
273,109.0,0.24770642201834864,28,14,11,3,2.0121066936146272,56,0,5,0,0,21.0
274,1038.0,0.365028901734104,392,118,78,196,2.4958821305954397,977,0,0,0,0,168.0
275,29.0,0.2310344827586207,7,1,2,4,2.079163660797671,15,0,0,0,0,0.0
276,115.0,0.42347826086956525,51,10,9,32,2.2111807468773286,112,0,136,35,0,5.0
277,52.0,0.27692307692307694,14,4,4,6,1.7746386251762254,26,6,38,3,0,30.0
