taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,219.0,0.3100456621004566,77,44,8,25,2.0389147348367267,158,15,497,60,0,110
110,73.0,0.3952054794520547,33,13,5,15,2.237218413971888,74,117,823,23,0,158
111,250.0,0.2662,76,48,4,24,2.0389147348367267,155,73,251,4,0,127
112,1216.0,0.5662006578947368,782,383,197,202,2.302451826133372,1801,0,149,7,0,187
113,539.0,0.623747680890538,382,230,62,90,2.571797946934707,982,85,92,3,0,85
114,331.0,0.53202416918429,200,90,9,101,2.5275941637615205,506,0,24,0,0,41
115,312.0,0.5173076923076924,183,93,39,51,2.609037812350314,477,0,0,0,0,123
116,4.0,0.5,2,1,0,1,2.609037812350314,6,0,0,0,0,0
117,0.0,0.0,0,0,0,0,2.514017299431383,0,7,124,441,0,0
118,314.0,0.5509554140127388,197,65,88,44,2.657353327393838,523,51,350,154,0,92
119,166.0,0.5463855421686747,103,43,32,28,2.1598521855687483,223,30,176,56,0,72
120,68.0,0.4227941176470588,33,12,9,12,2.000262322801907,66,0,121,16,0,233
121,425.0,0.5398823529411765,260,128,84,48,2.018110918407791,525,0,8,0,0,33
122,2.0,0.35,1,0,0,1,2.657353327393838,3,0,0,0,0,0
123,618.0,0.6022653721682848,423,213,106,104,2.502466459086277,1058,0,2,0,0,60
124,382.0,0.6027486910994765,261,135,96,30,3.2948207997219376,861,12,90,6,0,87
125,309.0,0.4603559870550162,161,65,39,57,2.7346581514634773,441,0,6,0,0,25
126,317.0,0.6108832807570979,221,107,17,97,2.315527252757704,511,0,0,0,0,83
127,10.0,0.5,6,3,1,2,1.990599219793202,11,0,0,0,0,208
128,0.0,0.0,0,0,0,0,1.990599219793202,0,71,0,0,0,119
129,0.0,0.0,0,0,0,0,1.990599219793202,0,0,0,0,0,0
130,0.0,0.0,0,0,0,0,2.657353327393838,0,0,0,0,0,8
131,62.0,0.6935483870967742,49,34,8,7,1.990599219793202,97,0,0,0,0,378
