taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,219.0,0.31004566210045664,69,47,3,19,2.0096894131602103,140,15,497,60,0,82.0
110,73.0,0.39520547945205475,30,8,1,21,2.205150654250591,65,117,823,23,0,156.0
111,249.0,0.2644578313253012,67,46,1,20,2.0096894131602103,135,73,251,4,0,103.0
112,1216.0,0.5795641447368421,720,383,153,184,2.2694490261075932,1633,0,149,7,0,42.0
113,539.0,0.6382189239332097,351,228,48,75,2.53493440330438,890,85,92,3,0,46.0
114,330.0,0.5315151515151515,179,87,6,86,2.4913642267065357,445,0,24,0,0,18.0
115,312.0,0.5235576923076923,166,92,30,44,2.571640481295056,428,0,0,0,0,101.0
116,4.0,0.5,2,2,0,0,2.571640481295056,5,0,0,0,0,0.0
117,0.0,0.0,0,0,0,0,2.4779819699392487,0,7,124,441,0,0.0
118,314.0,0.5509554140127388,177,65,70,42,2.6192634531708903,463,51,350,154,0,70.0
119,166.0,0.5894578313253012,100,47,24,29,2.1288933750709527,213,30,176,56,0,63.0
120,68.0,0.4227941176470588,30,8,4,18,1.971591035659543,58,0,121,16,0,231.0
121,425.0,0.5444705882352942,236,127,66,43,1.9891837937165862,469,0,8,0,0,3.0
122,2.0,0.35,1,0,0,1,2.6192634531708903,3,0,0,0,0,0.0
123,618.0,0.6043689320388349,382,213,82,87,2.466596696608277,942,0,2,0,0,25.0
124,380.0,0.6073684210526316,236,135,76,25,3.247593617489591,766,12,90,6,0,66.0
125,309.0,0.46245954692556634,146,66,30,50,2.695460208172226,394,0,6,0,0,7.0
126,317.0,0.6170347003154574,200,107,13,80,2.2823370326585772,457,0,0,0,0,62.0
127,10.0,0.5,5,3,1,1,1.9620664412843758,10,0,0,0,0,207.0
128,0.0,0.0,0,0,0,0,1.9620664412843758,0,71,0,0,0,119.0
129,0.0,0.0,0,0,0,0,1.9620664412843758,0,0,0,0,0,0.0
130,0.0,0.0,0,0,0,0,2.6192634531708903,0,0,0,0,0,8.0
131,62.0,0.6935483870967742,44,33,6,5,1.9620664412843758,86,0,0,0,0,375.0
132,0.0,0.0,0,0,0,0,1.9620664412843758,0,0,0,0,0,0.0
133,118.0,0.5508474576271186,66,24,26,16,2.6192634531708903,174,0,0,0,0,5.0
134,399.0,0.5630325814536341,230,93,31,106,2.40301095387649,552,0,0,0,0,0.0
135,146.0,0.4510273972602739,67,30,13,24,2.695460208172226,182,0,0,0,0,0.0
136,0.0,0.0,0,0,0,0,2.670696262796792,0,0,0,0,0,0.0
137,410.0,0.6473170731707316,271,117,53,101,1.9388502424949072,525,0,14,0,0,7.0
138,715.0,0.5627972027972028,410,180,72,158,1.962854683577493,806,7,141,12,0,53.0
139,566.0,0.49240282685512365,285,141,56,88,1.8641328644664477,531,3,22,0,0,105.0
140,191.0,0.6986910994764397,136,81,46,9,2.1095362202964942,286,15,42,6,0,16.0
141,400.0,0.64625,263,135,109,19,2.1144599512870466,557,25,58,0,0,54.0
142,1018.0,0.6232318271119843,647,342,162,143,2.67850034856907,1734,26,61,1,0,62.0
143,562.0,0.7508896797153025,431,256,63,112,2.0175476119500133,869,13,91,4,0,63.0
144,283.0,0.27844522968197877,81,20,9,52,2.263930070936942,183,1,1,43,0,66.0
145,752.0,0.28178191489361704,216,64,44,108,2.1659327592095363,469,0,0,0,0,4.0
146,265.0,0.6115094339622642,165,51,28,86,2.0984665698987452,347,0,12,9,0,9.0
147,649.0,0.6322804314329739,419,199,102,118,2.317287416605786,970,0,3,0,0,103.0
148,539.0,0.5538033395176253,304,129,104,71,1.381066184399197,420,24,10,0,0,20.0
149,353.0,0.6286118980169971,227,119,56,52,2.374618846101527,538,5,76,0,0,185.0
150,52.0,0.8269230769230769,44,28,8,8,2.143909559182677,94,146,30,4,0,346.0
151,137.0,0.545985401459854,77,30,20,27,2.400887970540253,184,1,0,0,0,2.0
152,177.0,0.6110169491525425,110,33,18,59,2.0971251895242426,231,0,0,0,0,11.0
153,366.0,0.27991803278688526,104,27,13,64,2.2665725751285177,236,1,0,0,0,77.0
154,731.0,0.49213406292749656,368,211,51,106,1.7243563097115144,634,0,10,0,0,35.0
155,0.0,0.0,0,0,0,0,2.0573123850360453,0,0,0,0,0,0.0
156,383.0,0.8715404699738903,341,204,93,44,2.1239845456622133,724,9,27,0,0,38.0
157,34.0,0.8941176470588235,31,20,7,4,2.126491017866204,65,81,0,0,0,58.0
158,782.0,0.7957161125319693,635,382,101,152,2.1936359632967277,1393,234,119,0,0,388.0
159,736.0,0.7451766304347827,559,210,174,175,2.173618438445407,1216,0,32,0,0,58.0
160,696.0,0.6967672413793103,495,270,156,69,1.6572794212790363,821,0,32,2,0,83.0
161,152.0,0.7875,123,79,5,39,1.6572794212790363,203,171,178,0,0,99.0
162,329.0,0.7531914893617022,253,157,85,11,1.6572794212790363,420,0,2,0,0,362.0
163,0.0,0.0,0,0,0,0,1.5530101775929988,0,0,0,0,0,0.0
164,1.0,1.0,1,0,0,1,1.9765175499915264,2,0,0,0,0,0.0
165,428.0,0.5218457943925233,228,115,33,80,1.4477383450253651,330,0,0,0,0,59.0
166,259.0,0.5262548262548263,139,73,20,46,1.4477383450253651,201,0,0,0,0,8.0
167,261.0,0.4906130268199234,131,47,32,52,2.8478537181748957,372,2,0,0,0,24.0
168,160.0,0.48531250000000004,80,28,18,34,2.8478537181748957,227,0,0,0,0,9.0
169,70.0,0.4828571428571428,35,12,7,16,2.836781377213765,98,0,0,1,0,2.0
170,208.0,0.49182692307692305,104,38,25,41,2.8402754539546544,296,0,0,0,0,24.0
171,76.0,0.4888157894736842,38,13,8,17,2.8478537181748957,108,0,0,0,0,6.0
172,0.0,0.0,0,0,0,0,2.1144599512870466,0,0,0,0,0,0.0
173,0.0,0.0,0,0,0,0,2.1144599512870466,0,0,0,0,0,0.0
174,0.0,0.0,0,0,0,0,2.1144599512870466,0,0,0,0,0,0.0
175,1063.0,0.4316556914393227,469,87,80,302,2.4881937554436764,1166,7,0,6,0,40.0
176,339.0,0.5066371681415929,176,46,42,88,2.258167973374185,397,0,0,0,0,7.0
177,61.0,0.6081967213114754,38,9,13,16,2.1047973193122393,80,0,0,0,0,0.0
178,436.0,0.5213302752293578,232,47,46,139,2.2723659256449014,527,0,12,0,0,7.0
179,379.0,0.5023746701846966,194,49,41,104,2.491888772055103,483,0,0,0,0,46.0
180,1.0,1.0,1,0,0,1,1.9239680637837087,2,19,51,149,0,333.0
181,0.0,0.0,0,0,0,0,1.6572794212790363,0,0,9,0,0,22.0
182,14.0,0.6,8,1,4,3,2.1525583287877144,18,1,0,0,0,2.0
183,35.0,0.7157142857142857,26,5,13,8,2.1525583287877144,55,0,0,0,0,10.0
184,22.0,0.33409090909090905,7,0,0,7,2.800230746299061,20,0,5,4,0,0.0
185,156.0,0.48141025641025637,77,14,15,48,2.3073329873841755,177,0,40,18,0,20.0
186,100.0,0.602,61,16,20,25,2.1144599512870466,130,0,0,0,0,8.0
187,23.0,0.6239130434782608,14,4,5,5,2.1144599512870466,30,0,0,0,0,0.0
188,71.0,0.6112676056338028,44,11,15,18,2.1144599512870466,93,0,0,0,0,20.0
189,13.0,0.46153846153846156,6,2,1,3,2.743083180048061,17,0,0,0,0,0.0
190,19.0,0.45789473684210524,9,3,1,5,2.7430831800480595,25,0,0,0,0,3.0
191,299.0,0.4431438127090301,135,49,22,64,2.74308318004806,370,1,0,0,0,7.0
192,488.0,0.42643442622950817,212,72,35,105,2.74308318004806,583,0,0,0,0,12.0
193,6.0,0.5,3,1,0,2,2.74308318004806,8,0,0,0,0,0.0
194,24.0,0.6395833333333333,15,3,5,7,2.1430337344125467,33,0,0,0,0,3.0
195,900.0,0.5830000000000001,536,152,106,278,2.2560728764474947,1209,0,0,0,0,55.0
196,63.0,0.5333333333333333,35,9,5,21,2.0001648187850436,69,7,41,0,0,52.0
197,582.0,0.7524054982817869,447,163,100,184,2.0001648187850436,894,2,14,0,0,38.0
198,0.0,0.0,0,0,0,0,2.0001648187850436,0,0,0,15,0,7.0
199,4.0,0.5,2,1,0,1,2.2001813006635484,4,0,0,0,0,0.0
200,578.0,0.5494809688581316,325,92,79,154,2.1572284524813443,700,0,0,0,0,10.0
201,0.0,0.0,0,0,0,0,2.0573123850360453,0,0,0,0,0,0.0
202,120.0,0.5104166666666666,62,20,17,25,2.0573123850360453,128,0,0,0,0,15.0
203,31.0,0.12903225806451613,4,0,4,0,1.9334926581588754,8,14,224,20,0,35.0
204,0.0,0.0,0,0,0,0,1.9334926581588754,0,0,0,0,0,0.0
205,0.0,0.0,0,0,0,0,1.978518013386937,0,0,0,0,0,0.0
206,0.0,0.0,0,0,0,0,1.9334926581588754,0,0,0,0,0,0.0
207,44.0,0.045454545454545456,2,2,0,0,1.8106755201633025,4,0,0,0,0,0.0
208,169.0,0.10473372781065088,18,6,12,0,1.8874495953026187,35,0,0,0,0,0.0
209,27.0,0.12407407407407407,3,0,3,0,1.9334926581588754,6,0,0,0,0,0.0
210,19.0,0.1236842105263158,2,0,2,0,1.9334926581588754,4,0,0,0,0,0.0
211,45.0,0.08888888888888889,4,2,2,0,1.8629859205764712,8,0,0,0,0,0.0
212,0.0,0.0,0,0,0,0,1.7906237425313722,0,0,0,0,0,0.0
213,0.0,0.0,0,0,0,0,1.7906237425313722,0,0,0,0,0,0.0
214,140.0,0.03607142857142857,5,4,0,1,1.790623742531372,9,0,0,0,0,0.0
215,54.0,0.09629629629629628,5,1,0,4,1.7906237425313722,9,0,0,0,0,0.0
216,0.0,0.0,0,0,0,0,1.7906237425313722,0,0,0,0,0,0.0
217,22.0,0.045454545454545456,1,1,0,0,1.7906237425313722,2,0,0,0,0,0.0
218,1.0,0.0,0,0,0,0,1.7906237425313722,0,0,0,0,0,0.0
219,0.0,0.0,0,0,0,0,1.7906237425313722,0,0,0,0,0,0.0
220,16.0,0.0,0,0,0,0,1.7906237425313722,0,0,0,0,0,0.0
221,15.0,0.02333333333333333,0,0,0,0,1.790623742531372,0,0,0,0,0,0.0
222,339.0,0.06932153392330384,25,10,1,14,1.7906237425313722,44,0,0,0,0,0.0
223,0.0,0.0,0,0,0,0,1.7906237425313722,0,0,0,0,0,0.0
224,308.0,0.0663961038961039,20,11,1,8,1.790623742531372,37,0,0,0,0,26.0
225,80.0,0.089375,7,2,0,5,1.7906237425313722,13,0,0,0,0,0.0
226,0.0,0.0,0,0,0,0,1.7906237425313722,0,0,0,0,0,0.0
227,0.0,0.0,0,0,0,0,1.8630106597826404,0,0,0,0,0,0.0
228,3.0,0.3333333333333333,1,1,0,0,2.0771552899843093,2,0,23,0,0,72.0
229,144.0,0.34131944444444445,50,26,8,16,2.1525583287877144,108,0,0,0,0,6.0
230,1029.0,0.3025267249757046,318,159,48,111,2.1525583287877144,683,0,0,0,0,26.0
231,98.0,0.3096938775510204,31,16,5,10,2.1525583287877144,66,0,0,0,0,0.0
232,202.0,0.12871287128712872,27,0,27,0,1.9334926581588754,51,0,15,0,0,6.0
233,72.0,0.20833333333333334,15,8,3,4,2.0192140075353775,31,0,0,0,0,0.0
234,594.0,0.17887205387205388,108,51,26,31,2.0192140075353775,219,0,0,0,0,47.0
235,47.0,0.14893617021276595,7,3,2,2,2.0192140075353775,14,0,0,0,0,0.0
236,192.0,0.16145833333333334,32,14,8,10,2.0192140075353775,64,0,58,13,0,5.0
237,122.0,0.1918032786885246,23,13,5,5,2.0192140075353775,47,0,0,0,0,0.0
238,2.0,1.0,2,0,0,2,2.0192140075353775,4,0,0,0,0,0.0
239,111.0,0.2648648648648649,30,15,7,8,2.044789307246474,61,34,0,174,0,46.0
240,5.0,0.2,1,0,0,1,2.0849790639353394,2,9,26,28,0,0.0
241,363.0,0.2914600550964187,108,24,24,60,2.2954272444152166,248,0,0,0,0,26.0
242,113.0,0.3575221238938053,41,15,8,18,2.293573464301929,94,0,0,0,0,0.0
243,122.0,0.2024590163934426,26,5,3,18,2.0249386342064626,52,0,0,0,0,0.0
244,218.0,0.2389908256880734,53,14,8,31,2.0192140075353775,107,0,0,0,0,16.0
245,0.0,0.0,0,0,0,0,2.242565745633041,0,0,0,0,0,0.0
246,0.0,0.0,0,0,0,0,2.0192140075353775,0,0,0,0,0,0.0
247,103.0,0.17572815533980585,18,1,1,16,2.0192140075353775,37,0,0,0,0,14.0
248,390.0,0.2953846153846154,117,28,35,54,2.656085535025286,312,0,0,0,0,14.0
249,656.0,0.2986280487804878,200,53,64,83,2.655569938820948,531,37,261,19,0,52.0
250,0.0,0.0,0,0,0,0,2.657361830671558,0,0,0,0,0,0.0
251,334.0,0.3218562874251497,110,39,17,54,1.901736209591059,210,0,0,0,0,23.0
252,78.0,0.3333333333333333,27,11,3,13,2.0573123850360453,55,0,0,0,0,0.0
253,242.0,0.3803719008264463,94,43,14,37,1.938522963413293,182,0,113,1,0,44.0
254,277.0,0.22743682310469315,64,7,13,44,1.6477548269038693,106,26,34,10,0,275.0
255,50.0,0.32,16,5,3,8,1.7529114972351039,29,127,162,84,0,174.0
256,5.0,0.2,1,0,0,1,1.6477548269038693,2,296,0,1,0,65.0
257,49.0,0.5724489795918367,29,17,5,7,1.7163232868626501,49,154,333,63,0,158.0
258,1.0,0.0,0,0,0,0,2.0573123850360453,0,0,0,0,0,0.0
259,0.0,0.0,0,0,0,0,1.852533605969957,0,0,0,0,0,0.0
260,264.0,0.3638257575757576,98,47,12,39,2.13266563352445,209,21,10,19,0,153.0
261,8.0,0.375,3,2,0,1,2.0564263762569595,6,0,0,0,0,0.0
262,12.0,0.3333333333333333,4,1,0,3,1.9996282219188377,8,5,13,1,0,102.0
263,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0
264,63.0,0.3603174603174603,23,8,2,13,2.7811815575487273,65,0,0,0,0,1.0
265,0.0,0.0,0,0,0,0,2.7811815575487273,0,0,0,0,0,0.0
266,738.0,0.3485094850948509,262,119,47,96,2.5187349612783727,661,4,16,0,0,277.0
267,693.0,0.22164502164502164,157,45,56,56,2.0001648187850436,314,1,0,0,0,2.0
268,172.0,0.22093023255813954,39,9,14,16,2.0556667744895503,80,0,0,0,0,19.0
269,183.0,0.9016393442622951,168,157,6,5,2.102964751179086,354,3,0,0,0,3.0
270,50.0,0.38,19,12,6,1,2.0192140075353775,39,0,0,1,0,5.0
271,227.0,0.33634361233480176,78,46,24,8,2.0192140075353775,157,0,0,0,0,148.0
272,0.0,0.0,0,0,0,0,2.0192140075353775,0,0,0,0,0,0.0
273,109.0,0.24770642201834864,28,14,11,3,2.0194317125496672,56,0,5,0,0,21.0
274,1033.0,0.36340755082284604,383,130,73,180,2.5049683206688877,959,0,0,0,0,168.0
275,29.0,0.2310344827586207,7,1,2,4,2.0867327987726716,15,0,0,0,0,0.0
276,114.0,0.42105263157894735,49,13,8,28,2.2192304894138815,109,0,136,35,0,5.0
277,51.0,0.26862745098039215,14,4,4,6,1.7810991481562057,25,6,38,3,0,30.0
278,599.0,0.26160267111853086,160,42,48,70,1.7817605783211479,286,0,0,0,0,35.0
279,191.0,0.25497382198952884,50,11,14,25,2.0384521763328376,102,0,0,0,0,0.0
280,128.0,0.3234375,42,14,17,11,2.209705895038715,92,1,0,0,0,13.0
281,616.0,0.3594155844155844,226,105,74,47,2.179438583783456,492,28,42,54,0,214.0
282,280.0,0.33499999999999996,96,46,27,23,2.1525583287877144,207,0,0,0,0,63.0
283,228.0,0.38377192982456143,90,49,25,16,2.1525583287877144,193,0,0,0,0,6.0
284,128.0,0.328125,43,17,16,10,2.191389367394163,94,0,0,0,0,0.0
285,0.0,0.0,0,0,0,0,2.209705895038715,0,0,0,0,0,0.0
286,281.0,0.3064056939501779,88,18,32,38,2.209705895038715,194,0,0,0,0,14.0
287,0.0,0.0,0,0,0,0,2.1525583287877144,0,0,0,0,0,0.0
288,461.0,0.33947939262472887,159,79,45,35,2.1650161027455446,345,0,0,0,0,14.0
289,153.0,0.6274509803921569,98,89,5,4,2.2188920520502973,217,0,0,0,0,2.0
290,1449.0,0.6129399585921325,907,626,117,164,2.3662159030068617,2145,114,435,39,0,550.0
291,238.0,0.5941176470588235,144,91,16,37,2.3520845741910255,339,0,0,0,0,16.0
292,188.0,0.5872340425531916,112,71,12,29,2.3498979638810407,264,0,0,0,0,10.0
300,0.0,0.0,0,0,0,0,2.209705895038715,0,8,24,0,1065,43.0
301,0.0,0.0,0,0,0,0,2.209705895038715,0,6,0,66,0,0.0
302,0.0,0.0,0,0,0,0,1.885869686283041,0,296,17,0,1054,30.0
303,5.0,0.8,4,2,1,1,1.885869686283041,8,0,0,0,0,0.0
