taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,229.0,0.40545851528384275,93,54,12,27,2.0389147348367267,190,13,445,54,0,71
110,73.0,0.8493150684931506,62,28,14,20,2.237218413971888,139,117,817,23,0,154
111,298.0,0.35520134228187916,106,69,10,27,2.0389147348367267,216,73,251,4,0,88
112,1268.0,0.5847003154574132,741,403,160,178,2.302451826133372,1706,0,136,7,0,23
113,545.0,0.6284403669724771,342,232,48,62,2.571797946934707,880,79,86,3,0,40
114,339.0,0.543952802359882,184,91,9,84,2.5275941637615205,465,0,24,0,0,18
115,316.0,0.5204113924050633,164,93,30,41,2.609037812350314,428,0,0,0,0,101
116,5.0,0.6,3,1,0,2,2.609037812350314,8,0,0,0,0,0
117,0.0,0.0,0,0,0,0,2.514017299431383,0,7,124,441,0,0
118,314.0,0.5509554140127388,173,65,66,42,2.657353327393838,460,51,350,154,0,70
119,172.0,0.6037790697674418,104,47,27,30,2.1598521855687483,225,30,176,56,0,62
120,68.0,0.824264705882353,56,24,15,17,2.000262322801907,112,0,121,16,0,231
121,425.0,0.5405882352941176,230,128,63,39,2.018110918407791,464,0,8,0,0,3
122,2.0,0.35,1,0,0,1,2.657353327393838,3,0,0,0,0,0
123,637.0,0.6126373626373627,390,219,83,88,2.502466459086277,976,0,2,0,0,19
124,400.0,0.6025,241,139,75,27,3.2948207997219376,794,12,85,6,0,57
125,314.0,0.4772292993630573,150,67,30,53,2.7346581514634773,410,0,4,0,0,3
126,321.0,0.6157320872274143,198,110,13,75,2.315527252757704,458,0,0,0,0,62
127,10.0,0.5,5,3,1,1,1.990599219793202,10,0,0,0,0,207
128,0.0,0.0,0,0,0,0,1.990599219793202,0,64,0,0,0,107
129,0.0,0.0,0,0,0,0,1.990599219793202,0,0,0,0,0,0
130,0.0,0.0,0,0,0,0,2.657353327393838,0,0,0,0,0,8
131,62.0,0.6935483870967742,43,33,6,4,1.990599219793202,86,0,0,0,0,375
132,0.0,0.0,0,0,0,0,1.990599219793202,0,0,0,0,0,0
133,119.0,0.5521008403361345,66,24,26,16,2.657353327393838,175,0,0,0,0,5
134,404.0,0.5675742574257426,229,95,31,103,2.4379560392510498,558,0,0,0,0,0
135,150.0,0.4633333333333333,70,32,14,24,2.7346581514634773,191,0,0,0,0,0
136,0.0,0.0,0,0,0,0,2.7095340836408446,0,0,0,0,0,0
137,415.0,0.6484337349397591,269,117,52,100,1.9670454062094849,529,0,14,0,0,6
138,718.0,0.5582869080779944,401,180,68,153,1.9913989248697843,799,7,141,12,0,52
139,579.0,0.5044041450777202,292,146,56,90,1.891241472520529,552,3,22,0,0,102
140,194.0,0.7018041237113403,136,82,45,9,2.140213535021201,291,15,42,6,0,16
141,408.0,0.6490196078431373,265,141,106,18,2.145208867932481,568,25,58,0,0,54
142,1027.0,0.6205939629990264,637,335,157,145,2.717451658052508,1731,26,61,1,0,62
143,564.0,0.7500886524822695,423,257,60,106,2.0468872091886765,866,13,91,4,0,63
144,285.0,0.3017543859649123,86,23,11,52,2.296852613168096,198,1,1,43,0,66
145,775.0,0.29793548387096774,231,75,47,109,2.1974302041396285,508,0,0,0,0,4
146,270.0,0.6211111111111111,168,53,28,87,2.128982907463697,358,0,12,9,0,9
147,665.0,0.6378195488721804,424,206,101,117,2.3509858924616918,997,0,3,0,0,99
148,557.0,0.5606822262118493,312,135,103,74,1.4011499362622055,437,29,25,0,0,30
149,390.0,0.682948717948718,266,137,68,61,2.4091510475362283,641,5,76,0,0,173
150,65.0,0.8515384615384616,55,30,12,13,2.1750867381547976,120,142,30,4,0,333
151,140.0,0.5557142857142857,78,32,20,26,2.4358021830493297,190,1,0,0,0,2
152,179.0,0.6170391061452514,110,34,18,58,2.1276220204566374,234,0,0,0,0,11
153,383.0,0.3024804177545692,116,35,15,66,2.299533545205549,267,1,0,0,0,77
154,750.0,0.5032666666666666,377,221,55,101,1.749432258017877,660,0,10,0,0,30
155,0.0,0.0,0,0,0,0,2.0872302498802515,0,0,0,0,0,0
156,387.0,0.8679586563307493,336,207,89,40,2.154871970941185,724,9,27,0,0,37
157,34.0,0.9117647058823529,31,19,7,5,2.157414892785581,67,81,0,0,0,58
158,860.0,0.756046511627907,650,387,110,153,2.225536273985885,1447,188,95,0,0,293
159,774.0,0.7420542635658915,574,209,180,185,2.205227650122391,1266,0,32,0,0,46
160,765.0,0.6918300653594771,529,290,165,74,1.6813799235146467,889,0,32,2,0,61
161,147.0,0.8465986394557823,124,89,13,22,1.6813799235146467,208,171,178,0,0,99
162,333.0,0.7501501501501502,250,148,83,19,1.6813799235146467,420,0,2,0,0,939
163,0.0,0.0,0,0,0,0,1.5755943747877723,0,0,0,0,0,0
164,1.0,1.0,1,0,0,1,2.0052604795305484,2,0,0,0,0,0
165,439.0,0.5287015945330296,232,123,35,74,1.46879165732314,341,0,0,0,0,59
166,266.0,0.5340225563909775,142,77,21,44,1.46879165732314,209,0,0,0,0,8
167,272.0,0.4998161764705882,136,52,33,51,2.889267799602756,393,2,0,0,0,24
168,165.0,0.4954545454545455,82,32,19,31,2.889267799602756,237,0,0,0,0,9
169,70.0,0.4828571428571428,34,14,8,12,2.8780344423551365,98,0,0,1,0,2
170,217.0,0.503225806451613,109,43,26,40,2.881579330687134,314,0,0,0,0,24
171,76.0,0.4842105263157894,37,14,9,14,2.889267799602756,107,0,0,0,0,6
