TAZ,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,TOTAL_FORECASTED_UNITS_OCCUPIED,TOTAL_FORECASTED_RESIDENTIAL_UNITS,FORECASTED_PERSONS,TOTAL_FORECASTED_PERSONS,NEW_OCCUPANCY_RATE
120,24,0.538732623758036,13,7,4,2,2.115673512952317,27,0,121,16,0,231,2.0,1.0499999999999998,0.45849999999999996,0.147,0.44449999999999995,7.4585,4.147,2.4445,14.05,26.0,2.2214571885999326,29.22145718859993,0.5403846153846155
121,418,0.5397372774102531,226,127,62,37,2.134551937315113,480,0,8,0,0,3,49.0,18.15,0.609,1.448,16.093,127.609,63.448,53.093,244.15,467.0,38.7421176622693,518.7421176622693,0.5228051391862956
122,0,0.5510791366906475,0,0,0,0,2.8106773722796485,0,0,0,0,0,0,2.0,0.7,0.006999999999999999,0.013999999999999999,0.6789999999999999,0.006999999999999999,0.013999999999999999,0.6789999999999999,0.7,2.0,1.9674741605957538,1.9674741605957538,0.35
123,587,0.6001650862572881,357,207,76,74,2.646853837212798,935,0,2,0,0,19,25.0,12.1,4.216,1.272,6.611999999999999,211.216,77.272,80.612,369.1,612.0,32.02693143027486,967.0269314302749,0.6031045751633988
124,368,0.6038269777737738,222,132,70,19,3.484925460242453,769,12,85,6,0,57,35.0,20.05,8.65,3.3400000000000003,8.06,140.65,73.34,27.060000000000002,242.05,403.0,69.87275547786119,838.8727554778612,0.600620347394541
125,285,0.4481546572934973,128,60,26,43,2.8924425322005107,369,0,4,0,0,3,24.0,13.6,6.2925,1.705,5.602499999999999,66.2925,27.705,48.6025,141.6,309.0,39.33721843792694,408.33721843792694,0.458252427184466
126,296,0.6312824693016833,185,105,11,69,2.449128607450091,452,0,0,0,0,62,19.0,13.799999999999999,8.5975,2.235,2.9675,113.5975,13.235,71.9675,198.8,315.0,33.79797478281125,485.79797478281125,0.6311111111111112
127,10,0.5392491467576792,5,3,1,1,2.1054528679622093,11,0,0,0,0,207,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,10.0,0.0,11.0,0.5
128,0,0.5392491467576792,0,0,0,0,2.1054528679622093,0,64,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
129,0,0.5392491467576792,0,0,0,0,2.1054528679622093,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,0,0.5510791366906475,0,0,0,0,2.8106773722796485,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131,41,0.5392491467576792,22,13,6,4,2.1054528679622093,47,0,0,0,0,375,21.0,21.0,21.0,0.0,0.0,34.0,6.0,4.0,43.0,62.0,44.2145102272064,91.2145102272064,0.6935483870967742
132,0,0.5392491467576792,0,0,0,0,2.1054528679622093,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,118,0.5510791366906475,65,24,25,16,2.8106773722796485,183,0,0,0,0,5,3.0,2.0999999999999996,1.3649999999999998,0.41999999999999993,0.315,25.365,25.42,16.315,67.1,121.0,5.902422481787261,188.90242248178726,0.5545454545454545
134,382,0.5662615828499876,216,90,28,98,2.57862129341142,551,0,0,0,0,0,17.0,7.0,1.4104999999999999,0.5109999999999999,5.078499999999999,91.4105,28.511,103.0785,223.0,399.0,18.05034905387994,569.0503490538799,0.5588972431077694
135,135,0.4481546572934973,61,28,12,20,2.892442532200511,175,0,0,0,0,0,10.0,4.199999999999999,0.9344999999999999,0.32899999999999996,2.9364999999999997,28.9345,12.329,22.9365,65.2,145.0,12.148258635242145,187.14825863524214,0.4496551724137931
136,0,0.4616882827968232,0,0,0,0,2.8658688552262306,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,396,0.6225970186298876,254,112,48,94,2.0805400457988217,507,0,14,0,0,6,14.0,6.199999999999999,1.595,0.47000000000000003,4.134999999999999,113.595,48.47,98.135,260.2,410.0,12.899348283952692,519.8993482839527,0.6346341463414634
138,703,0.5547537910331757,393,177,67,149,2.1062987144441494,807,7,141,12,0,52,13.0,7.5,3.589,0.968,2.9429999999999996,180.589,67.968,151.943,400.5,716.0,15.79724035833112,822.7972403583311,0.5593575418994413
139,561,0.4885424706406575,275,140,51,84,2.0003623746728336,542,3,22,0,0,102,6.0,4.3999999999999995,1.462,2.154,0.7839999999999999,141.462,53.153999999999996,84.784,279.4,567.0,8.801594448560467,550.8015944485604,0.49276895943562604
140,154,0.6527231051311847,101,56,42,3,2.263699634037862,230,15,42,6,0,16,40.0,28.349999999999998,21.7425,0.585,6.022499999999999,77.7425,42.585,9.022499999999999,129.35,194.0,64.17588462497339,294.1758846249734,0.6667525773195876
141,367,0.6568047337278107,241,135,101,6,2.2689831878039346,547,25,58,0,0,54,23.0,12.95,5.166499999999999,2.4030000000000005,5.3805,140.16649999999998,103.403,11.3805,253.95,390.0,29.38333228206095,576.3833322820609,0.6511538461538461
142,969,0.6001565402383284,590,319,144,128,2.874243258062616,1642,26,61,1,0,62,69.0,34.0,9.2175,6.4750000000000005,18.307499999999997,328.2175,150.475,146.3075,624.0,1038.0,97.72427077412894,1739.7242707741289,0.6011560693641619
143,559,0.736579981107597,419,256,58,105,2.164988563307674,898,13,91,4,0,63,5.0,3.75,0.9099999999999999,2.2800000000000002,0.5599999999999999,256.91,60.28,105.56,422.75,564.0,8.118707112403778,906.1187071124037,0.7495567375886525
144,275,0.2790081521070719,76,20,9,47,2.42937647799523,186,1,1,43,0,66,0.0,0.0,0.0,0.0,0.0,20.0,9.0,47.0,76.0,275.0,0.0,186.0,0.27636363636363637
145,730,0.2707826559102623,198,58,40,100,2.324217592094307,460,0,0,0,0,4,18.0,9.799999999999999,4.571,1.442,3.787,62.571,41.442,103.787,207.8,748.0,22.777332402524205,482.7773324025242,0.27780748663101607
146,259,0.6069173123040029,158,49,26,83,2.251821021424712,355,0,12,9,0,9,5.0,5.0,3.9000000000000004,1.0,0.1,52.9,27.0,83.1,163.0,264.0,11.25910510712356,366.25910510712356,0.6174242424242424
147,631,0.637854000919365,401,197,96,108,2.486633140716488,984,0,3,0,0,99,23.0,9.799999999999999,2.331,0.8119999999999999,6.656999999999999,199.331,96.812,114.657,410.8,654.0,24.36900477902158,1008.3690047790216,0.6281345565749236
148,527,0.5538793103448276,292,128,99,65,1.4819935235656327,433,29,25,0,0,30,9.0,4.85,2.1555,0.641,2.0534999999999997,130.1555,99.641,67.0535,296.85,536.0,7.1876685892933185,440.1876685892933,0.5538246268656717
149,288,0.6628007921310287,191,110,50,32,2.5481543104976523,476,5,76,0,0,173,34.0,15.85,5.1245,1.269,9.456499999999998,115.1245,51.269,41.4565,206.85,322.0,40.38824582138779,516.3882458213878,0.6423913043478261
150,46,0.7959491440812458,37,23,7,7,2.300584952198636,84,142,30,4,0,333,69.0,35.2,13.442,3.7640000000000002,17.994,36.442,10.764,24.994,72.2,115.0,80.980590317392,164.980590317392,0.6278260869565218
151,129,0.5562233285220608,72,30,19,23,2.5763431639557277,183,1,0,0,0,2,9.0,3.8499999999999996,0.9344999999999999,0.32899999999999996,2.5864999999999996,30.9345,19.329,25.5865,75.85,138.0,9.918921181229551,192.91892118122956,0.5496376811594202
152,170,0.6196271336732432,105,32,17,55,2.250381613921938,237,0,0,0,0,11,9.0,4.199999999999999,1.386,0.46199999999999997,2.352,33.386,17.462,57.352,109.2,179.0,9.451602778472138,246.45160277847214,0.6100558659217877
153,361,0.2780776224258596,100,26,12,62,2.4322120945226264,244,1,0,0,0,77,19.0,16.2,11.642,3.1140000000000003,1.444,37.641999999999996,15.114,63.444,116.2,380.0,39.40183593126655,283.40183593126653,0.30578947368421056
154,672,0.4978254836278739,333,206,45,83,1.8503710482374225,621,0,10,0,0,30,63.0,27.2,5.952999999999999,3.0759999999999996,18.171,211.953,48.076,101.17099999999999,360.2,735.0,50.33009251205789,671.330092512058,0.4900680272108843
155,0,0.5059101654846335,0,0,0,0,2.207659317863288,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
156,370,0.8813559322033898,326,205,85,37,2.279203832794042,743,9,27,0,0,37,14.0,7.8999999999999995,1.386,3.462,3.0519999999999996,206.386,88.462,40.052,333.9,384.0,18.005710279072932,761.0057102790729,0.86953125
157,29,0.8800836631648233,26,16,6,3,2.281893476212492,58,81,0,0,0,58,3.0,1.0499999999999998,0.010499999999999999,0.020999999999999998,1.0184999999999997,16.0105,6.021,4.0184999999999995,27.05,32.0,2.395988150023116,60.395988150023115,0.8453125
158,510,0.7975889200754612,425,233,88,104,2.353945326726442,1011,188,95,0,0,293,202.0,148.05,119.2905,0.581,28.178499999999996,352.2905,88.581,132.17849999999999,573.05,712.0,348.50160562184976,1359.5016056218496,0.8048455056179775
159,584,0.7698862576367224,450,168,152,131,2.3324649353284173,1052,0,32,0,0,46,145.0,102.8,61.9285,17.237000000000002,23.634499999999996,229.92849999999999,169.237,154.6345,552.8,729.0,239.7773953517613,1291.7773953517612,0.7582990397805212
160,568,0.7386018237082067,420,259,145,16,1.7783922282787594,746,0,32,2,0,61,82.0,33.25,5.6594999999999995,1.7990000000000002,25.7915,264.6595,146.799,41.7915,453.25,650.0,59.13154159026875,805.1315415902687,0.6973076923076923
161,19,0.7386018237082068,14,9,5,1,1.7783922282787596,25,171,178,0,0,99,91.0,77.35,70.0,0.0,7.35,79.0,5.0,8.35,91.35,110.0,137.55863885736204,162.55863885736204,0.8304545454545454
162,298,0.7386018237082067,220,136,76,8,1.7783922282787594,391,0,2,0,0,939,29.0,15.35,6.3134999999999994,1.747,7.289499999999999,142.3135,77.747,15.2895,235.35,327.0,27.298320704078957,418.29832070407895,0.7197247706422019
163,0,0.5455386552029535,0,0,0,0,1.6665030620712635,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,1,0.600877716275158,1,0,0,0,2.120960053464442,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
165,375,0.5317829457364341,199,110,28,61,1.5535380384963875,310,0,0,0,0,59,49.0,20.25,3.3215,2.2529999999999997,14.6755,113.3215,30.253,75.6755,219.25,424.0,31.459145279551848,341.4591452795519,0.5170990566037735
166,244,0.5317829457364341,130,72,18,40,1.5535380384963875,202,0,0,0,0,8,15.0,5.6,0.504,0.238,4.858,72.504,18.238,44.858,135.6,259.0,8.69981301557977,210.69981301557976,0.5235521235521235
167,239,0.4938524590163934,118,45,29,45,3.055972852042236,361,2,0,0,0,24,23.0,10.75,3.436,1.0719999999999998,6.241999999999999,48.436,30.072,51.242,128.75,262.0,32.851708159454034,393.851708159454,0.491412213740458
168,143,0.4938524590163934,71,27,17,27,3.055972852042236,216,0,0,0,0,9,20.0,7.699999999999999,0.9729999999999999,0.40599999999999997,6.321,27.973,17.406,33.321,78.7,163.0,23.530990960725216,239.5309909607252,0.4828220858895706
169,62,0.4944199176131595,31,12,7,11,3.044091352241236,94,0,0,1,0,2,8.0,2.8,0.027999999999999997,0.055999999999999994,2.7159999999999997,12.028,7.056,13.716,33.8,70.0,8.523455786275461,102.52345578627546,0.4828571428571428
170,194,0.4942694477628422,96,36,23,36,3.047840773637063,293,0,0,0,0,24,12.0,4.55,0.49349999999999994,0.21699999999999997,3.8394999999999997,36.4935,23.217,39.8395,100.55,206.0,13.867675520048637,306.86767552004864,0.4881067961165048
171,67,0.4938524590163934,33,13,8,12,3.055972852042236,101,0,0,0,0,6,10.0,3.5,0.0315,0.063,3.4054999999999995,13.0315,8.063,15.4055,36.5,77.0,10.695904982147827,111.69590498214782,0.474025974025974
172,0,0.6189024390243902,0,0,0,0,2.2689831878039346,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
173,0,0.6189024390243902,0,0,0,0,2.2689831878039346,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
174,0,0.6189024390243902,0,0,0,0,2.2689831878039346,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
175,950,0.426296339179185,402,71,70,261,2.670029193820382,1041,7,0,6,0,28,125.0,64.0,24.395,8.14,31.464999999999996,95.395,78.14,292.465,466.0,1075.0,170.88186840450444,1211.8818684045045,0.43348837209302327
176,295,0.5097998250302554,151,40,38,73,2.423193290421295,366,0,0,0,0,7,44.0,21.099999999999998,7.1935,2.197,11.709499999999998,47.1935,40.197,84.70949999999999,172.1,339.0,51.12937842788932,417.1293784278893,0.507669616519174
177,56,0.6176398376723908,35,9,12,14,2.258614417524115,79,0,0,0,0,0,2.0,0.7,0.006999999999999999,0.013999999999999999,0.6789999999999999,9.007,12.014,14.679,35.7,58.0,1.5810300922668803,80.58103009226689,0.6155172413793104
178,418,0.5252413925068998,219,46,44,129,2.438428818993916,535,0,12,0,0,7,20.0,8.75,2.3205,0.7909999999999999,5.6385,48.3205,44.791,134.6385,227.75,438.0,21.336252166196765,556.3362521661968,0.5199771689497716
179,338,0.5134391839376132,174,47,38,89,2.673994239630249,458,0,0,0,0,46,50.0,20.299999999999997,3.7834999999999996,1.4069999999999998,15.109499999999999,50.7835,39.407,104.1095,194.3,388.0,54.282083064494046,512.282083064494,0.5007731958762887
180,1,0.6455104741926738,1,0,0,0,2.0645702880017778,1,19,49,146,0,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
181,0,0.7386018237082067,0,0,0,0,1.7783922282787594,0,0,9,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,10,0.7407407407407406,7,1,4,3,2.3098657677643653,17,1,0,0,0,2,4.0,1.4,0.013999999999999999,0.027999999999999997,1.3579999999999999,1.014,4.028,4.358,8.4,14.0,3.2338120748701114,20.233812074870112,0.6
183,33,0.7407407407407407,24,5,12,8,2.3098657677643653,56,0,0,0,0,10,2.0,1.0499999999999998,0.45849999999999996,0.147,0.44449999999999995,5.4585,12.147,8.4445,25.05,35.0,2.4253590561525833,58.42535905615259,0.7157142857142857
184,1,0.3017902813299232,0,0,0,0,3.0048696270916966,1,0,0,0,0,0,8.0,2.8,0.027999999999999997,0.055999999999999994,2.7159999999999997,0.027999999999999997,0.055999999999999994,2.7159999999999997,2.8,9.0,8.41363495585675,9.41363495585675,0.3111111111111111
185,85,0.5297146446728214,46,9,12,25,2.475951248853618,109,0,40,18,0,18,62.0,27.599999999999998,7.332,2.244,18.023999999999997,16.332,14.244,43.024,73.6,147.0,68.33625446835985,177.33625446835987,0.5006802721088435
186,84,0.6189024390243902,52,14,18,20,2.2689831878039346,118,0,0,0,0,8,25.0,12.049999999999999,4.093,1.206,6.7509999999999994,18.093,19.206,26.750999999999998,64.05,109.0,27.341247413037408,145.34124741303742,0.5876146788990826
187,22,0.6189024390243902,14,4,5,5,2.2689831878039346,31,0,0,0,0,0,1.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,4.0035,5.007,5.3395,14.35,23.0,0.7941441157313771,31.794144115731378,0.6239130434782608
188,66,0.6189024390243902,41,11,14,16,2.2689831878039346,93,0,0,0,0,20,8.0,2.8,0.024499999999999997,0.048999999999999995,2.7264999999999997,11.0245,14.049,18.7265,43.8,74.0,6.353152925851017,99.35315292585102,0.5918918918918918
189,13,0.4284023668639053,6,2,1,3,2.9435457571510497,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,13.0,0.0,16.0,0.46153846153846156
190,18,0.4284023668639053,8,3,1,4,2.9435457571510497,23,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,8.0,18.0,0.0,23.0,0.4444444444444444
191,260,0.4284023668639053,111,40,19,53,2.9435457571510497,328,1,0,0,0,4,45.0,22.349999999999998,8.172,2.384,11.793999999999999,48.172,21.384,64.794,133.35,305.0,65.78824767232595,393.78824767232595,0.43721311475409835
192,462,0.4284023668639052,198,71,33,94,2.9435457571510497,583,0,0,0,0,12,33.0,15.399999999999999,5.078499999999999,1.6869999999999998,8.6345,76.0785,34.687,102.6345,213.4,495.0,45.33060466012616,628.3306046601261,0.4311111111111111
193,6,0.4284023668639053,3,1,0,1,2.9435457571510497,8,0,0,0,0,0,1.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,1.0035,0.006999999999999999,1.3395,3.35,7.0,1.0302410150028674,9.030241015002867,0.4785714285714286
194,23,0.6699266503667481,15,3,5,7,2.299645122774258,35,0,0,0,0,3,1.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,3.0035,5.007,7.3395,15.35,24.0,0.8048757929709902,35.80487579297099,0.6395833333333333
195,809,0.5869020805659841,482,143,96,243,2.4209450852942185,1153,0,0,0,0,55,78.0,34.15,7.349499999999999,4.559,22.2415,150.3495,100.559,265.2415,516.15,887.0,82.67527466279756,1235.6752746627976,0.5819052987598647
196,25,0.7462406015037594,19,7,4,8,2.146335447922641,40,7,39,0,0,50,43.0,15.7,0.927,0.494,14.278999999999998,7.927,4.494,22.278999999999996,34.7,68.0,33.69746653238546,73.69746653238546,0.5102941176470589
197,546,0.7462406015037594,407,144,89,174,2.146335447922641,875,2,14,0,0,32,35.0,27.95,18.221,5.8020000000000005,3.9269999999999996,162.221,94.802,177.927,434.95,581.0,59.99007576943781,934.9900757694378,0.7486230636833047
198,0,0.7462406015037594,0,0,0,0,2.146335447922641,0,0,0,15,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
199,4,0.5041475995030743,2,1,0,1,2.360968992714905,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,5.0,0.5
200,526,0.5598222875834933,295,89,74,133,2.3148771807917736,679,0,0,0,0,10,54.0,22.049999999999997,4.242,1.5539999999999998,16.253999999999998,93.242,75.554,149.254,317.05,580.0,51.0430418364586,730.0430418364585,0.5466379310344828
201,0,0.5059101654846335,0,0,0,0,2.207659317863288,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202,108,0.5059101654846335,55,18,15,21,2.207659317863288,121,0,0,0,0,15,11.0,4.55,0.938,0.33599999999999997,3.276,18.938,15.336,24.276,59.55,119.0,10.044849896277961,131.04484989627795,0.5004201680672269
203,31,0.1306306306306306,4,0,4,0,2.0747909329918857,8,14,224,20,0,35,3.0,2.0999999999999996,1.3649999999999998,0.41999999999999993,0.315,1.3649999999999998,4.42,0.315,6.1,34.0,4.3570609592829594,12.35706095928296,0.17941176470588235
204,0,0.1306306306306306,0,0,0,0,2.0747909329918857,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
205,0,0.2670959160320862,0,0,0,0,2.123106709308759,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
206,0,0.1306306306306306,0,0,0,0,2.0747909329918857,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
207,44,0.04428876316968,2,2,0,0,1.942998405487864,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,44.0,0.0,4.0,0.045454545454545456
208,167,0.0982618253033606,17,6,12,0,2.025383075693734,35,0,0,0,0,0,4.0,2.0999999999999996,0.9169999999999999,0.294,0.8889999999999999,6.917,12.294,0.8889999999999999,19.1,171.0,4.2533044589568405,39.25330445895684,0.11169590643274854
209,26,0.1306306306306306,3,0,3,0,2.0747909329918857,7,0,0,0,0,0,2.0,1.0499999999999998,0.45849999999999996,0.147,0.44449999999999995,0.45849999999999996,3.147,0.44449999999999995,4.05,28.0,2.1785304796414797,9.17853047964148,0.14464285714285713
210,18,0.1306306306306306,2,0,2,0,2.0747909329918857,5,0,0,0,0,0,1.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,0.0034999999999999996,2.007,0.33949999999999997,2.35,19.0,0.72617682654716,5.72617682654716,0.1236842105263158
211,45,0.081063579233753,4,2,2,0,1.999131612935244,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,45.0,0.0,9.0,0.08888888888888889
212,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
213,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
214,137,0.0301921317474839,4,4,0,0,1.9214812581402685,8,0,0,0,0,0,3.0,1.0499999999999998,0.010499999999999999,0.020999999999999998,1.0185,4.0105,0.020999999999999998,1.0185,5.05,140.0,2.0175553210472814,10.017555321047281,0.03607142857142857
215,42,0.0301921317474839,1,1,0,0,1.9214812581402685,2,0,0,0,0,0,13.0,4.55,0.0455,0.091,4.4135,1.0455,0.091,4.4135,5.55,55.0,8.742739724538222,10.742739724538222,0.1009090909090909
216,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
217,22,0.0301921317474839,1,1,0,0,1.9214812581402685,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,1.0,0.045454545454545456
218,1,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
219,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,16,0.0301921317474839,0,0,0,0,1.9214812581402685,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0
221,14,0.0301921317474839,0,0,0,0,1.9214812581402685,1,0,0,0,0,0,1.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,0.0034999999999999996,0.006999999999999999,0.33949999999999997,0.35,15.0,0.6725184403490939,1.6725184403490938,0.02333333333333333
222,308,0.0301921317474839,9,9,0,0,1.9214812581402685,18,0,0,0,0,0,35.0,14.7,3.2689999999999997,1.148,10.283,12.269,1.148,10.283,23.7,343.0,28.245774494661944,46.245774494661944,0.06909620991253644
223,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
224,284,0.0301921317474839,9,9,0,0,1.9214812581402687,16,0,0,0,0,26,21.0,8.399999999999999,1.4209999999999998,0.5319999999999999,6.446999999999999,10.421,0.5319999999999999,6.446999999999999,17.4,305.0,16.140442568378255,32.140442568378255,0.05704918032786885
225,69,0.0301921317474839,2,2,0,0,1.9214812581402685,4,0,0,0,0,0,11.0,3.8499999999999996,0.0315,0.063,3.7554999999999996,2.0315,0.063,3.7554999999999996,5.85,80.0,7.397702843840033,11.397702843840033,0.073125
226,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
227,0,0.0810694446666676,0,0,0,0,1.999158160065088,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
