TAZ,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,TOTAL_FORECASTED_UNITS_OCCUPIED,TOTAL_FORECASTED_RESIDENTIAL_UNITS,FORECASTED_PERSONS,TOTAL_FORECASTED_PERSONS,NEW_OCCUPANCY_RATE
119,133,0.5422521442022019,72,37,21,13,2.284471395981252,158,30,176,56,0,62,16.0,5.6,0.0175,0.035,5.547499999999999,37.0175,21.035,18.5475,77.6,149.0,12.79303981749501,170.793039817495,0.5208053691275167
120,24,0.538732623758036,13,7,4,2,2.115673512952317,27,0,121,16,0,231,1.0,0.7,0.45499999999999996,0.13999999999999999,0.105,7.455,4.14,2.105,13.7,25.0,1.4809714590666219,28.480971459066623,0.5479999999999999
121,418,0.5397372774102531,226,127,62,37,2.134551937315113,480,0,8,0,0,3,4.0,2.05,0.0,1.0,1.0499999999999998,127.0,63.0,38.05,228.05,422.0,4.375831471495982,484.375831471496,0.5404028436018957
122,0,0.5510791366906475,0,0,0,0,2.8106773722796485,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
123,587,0.6001650862572881,357,207,76,74,2.646853837212798,935,0,2,0,0,19,4.0,2.0999999999999996,0.9099999999999999,0.27999999999999997,0.9099999999999999,207.91,76.28,74.91,359.1,591.0,5.558393058146875,940.5583930581469,0.6076142131979696
124,368,0.6038269777737738,222,132,70,19,3.484925460242453,769,12,85,6,0,57,4.0,2.05,0.0,1.0,1.0499999999999998,132.0,71.0,20.05,224.05,372.0,7.1440971934970285,776.144097193497,0.6022849462365591
125,285,0.4481546572934973,128,60,26,43,2.8924425322005107,369,0,4,0,0,3,1.0,0.35,0.0,0.0,0.35,60.0,26.0,43.35,128.35,286.0,1.0123548862701788,370.0123548862702,0.4487762237762238
126,296,0.6312824693016833,185,105,11,69,2.449128607450091,452,0,0,0,0,62,3.0,1.0499999999999998,0.0,0.0,1.0499999999999998,105.0,11.0,70.05,186.05,299.0,2.571585037822595,454.5715850378226,0.6222408026755853
127,10,0.5392491467576792,5,3,1,1,2.1054528679622093,11,0,0,0,0,207,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,10.0,0.0,11.0,0.5
128,0,0.5392491467576792,0,0,0,0,2.1054528679622093,0,64,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
129,0,0.5392491467576792,0,0,0,0,2.1054528679622093,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,0,0.5510791366906475,0,0,0,0,2.8106773722796485,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131,41,0.5392491467576792,22,13,6,4,2.1054528679622093,47,0,0,0,0,375,21.0,21.0,21.0,0.0,0.0,34.0,6.0,4.0,43.0,62.0,44.2145102272064,91.2145102272064,0.6935483870967742
132,0,0.5392491467576792,0,0,0,0,2.1054528679622093,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,118,0.5510791366906475,65,24,25,16,2.8106773722796485,183,0,0,0,0,5,2.0,1.4,0.9099999999999999,0.27999999999999997,0.21,24.91,25.28,16.21,66.4,120.0,3.9349483211915075,186.9349483211915,0.5533333333333333
134,382,0.5662615828499876,216,90,28,98,2.57862129341142,551,0,0,0,0,0,4.0,2.0999999999999996,0.9135,0.287,0.8995,90.9135,28.287,98.8995,218.1,386.0,5.415104716163981,556.415104716164,0.5650259067357513
135,135,0.4481546572934973,61,28,12,20,2.892442532200511,175,0,0,0,0,0,2.0,1.0499999999999998,0.45499999999999996,0.13999999999999999,0.45499999999999996,28.455,12.14,20.455,62.05,137.0,3.0370646588105363,178.03706465881055,0.45291970802919707
136,0,0.4616882827968232,0,0,0,0,2.8658688552262306,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,396,0.6225970186298876,254,112,48,94,2.0805400457988217,507,0,14,0,0,6,2.0,0.7,0.0,0.0,0.7,112.0,48.0,94.7,254.7,398.0,1.456378032059175,508.45637803205915,0.6399497487437186
138,703,0.5547537910331757,393,177,67,149,2.1062987144441494,807,7,141,12,0,52,4.0,1.4,0.0,0.0,1.4,177.0,67.0,150.4,394.4,707.0,2.948818200221809,809.9488182002218,0.5578500707213578
139,561,0.4885424706406575,275,140,51,84,2.0003623746728336,542,3,22,0,0,102,3.0,3.0,1.0,2.0,0.0,141.0,53.0,84.0,278.0,564.0,6.0010871240185,548.0010871240185,0.4929078014184397
140,154,0.6527231051311847,101,56,42,3,2.263699634037862,230,15,42,6,0,16,23.0,21.4,20.455,0.13999999999999999,0.8049999999999999,76.455,42.14,3.8049999999999997,122.4,177.0,48.44317216841024,278.44317216841023,0.6915254237288135
141,367,0.6568047337278107,241,135,101,6,2.2689831878039346,547,25,58,0,0,54,8.0,3.8,0.45499999999999996,1.1400000000000001,2.205,135.455,102.14,8.205,244.8,375.0,8.622136113654951,555.622136113655,0.6528
142,969,0.6001565402383284,590,319,144,128,2.874243258062616,1642,26,61,1,0,62,12.0,7.45,1.0,4.0,2.4499999999999997,320.0,148.0,130.45,597.45,981.0,21.41311227256649,1663.4131122725664,0.6090214067278288
143,559,0.736579981107597,419,256,58,105,2.164988563307674,898,13,91,4,0,63,4.0,3.05,0.45499999999999996,2.1399999999999997,0.45499999999999996,256.455,60.14,105.455,422.05,563.0,6.603215118088405,904.6032151180884,0.7496447602131439
144,275,0.2790081521070719,76,20,9,47,2.42937647799523,186,1,1,43,0,66,0.0,0.0,0.0,0.0,0.0,20.0,9.0,47.0,76.0,275.0,0.0,186.0,0.27636363636363637
145,730,0.2707826559102623,198,58,40,100,2.324217592094307,460,0,0,0,0,4,5.0,2.8,1.3649999999999998,0.41999999999999993,1.015,59.365,40.42,101.015,200.8,735.0,6.507809257864059,466.50780925786404,0.27319727891156464
146,259,0.6069173123040029,158,49,26,83,2.251821021424712,355,0,12,9,0,9,0.0,0.0,0.0,0.0,0.0,49.0,26.0,83.0,158.0,259.0,0.0,355.0,0.61003861003861
147,631,0.637854000919365,401,197,96,108,2.486633140716488,984,0,3,0,0,99,5.0,2.8,1.3649999999999998,0.41999999999999993,1.015,198.365,96.42,109.015,403.8,636.0,6.962572794006166,990.9625727940062,0.6349056603773585
148,527,0.5538793103448276,292,128,99,65,1.4819935235656327,433,29,25,0,0,30,4.0,2.0999999999999996,0.9099999999999999,0.27999999999999997,0.9099999999999999,128.91,99.28,65.91,294.1,531.0,3.112186399487828,436.1121863994878,0.5538606403013183
149,288,0.6628007921310287,191,110,50,32,2.5481543104976523,476,5,76,0,0,173,1.0,1.0,1.0,0.0,0.0,111.0,50.0,32.0,192.0,289.0,2.5481543104976523,478.54815431049764,0.6643598615916955
150,46,0.7959491440812458,37,23,7,7,2.300584952198636,84,142,30,4,0,333,0.0,0.0,0.0,0.0,0.0,23.0,7.0,7.0,37.0,46.0,0.0,84.0,0.8043478260869565
151,129,0.5562233285220608,72,30,19,23,2.5763431639557277,183,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,30.0,19.0,23.0,72.0,129.0,0.0,183.0,0.5581395348837209
152,170,0.6196271336732432,105,32,17,55,2.250381613921938,237,0,0,0,0,11,1.0,0.7,0.45499999999999996,0.13999999999999999,0.105,32.455,17.14,55.105,105.7,171.0,1.5752671297453567,238.57526712974536,0.6181286549707603
153,361,0.2780776224258596,100,26,12,62,2.4322120945226264,244,1,0,0,0,77,2.0,1.4,0.9099999999999999,0.27999999999999997,0.21,26.91,12.28,62.21,101.4,363.0,3.4050969323316767,247.40509693233167,0.2793388429752066
154,672,0.4978254836278739,333,206,45,83,1.8503710482374225,621,0,10,0,0,30,6.0,3.8,1.3649999999999998,1.42,1.015,207.365,46.42,84.015,336.8,678.0,7.031409983302205,628.0314099833022,0.4967551622418879
155,0,0.5059101654846335,0,0,0,0,2.207659317863288,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
156,370,0.8813559322033898,326,205,85,37,2.279203832794042,743,9,27,0,0,37,6.0,4.4,0.45499999999999996,3.14,0.8049999999999999,205.455,88.14,37.805,330.4,376.0,10.028496864293786,753.0284968642937,0.8787234042553191
157,29,0.8800836631648233,26,16,6,3,2.281893476212492,58,81,0,0,0,58,0.0,0.0,0.0,0.0,0.0,16.0,6.0,3.0,26.0,29.0,0.0,58.0,0.896551724137931
158,510,0.7975889200754612,425,233,88,104,2.353945326726442,1011,188,95,0,0,293,119.0,119.0,119.0,0.0,0.0,352.0,88.0,104.0,544.0,629.0,280.11949388044656,1291.1194938804465,0.8648648648648649
159,584,0.7698862576367224,450,168,152,131,2.3324649353284173,1052,0,32,0,0,46,15.0,6.25,0.45499999999999996,1.1400000000000001,4.654999999999999,168.455,153.14,135.655,456.25,599.0,14.577905845802608,1066.5779058458027,0.761686143572621
160,568,0.7386018237082067,420,259,145,16,1.7783922282787594,746,0,32,2,0,61,18.0,6.299999999999999,0.0,0.0,6.299999999999999,259.0,145.0,22.299999999999997,426.3,586.0,11.203871038156182,757.2038710381562,0.7274744027303754
161,19,0.7386018237082068,14,9,5,1,1.7783922282787596,25,171,178,0,0,99,91.0,77.35,70.0,0.0,7.35,79.0,5.0,8.35,91.35,110.0,137.55863885736204,162.55863885736204,0.8304545454545454
162,298,0.7386018237082067,220,136,76,8,1.7783922282787594,391,0,2,0,0,939,0.0,0.0,0.0,0.0,0.0,136.0,76.0,8.0,220.0,298.0,0.0,391.0,0.738255033557047
163,0,0.5455386552029535,0,0,0,0,1.6665030620712635,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,1,0.600877716275158,1,0,0,0,2.120960053464442,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
165,375,0.5317829457364341,199,110,28,61,1.5535380384963875,310,0,0,0,0,59,5.0,3.0999999999999996,0.9099999999999999,1.28,0.9099999999999999,110.91,29.28,61.91,202.1,380.0,4.8159679193388,314.8159679193388,0.5318421052631579
166,244,0.5317829457364341,130,72,18,40,1.5535380384963875,202,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,72.0,18.0,40.0,130.0,244.0,0.0,202.0,0.5327868852459017
167,239,0.4938524590163934,118,45,29,45,3.055972852042236,361,2,0,0,0,24,1.0,0.35,0.0,0.0,0.35,45.0,29.0,45.35,118.35,240.0,1.0695904982147826,362.0695904982148,0.493125
168,143,0.4938524590163934,71,27,17,27,3.055972852042236,216,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,27.0,17.0,27.0,71.0,143.0,0.0,216.0,0.4965034965034965
169,62,0.4944199176131595,31,12,7,11,3.044091352241236,94,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,12.0,7.0,11.0,31.0,62.0,0.0,94.0,0.5
170,194,0.4942694477628422,96,36,23,36,3.047840773637063,293,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,36.0,23.0,36.0,96.0,194.0,0.0,293.0,0.4948453608247423
171,67,0.4938524590163934,33,13,8,12,3.055972852042236,101,0,0,0,0,6,1.0,0.35,0.0,0.0,0.35,13.0,8.0,12.35,33.35,68.0,1.0695904982147826,102.06959049821478,0.49044117647058827
172,0,0.6189024390243902,0,0,0,0,2.2689831878039346,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
173,0,0.6189024390243902,0,0,0,0,2.2689831878039346,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
174,0,0.6189024390243902,0,0,0,0,2.2689831878039346,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
175,950,0.426296339179185,402,71,70,261,2.670029193820382,1041,7,0,6,0,28,18.0,9.75,3.6504999999999996,2.141,3.9585,74.6505,72.141,264.9585,411.75,968.0,26.032784639748723,1067.0327846397488,0.42536157024793386
176,295,0.5097998250302554,151,40,38,73,2.423193290421295,366,0,0,0,0,7,3.0,1.75,0.9099999999999999,0.27999999999999997,0.5599999999999999,40.91,38.28,73.56,152.75,298.0,4.240588258237266,370.24058825823727,0.5125838926174496
177,56,0.6176398376723908,35,9,12,14,2.258614417524115,79,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,14.0,35.0,56.0,0.0,79.0,0.625
178,418,0.5252413925068998,219,46,44,129,2.438428818993916,535,0,12,0,0,7,5.0,2.8,1.3649999999999998,0.41999999999999993,1.015,47.365,44.42,130.015,221.8,423.0,6.827600693182964,541.827600693183,0.5243498817966903
179,338,0.5134391839376132,174,47,38,89,2.673994239630249,458,0,0,0,0,46,4.0,2.4499999999999997,1.3649999999999998,0.41999999999999993,0.665,48.365,38.42,89.665,176.45,342.0,6.551285887094109,464.5512858870941,0.5159356725146198
180,1,0.6455104741926738,1,0,0,0,2.0645702880017778,1,19,49,146,0,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
181,0,0.7386018237082067,0,0,0,0,1.7783922282787594,0,0,9,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,10,0.7407407407407406,7,1,4,3,2.3098657677643653,17,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,10.0,0.0,17.0,0.7
183,33,0.7407407407407407,24,5,12,8,2.3098657677643653,56,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,5.0,12.0,8.0,24.0,33.0,0.0,56.0,0.7272727272727273
184,1,0.3017902813299232,0,0,0,0,3.0048696270916966,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
185,85,0.5297146446728214,46,9,12,25,2.475951248853618,109,0,40,18,0,18,1.0,0.7,0.45499999999999996,0.13999999999999999,0.105,9.455,12.14,25.105,46.7,86.0,1.7331658741975324,110.73316587419754,0.5430232558139535
186,84,0.6189024390243902,52,14,18,20,2.2689831878039346,118,0,0,0,0,8,1.0,0.35,0.0,0.0,0.35,14.0,18.0,20.35,52.35,85.0,0.7941441157313771,118.79414411573137,0.6158823529411764
187,22,0.6189024390243902,14,4,5,5,2.2689831878039346,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,14.0,22.0,0.0,31.0,0.6363636363636364
188,66,0.6189024390243902,41,11,14,16,2.2689831878039346,93,0,0,0,0,20,1.0,0.35,0.0,0.0,0.35,11.0,14.0,16.35,41.35,67.0,0.7941441157313771,93.79414411573137,0.6171641791044776
189,13,0.4284023668639053,6,2,1,3,2.9435457571510497,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,13.0,0.0,16.0,0.46153846153846156
190,18,0.4284023668639053,8,3,1,4,2.9435457571510497,23,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,8.0,18.0,0.0,23.0,0.4444444444444444
191,260,0.4284023668639053,111,40,19,53,2.9435457571510497,328,1,0,0,0,4,4.0,2.4499999999999997,1.3649999999999998,0.41999999999999993,0.665,41.365,19.42,53.665,113.45,264.0,7.211687105020071,335.2116871050201,0.4297348484848485
192,462,0.4284023668639052,198,71,33,94,2.9435457571510497,583,0,0,0,0,12,4.0,2.4499999999999997,1.3649999999999998,0.41999999999999993,0.665,72.365,33.42,94.665,200.45,466.0,7.211687105020071,590.21168710502,0.43015021459227465
193,6,0.4284023668639053,3,1,0,1,2.9435457571510497,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,0.0,8.0,0.5
194,23,0.6699266503667481,15,3,5,7,2.299645122774258,35,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,15.0,23.0,0.0,35.0,0.6521739130434783
195,809,0.5869020805659841,482,143,96,243,2.4209450852942185,1153,0,0,0,0,55,12.0,7.6,2.7299999999999995,2.84,2.03,145.73,98.84,245.03,489.6,821.0,18.39918264823606,1171.399182648236,0.5963459196102314
196,25,0.7462406015037594,19,7,4,8,2.146335447922641,40,7,39,0,0,50,0.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,19.0,25.0,0.0,40.0,0.76
197,546,0.7462406015037594,407,144,89,174,2.146335447922641,875,2,14,0,0,32,5.0,2.75,0.45499999999999996,1.14,1.1549999999999998,144.455,90.14,175.155,409.75,551.0,5.902422481787262,880.9024224817873,0.7436479128856625
198,0,0.7462406015037594,0,0,0,0,2.146335447922641,0,0,0,15,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
199,4,0.5041475995030743,2,1,0,1,2.360968992714905,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,5.0,0.5
200,526,0.5598222875834933,295,89,74,133,2.3148771807917736,679,0,0,0,0,10,6.0,3.15,1.3649999999999998,0.41999999999999993,1.365,90.365,74.42,134.365,298.15,532.0,7.291863119494087,686.2918631194941,0.5604323308270677
201,0,0.5059101654846335,0,0,0,0,2.207659317863288,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202,108,0.5059101654846335,55,18,15,21,2.207659317863288,121,0,0,0,0,15,1.0,0.35,0.0,0.0,0.35,18.0,15.0,21.35,55.35,109.0,0.7726807612521508,121.77268076125215,0.5077981651376147
203,31,0.1306306306306306,4,0,4,0,2.0747909329918857,8,14,224,20,0,35,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,31.0,0.0,8.0,0.12903225806451613
204,0,0.1306306306306306,0,0,0,0,2.0747909329918857,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
205,0,0.2670959160320862,0,0,0,0,2.123106709308759,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
206,0,0.1306306306306306,0,0,0,0,2.0747909329918857,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
207,44,0.04428876316968,2,2,0,0,1.942998405487864,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,44.0,0.0,4.0,0.045454545454545456
208,167,0.0982618253033606,17,6,12,0,2.025383075693734,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,17.0,167.0,0.0,35.0,0.10179640718562874
209,26,0.1306306306306306,3,0,3,0,2.0747909329918857,7,0,0,0,0,0,1.0,0.7,0.45499999999999996,0.13999999999999999,0.105,0.45499999999999996,3.14,0.105,3.7,27.0,1.45235365309432,8.45235365309432,0.13703703703703704
210,18,0.1306306306306306,2,0,2,0,2.0747909329918857,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,18.0,0.0,5.0,0.1111111111111111
211,45,0.081063579233753,4,2,2,0,1.999131612935244,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,45.0,0.0,9.0,0.08888888888888889
212,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
213,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
214,137,0.0301921317474839,4,4,0,0,1.9214812581402685,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,137.0,0.0,8.0,0.029197080291970802
215,42,0.0301921317474839,1,1,0,0,1.9214812581402685,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,0.0,2.0,0.023809523809523808
216,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
217,22,0.0301921317474839,1,1,0,0,1.9214812581402685,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,1.0,0.045454545454545456
218,1,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
219,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,16,0.0301921317474839,0,0,0,0,1.9214812581402685,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0
221,14,0.0301921317474839,0,0,0,0,1.9214812581402685,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0
222,308,0.0301921317474839,9,9,0,0,1.9214812581402685,18,0,0,0,0,0,5.0,2.0999999999999996,0.45499999999999996,0.13999999999999999,1.505,9.455,0.13999999999999999,1.505,11.1,313.0,4.035110642094563,22.035110642094562,0.03546325878594249
223,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
224,284,0.0301921317474839,9,9,0,0,1.9214812581402687,16,0,0,0,0,26,4.0,2.0999999999999996,0.9099999999999999,0.27999999999999997,0.9099999999999999,9.91,0.27999999999999997,0.9099999999999999,11.1,288.0,4.035110642094564,20.035110642094565,0.03854166666666667
225,69,0.0301921317474839,2,2,0,0,1.9214812581402685,4,0,0,0,0,0,3.0,1.0499999999999998,0.0034999999999999996,0.006999999999999999,1.0394999999999999,2.0035,0.006999999999999999,1.0394999999999999,3.05,72.0,2.0175553210472814,6.017555321047281,0.042361111111111106
226,0,0.0301921317474839,0,0,0,0,1.9214812581402685,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
227,0,0.0810694446666676,0,0,0,0,1.999158160065088,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
228,3,0.2315814953859192,1,1,0,0,2.228952328259345,2,0,23,0,0,72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.3333333333333333
229,128,0.2845786963434022,36,18,5,13,2.3098657677643653,84,0,0,0,0,6,2.0,1.35,0.0,1.0,0.35,18.0,6.0,13.35,37.35,130.0,3.1183187864818933,87.1183187864819,0.2873076923076923
230,997,0.2845786963434022,284,143,42,98,2.3098657677643653,655,0,0,0,0,26,9.0,4.199999999999999,1.3649999999999998,0.41999999999999993,2.415,144.365,42.42,100.415,288.2,1006.0,9.701436224610333,664.7014362246103,0.28648111332007953
231,93,0.2845786963434022,26,13,4,9,2.3098657677643653,61,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,9.0,26.0,93.0,0.0,61.0,0.27956989247311825
232,202,0.1306306306306306,26,0,26,0,2.0747909329918857,55,0,15,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,202.0,0.0,55.0,0.12871287128712872
233,67,0.1429880843263061,10,4,2,3,2.166776737902856,21,0,0,0,0,0,2.0,1.35,0.78,0.2,0.37,4.78,2.2,3.37,11.35,69.0,2.925148596168856,23.925148596168857,0.1644927536231884
