taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,225.0,0.3284444444444445,84,47,9,28,2.0389147348367267,171,15,497,60,0,79
110,73.0,0.39520547945205475,33,13,5,15,2.237218413971888,74,117,823,23,0,156
111,263.0,0.26901140684410646,81,49,4,28,2.0389147348367267,164,73,251,4,0,88
112,1228.0,0.5629885993485342,785,384,198,203,2.302451826133372,1808,0,149,7,0,25
113,539.0,0.623747680890538,382,230,62,90,2.571797946934707,982,85,92,3,0,44
114,331.0,0.5338368580060423,201,90,9,102,2.5275941637615205,508,0,24,0,0,18
115,314.0,0.5192675159235669,185,94,39,52,2.609037812350314,483,0,0,0,0,101
116,4.0,0.5,2,1,0,1,2.609037812350314,6,0,0,0,0,0
117,0.0,0.0,0,0,0,0,2.514017299431383,0,7,124,441,0,0
118,314.0,0.5509554140127388,197,65,88,44,2.657353327393838,522,51,350,154,0,70
119,171.0,0.5406432748538011,105,43,33,29,2.1598521855687483,226,30,176,56,0,62
120,68.0,0.4227941176470588,33,12,9,12,2.000262322801907,66,0,121,16,0,231
121,424.0,0.5395047169811321,260,127,84,49,2.018110918407791,525,0,8,0,0,3
122,2.0,0.35,1,0,0,1,2.657353327393838,3,0,0,0,0,0
123,619.0,0.6044426494345718,425,214,107,104,2.502466459086277,1063,0,2,0,0,19
124,378.0,0.6017195767195767,258,133,96,29,3.2948207997219376,850,12,90,6,0,61
125,314.0,0.4585987261146497,164,66,39,59,2.7346581514634773,447,0,6,0,0,5
126,317.0,0.6108832807570979,220,107,17,96,2.315527252757704,510,0,0,0,0,62
127,10.0,0.5,6,3,1,2,1.990599219793202,11,0,0,0,0,207
128,0.0,0.0,0,0,0,0,1.990599219793202,0,71,0,0,0,119
129,0.0,0.0,0,0,0,0,1.990599219793202,0,0,0,0,0,0
130,0.0,0.0,0,0,0,0,2.657353327393838,0,0,0,0,0,8
131,62.0,0.6935483870967742,49,34,8,7,1.990599219793202,97,0,0,0,0,375
132,0.0,0.0,0,0,0,0,1.990599219793202,0,0,0,0,0,0
133,118.0,0.5508474576271186,74,24,33,17,2.657353327393838,196,0,0,0,0,5
134,399.0,0.5612781954887218,254,93,40,121,2.4379560392510498,620,0,0,0,0,0
