taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,219,0.310045662,70,47,3,20,2.009689413,141,15,497,60,0,82
110,73,0.395205479,30,8,1,21,2.205150654,66,117,823,23,0,156
111,249,0.264457831,68,46,1,21,2.009689413,137,73,251,4,0,103
112,1216,0.579564145,728,383,157,188,2.269449026,1652,0,149,7,0,42
113,539,0.638218924,355,228,50,77,2.534934403,900,85,92,3,0,46
114,330,0.531515152,181,87,6,88,2.491364227,450,0,24,0,0,18
115,312,0.523557692,168,92,30,46,2.571640481,433,0,0,0,0,101
116,4,0.5,2,2,0,0,2.571640481,5,0,0,0,0,0
117,0,0,0,0,0,0,2.47798197,0,7,124,441,0,0
118,314,0.550955414,179,65,71,43,2.619263453,468,51,350,154,0,70
119,166,0.589457831,101,47,25,29,2.128893375,215,30,176,56,0,63
120,68,0.422794118,30,8,4,18,1.971591036,59,0,121,16,0,231
121,425,0.544470588,238,127,68,43,1.989183794,474,0,8,0,0,3
122,2,0.35,1,0,0,1,2.619263453,3,0,0,0,0,0
123,618,0.604368932,386,213,84,89,2.466596697,952,0,2,0,0,25
124,380,0.607368421,238,135,78,25,3.247593617,774,12,90,6,0,66
125,309,0.462459547,148,66,30,52,2.695460208,398,0,6,0,0,7
126,317,0.6170347,202,107,13,82,2.282337033,462,0,0,0,0,62
127,10,0.5,5,3,1,1,1.962066441,10,0,0,0,0,207
128,0,0,0,0,0,0,1.962066441,0,71,0,0,0,119
129,0,0,0,0,0,0,1.962066441,0,0,0,0,0,0
130,0,0,0,0,0,0,2.619263453,0,0,0,0,0,8
131,62,0.693548387,44,33,6,5,1.962066441,87,0,0,0,0,375
132,0,0,0,0,0,0,1.962066441,0,0,0,0,0,0
133,118,0.550847458,67,24,27,16,2.619263453,176,0,0,0,0,5
134,399,0.563032581,232,93,31,108,2.403010954,558,0,0,0,0,0
135,146,0.451027397,68,30,13,25,2.695460208,184,0,0,0,0,0
136,0,0,0,0,0,0,2.670696263,0,0,0,0,0,0
137,410,0.647317073,274,117,54,103,1.938850242,530,0,14,0,0,7
138,715,0.562797203,415,180,74,161,1.962854684,815,7,141,12,0,53
139,566,0.492402827,288,141,57,90,1.864132864,537,3,22,0,0,105
140,191,0.698691099,137,81,48,8,2.10953622,290,15,42,6,0,16
141,400,0.64625,266,135,112,19,2.114459951,563,25,58,0,0,54
142,1018,0.623231827,654,342,167,145,2.678500349,1753,26,61,1,0,62
143,562,0.75088968,436,256,65,115,2.017547612,879,13,91,4,0,63
144,283,0.27844523,82,20,10,52,2.263930071,185,1,1,43,0,66
145,752,0.281781915,219,64,45,110,2.165932759,474,0,0,0,0,4
146,265,0.611509434,167,51,29,87,2.09846657,351,0,12,9,0,9
147,649,0.632280431,423,199,105,119,2.317287417,981,0,3,0,0,103
148,539,0.55380334,308,129,107,72,1.381066184,425,24,10,0,0,20
149,353,0.628611898,229,119,57,53,2.374618846,544,5,76,0,0,185
150,52,0.826923077,44,28,9,7,2.143909559,95,146,30,4,0,346
151,137,0.545985401,77,30,21,26,2.400887971,186,1,0,0,0,2
152,177,0.611016949,111,33,18,60,2.09712519,234,0,0,0,0,11
153,366,0.279918033,106,27,13,66,2.266572575,239,1,0,0,0,77
154,731,0.492134063,372,211,52,109,1.72435631,641,0,10,0,0,35
155,0,0,0,0,0,0,2.057312385,0,0,0,0,0,0
156,383,0.87154047,345,204,95,46,2.123984546,732,9,27,0,0,38
157,34,0.894117647,31,20,8,3,2.126491018,66,81,0,0,0,58
158,782,0.795716113,642,382,104,156,2.193635963,1408,234,119,0,0,388
159,736,0.74517663,566,210,179,177,2.173618438,1230,0,32,0,0,58
