taz,hotelmotel,resort,casino,campground,percentHouseSeasonal,rec_attractiveness
387,0,0,0,0,0.6293004127973586,0
388,0,0,0,0,0.7380801040795465,253
389,0,0,0,0,0.6419538553146731,7410
390,0,0,0,0,0.7135294466168978,0
391,0,0,0,0,0.6761322533796958,0
392,0,0,0,0,0.7082424750584506,0
393,0,0,0,0,0.7380801040795464,0
394,0,0,0,0,0.7380801040795465,0
395,0,0,0,0,0.7380801040795465,0
396,19,0,10,0,0.7380801040795465,0
397,0,0,0,0,0.7380801040795465,0
