taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,218.0,0.3724770642201835,81,50,9,21,2.0389147348367267,165,15,497,60,0,110
110,74.0,0.8513513513513513,63,29,14,20,2.237218413971888,141,117,823,23,0,158
111,290.0,0.2810344827586207,82,53,5,23,2.0389147348367267,167,73,251,4,0,127
112,1281.0,0.5610070257611242,719,393,154,172,2.302451826133372,1655,0,149,7,0,187
113,555.0,0.6163963963963964,342,231,47,63,2.571797946934707,880,85,92,3,0,85
114,333.0,0.5375375375375375,179,91,8,82,2.5275941637615205,452,0,24,0,0,41
115,314.0,0.5194267515923566,163,94,29,41,2.609037812350314,425,0,0,0,0,123
116,4.0,0.5,2,1,0,0,2.609037812350314,5,0,0,0,0,0
117,0.0,0.0,0,0,0,0,2.514017299431383,0,7,124,441,0,0
118,314.0,0.5509554140127388,173,65,66,42,2.657353327393838,460,51,350,154,0,92
119,168.0,0.575,97,45,26,24,2.1598521855687483,210,30,176,56,0,72
120,68.0,0.824264705882353,56,24,15,17,2.000262322801907,112,0,121,16,0,233
121,425.0,0.5405882352941176,230,128,63,39,2.018110918407791,464,0,8,0,0,33
122,2.0,0.35,1,0,0,1,2.657353327393838,3,0,0,0,0,0
123,625.0,0.60672,379,215,81,83,2.502466459086277,948,0,2,0,0,60
124,394.0,0.5980964467005077,236,136,74,25,3.2948207997219376,778,12,90,6,0,87
125,311.0,0.4617363344051446,144,66,29,50,2.7346581514634773,394,0,6,0,0,25
126,319.0,0.6133228840125392,196,108,13,74,2.315527252757704,454,0,0,0,0,83
127,10.0,0.5,5,3,1,1,1.990599219793202,10,0,0,0,0,208
128,0.0,0.0,0,0,0,0,1.990599219793202,0,71,0,0,0,119
129,0.0,0.0,0,0,0,0,1.990599219793202,0,0,0,0,0,0
130,0.0,0.0,0,0,0,0,2.657353327393838,0,0,0,0,0,8
131,62.0,0.6935483870967742,43,34,6,4,1.990599219793202,86,0,0,0,0,378
132,0.0,0.0,0,0,0,0,1.990599219793202,0,0,0,0,0,0
133,118.0,0.5508474576271186,65,24,25,16,2.657353327393838,173,0,0,0,0,13
134,401.0,0.5643391521197008,226,94,30,102,2.4379560392510498,551,0,0,0,0,27
135,148.0,0.4560810810810811,68,30,13,24,2.7346581514634773,186,0,0,0,0,9
136,0.0,0.0,0,0,0,0,2.7095340836408446,0,0,0,0,0,0
137,415.0,0.6406024096385543,266,116,51,99,1.9670454062094849,523,0,14,0,0,64
138,716.0,0.5588687150837989,400,179,68,153,1.9913989248697843,797,7,141,12,0,156
139,570.0,0.4937719298245613,281,143,54,85,1.891241472520529,531,3,22,0,0,185
140,193.0,0.6984455958549224,135,81,45,9,2.140213535021201,289,15,42,6,0,39
141,407.0,0.6433660933660934,262,141,105,17,2.145208867932481,562,25,58,0,0,108
142,1022.0,0.6189823874755381,633,334,157,143,2.717451658052508,1720,26,61,1,0,237
143,563.0,0.7501776198934281,422,256,60,106,2.0468872091886765,864,13,91,4,0,164
144,293.0,0.2986348122866894,88,24,12,52,2.296852613168096,202,1,1,43,0,95
145,758.0,0.2856860158311345,217,67,44,106,2.1974302041396285,477,0,0,0,0,81
146,269.0,0.6197026022304832,167,52,28,87,2.128982907463697,356,0,12,9,0,49
147,656.0,0.6346798780487806,416,203,99,115,2.350985892461692,978,0,3,0,0,199
148,569.0,0.547627416520211,312,135,103,74,1.4011499362622055,437,24,10,0,0,71
149,349.0,0.6810888252148997,238,128,61,50,2.4091510475362283,573,5,76,0,0,219
150,104.0,0.5884615384615384,61,31,12,19,2.1750867381547976,133,146,30,4,0,349
