TAZ,total_residential_units,occupied_units,occupancy_rate,seasonal_rate,household_size,high_income_proportion,middle_income_proportion,low_income_proportion,people
125,285,127.72407732864674,0.44815465729349735,1.1328849117075437,2.8924425322005107,0.3333333333333333,0.2,0.4666666666666666,369.43455365144484
126,296,185.3860902474527,0.6312824693016833,1.9566517654149438,2.449128607450091,0.3723039067340293,0.061809394165154456,0.5658866991008162,452.3446183474297
127,10,5.392491467576792,0.5392491467576792,1.848753095626076,2.1054528679622093,0.16139240506329114,0.2689873417721519,0.569620253164557,11.3536366258713
128,0,0.0,0.5392491467576792,1.8487530956260758,2.1054528679622093,0.16139240506329114,0.2689873417721519,0.569620253164557,0.0
129,0,0.0,0.5392491467576792,1.848753095626076,2.1054528679622093,0.16139240506329114,0.2689873417721519,0.569620253164557,0.0
130,0,0.0,0.5510791366906475,1.8061373895146504,2.8106773722796485,0.2454308093994778,0.381201044386423,0.3733681462140992,0.0
131,41,22.109215017064848,0.5392491467576792,1.848753095626076,2.1054528679622093,0.16139240506329114,0.2689873417721519,0.569620253164557,46.54991016607233
132,0,0.0,0.5392491467576792,1.8487530956260758,2.1054528679622093,0.16139240506329114,0.2689873417721519,0.569620253164557,0.0
133,118,65.0273381294964,0.5510791366906475,1.8061373895146504,2.8106773722796485,0.2454308093994778,0.381201044386423,0.3733681462140992,182.77086786015315
134,382,215.8299110487897,0.5662615828499876,1.7791002325717022,2.57862129341142,0.4543257480197225,0.12931428458202568,0.4163599673982518,550.9029309306951
135,135,60.50087873462214,0.44815465729349735,1.1328849117075437,2.892442532200511,0.3333333333333333,0.20000000000000004,0.4666666666666667,174.9953148875265
136,0,0.0,0.4616882827968232,1.2633348942558436,2.8658688552262306,0.31288343558282206,0.19517382413087936,0.49194274028629864,0.0
137,396,254.26555874110403,0.6225970186298876,2.1509267194601884,2.0805400457988217,0.36858698743095064,0.1895785380901295,0.4418344744789199,507.3325504208105
138,703,393.21988020567534,0.5547537910331757,1.7664544484064577,2.1062987144441494,0.3795717898442099,0.17132021553852939,0.4491079946172607,807.2236809598235
139,561,274.6172445996427,0.48854247064065753,1.500784499209327,2.0003623746728336,0.3043854938481407,0.1841730767693297,0.5114414293825296,541.9258351371142
140,154,101.14792899408285,0.6527231051311847,2.6599541174167247,2.263699634037862,0.030765579051579298,0.4142212949631745,0.5550131259852462,229.5029503687601
141,367,241.0473372781065,0.6568047337278107,2.6788999933814286,2.2689831878039346,0.024024024024024024,0.4174174174174174,0.5585585585585585,546.9323557489283
142,969,590.4622513973742,0.6001565402383284,2.3998636898456613,2.8742432580626156,0.21654768997300772,0.24338539983021548,0.5400669101967769,1641.7647894237475
143,559,419.3874958223175,0.736579981107597,2.128590099542215,2.164988563307674,0.25073129152379164,0.13925170554111474,0.6100170029350938,897.8496159678489
144,275,76.47694524495677,0.27900815210707197,1.0499201316921583,2.42937647799523,0.6204416191704853,0.11989491322269864,0.2596634676068159,186.0312023318348
145,730,197.68026869570625,0.27078265591026235,0.9905818373151297,2.324217592094307,0.504474181659935,0.20420307744301225,0.29132274089705273,459.5107464227114
146,259,157.85118981737688,0.6069173123040029,2.3805290336615648,2.251821021424712,0.5247376543209876,0.16735777296208737,0.30790457271692495,355.12854441212806
147,631,400.7395822548617,0.637854000919365,2.3767823863461945,2.486633140716488,0.268395106977619,0.2398809597464946,0.4917239332758864,984.1201947030446
148,527,291.8943965517242,0.5538793103448276,2.0756629907690054,1.4819935235656327,0.22178988326848248,0.33852140077821014,0.4396887159533074,432.5856052547538
149,288,191.21171124051278,0.6628007921310287,2.4386666420755247,2.5481543104976523,0.16683725812709618,0.2588891044424397,0.5742736374304641,475.64172006903743
150,46,36.593837535014,0.7959491440812458,3.0726943285027972,2.3005849521986357,0.19007197540466117,0.17796883921216122,0.6319591853831777,84.15284001098853
151,129,71.9635173954676,0.5562233285220608,2.0195099590530363,2.5763431639557273,0.3137203411154985,0.2680972047467316,0.4181824541377699,183.41934266893222
152,170,105.23311904234095,0.6196271336732432,2.4333888243614554,2.250381613921938,0.5268842832469776,0.16496948762233735,0.30814622913068507,236.723401472509
153,361,100.38577737233844,0.27807762242585965,1.0463679329248354,2.4322120945226264,0.6214352192696107,0.11940764886361183,0.25915713186677747,244.15934750014114
154,672,333.4616372160115,0.4978254836278739,2.0120495454208016,1.8503710482374223,0.24838296780395216,0.1337308192202341,0.6178862129758137,620.734524717709
155,0,0.0,0.5059101654846335,1.7092114883846221,2.2076593178632877,0.3925233644859813,0.27102803738317754,0.3364485981308411,0.0
156,370,326.10169491525426,0.8813559322033898,8.111260504201683,2.279203832794042,0.11217948717948718,0.25961538461538464,0.6282051282051282,743.2522329314809
157,29,25.559322033898304,0.8800836631648233,7.975251816334769,2.281893476212492,0.11407342657342658,0.25382621764200713,0.6321003557845662,58.254904743278225
158,510,424.5581445523193,0.7975889200754612,2.969248166522089,2.353945326726442,0.24397817032888125,0.2061209248886974,0.5499009047824214,1010.8881432278972
159,584,450.4927723840345,0.7698862576367224,2.9898313661643066,2.3324649353284173,0.2907705278900042,0.3363360916225073,0.37289338048748855,1052.1397050107316
160,568,419.52583586626133,0.7386018237082067,2.711385081558331,1.7783922282787594,0.037037037037037035,0.345679012345679,0.6172839506172839,746.0814860667097
161,19,14.033434650455927,0.7386018237082068,2.711385081558331,1.7783922282787596,0.037037037037037035,0.345679012345679,0.617283950617284,24.95695111842867
162,298,220.10334346504558,0.7386018237082067,2.7113850815583307,1.7783922282787594,0.037037037037037035,0.345679012345679,0.6172839506172839,391.43007543640755
163,0,0.0,0.5455386552029535,1.428439718180421,1.6665030620712635,0.3200118522908256,0.17151428888900647,0.5084738588201679,0.0
164,1,0.6189024390243902,0.600877716275158,2.0543016681603747,2.120960053464442,0.37588876216360506,0.29853048744553023,0.3255807503908647,1.4042792290371913
165,375,199.4186046511628,0.5317829457364341,1.2728683191854038,1.5535380384963875,0.30612244897959184,0.13994169096209913,0.5539358600583091,309.8043879094541
166,244,129.75503875968994,0.5317829457364341,1.2728683191854038,1.5535380384963877,0.30612244897959184,0.13994169096209913,0.5539358600583091,201.57938839975145
167,239,118.03073770491804,0.49385245901639346,1.4921963047805002,3.055972852042236,0.3775933609958506,0.24273858921161828,0.3796680497925311,360.69873013274747
168,143,70.62090163934427,0.49385245901639346,1.4921963047805002,3.055972852042236,0.3775933609958506,0.24273858921161823,0.3796680497925311,215.81555819658112
169,62,30.618852459016395,0.49441991761315957,1.49665326466607,3.0440913522412356,0.3748908490466936,0.2430666986186249,0.3820424523346814,93.57038187544076
170,194,95.80737704918033,0.4942694477628422,1.4921259680978722,3.047840773637063,0.38043220535553207,0.2422121852529574,0.37735560939151047,292.78474328766947
171,67,33.08811475409836,0.49385245901639346,1.4921963047805002,3.055972852042236,0.3775933609958506,0.24273858921161826,0.3796680497925311,101.11638041378276
172,0,0.0,0.6189024390243902,2.2581538461538457,2.2689831878039346,0.39408866995073893,0.3399014778325123,0.2660098522167488,0.0
173,0,0.0,0.6189024390243902,2.2581538461538457,2.2689831878039346,0.39408866995073893,0.3399014778325123,0.2660098522167488,0.0
174,0,0.0,0.6189024390243902,2.2581538461538457,2.2689831878039346,0.39408866995073893,0.3399014778325123,0.2660098522167488,0.0
175,950,401.9612163456087,0.426296339179185,1.3957411343327266,2.670029193820382,0.6487563635685287,0.17513177938744476,0.17611185704402654,1040.5868409392835
176,295,150.6792479012003,0.5097998250302554,1.39601058909469,2.423193290421295,0.4811690432655975,0.2519950506964478,0.2668359060379547,365.55356150703506
177,56,34.65853658536585,0.6176398376723908,2.2438743457629986,2.258614417524115,0.39281379718304116,0.3370035099068541,0.2701826929101047,78.63963682608271
178,418,219.4975812557388,0.5252413925068998,1.4853942244385514,2.438428818993916,0.5889539276952657,0.20272462841539826,0.20832144388933607,535.1401039465482
179,338,174.17912529823752,0.5134391839376132,1.4888924620119803,2.673994239630249,0.5109390784541272,0.21801243143508353,0.27104849011078924,457.8696343041653
180,1,0.7386018237082067,0.6455104741926738,2.1756307821548773,2.0645702880017778,0.28125,0.2829861111111111,0.4357638888888889,1.3135237430751932
181,0,0.0,0.7386018237082067,2.711385081558331,1.7783922282787594,0.03703703703703704,0.345679012345679,0.6172839506172839,0.0
182,10,7.4074074074074066,0.7407407407407406,3.011486612993821,2.3098657677643653,0.34,0.47333333333333333,0.18666666666666668,17.110116798254555
183,33,24.444444444444443,0.7407407407407407,3.011486612993821,2.3098657677643653,0.34,0.47333333333333333,0.18666666666666668,56.46338543424003
184,1,0.30179028132992325,0.30179028132992325,1.1625599811592922,3.0048696270916966,0.9067796610169492,0.0423728813559322,0.05084745762711865,0.9068404501197447
185,85,45.947352005489364,0.5297146446728214,1.9500180716241275,2.475951248853618,0.5382830111881105,0.25622156007347413,0.20549542873841528,108.91752011089488
186,84,51.98780487804878,0.6189024390243902,2.2581538461538457,2.2689831878039346,0.3940886699507389,0.3399014778325123,0.2660098522167488,117.95945523912407
187,22,13.615853658536585,0.6189024390243902,2.2581538461538457,2.2689831878039346,0.39408866995073893,0.3399014778325123,0.2660098522167488,30.894143038818207
188,66,40.84756097560975,0.6189024390243902,2.2581538461538457,2.2689831878039346,0.3940886699507389,0.3399014778325123,0.2660098522167488,92.68242911645463
189,13,5.569230769230769,0.4284023668639053,1.5535588125380189,2.9435457571510497,0.47513812154696133,0.1685082872928177,0.35635359116022103,16.393285601364305
190,18,7.7112426035502954,0.42840236686390537,1.5535588125380186,2.9435457571510497,0.4751381215469614,0.16850828729281772,0.356353591160221,22.698395448042884
191,260,111.38461538461539,0.4284023668639053,1.5535588125380186,2.9435457571510497,0.47513812154696133,0.16850828729281767,0.3563535911602209,327.8657120272861
192,462,197.92189349112425,0.42840236686390526,1.5535588125380186,2.9435457571510497,0.47513812154696133,0.1685082872928177,0.356353591160221,582.5921498331007
193,6,2.570414201183432,0.4284023668639053,1.5535588125380186,2.9435457571510497,0.47513812154696133,0.1685082872928177,0.356353591160221,7.566131816014295
194,23,15.408312958435207,0.6699266503667481,2.1427756434962433,2.299645122774258,0.4635036496350365,0.3175182481751825,0.21897810218978103,35.43365174504492
195,809,482.20034985190927,0.5869020805659841,1.9570433506258202,2.4209450852942185,0.5045748305891927,0.19854261403952592,0.2968825553712814,1152.7297683599186
196,25,18.656015037593985,0.7462406015037594,3.5611597587079187,2.146335447922641,0.4282115869017632,0.21914357682619648,0.3526448362720403,40.04206639216581
197,546,407.4473684210526,0.7462406015037594,3.5611597587079196,2.146335447922641,0.4282115869017632,0.21914357682619648,0.35264483627204035,874.5187300049013
198,0,0.0,0.7462406015037594,3.5611597587079187,2.146335447922641,0.4282115869017632,0.2191435768261965,0.3526448362720403,0.0
199,4,2.0158853716196736,0.5041475995030743,1.7355624816049704,2.360968992714905,0.462539428107554,0.18279850990131363,0.3546620619911323,4.789040471206846
200,526,295.13323127376094,0.5598222875834933,1.8701965515255632,2.3148771807917736,0.44896332935581956,0.2498343858114031,0.3012022848327773,678.5415819857375
201,0,0.0,0.5059101654846335,1.7092114883846221,2.2076593178632877,0.3925233644859813,0.27102803738317754,0.3364485981308411,0.0
202,108,54.638297872340424,0.5059101654846335,1.7092114883846221,2.2076593178632877,0.3925233644859813,0.27102803738317754,0.33644859813084116,120.62274741006217
203,31,4.04954954954955,0.13063063063063063,1.0946013705498914,2.0747909329918857,0.0,1.0,0.0,8.40196868810678
204,0,0.0,0.13063063063063063,1.0946013705498914,2.0747909329918857,0.0,1.0,0.0,0.0
205,0,0.0,0.2670959160320862,1.3180959588534298,2.123106709308759,0.1427357689039932,0.7349192863211556,0.1223449447748513,0.0
206,0,0.0,0.13063063063063063,1.0946013705498914,2.0747909329918857,0.0,1.0,0.0,0.0
207,44,1.8306462913050288,0.04428876316968001,0.9071959406464546,1.942998405487864,0.0,0.14035087719298245,0.8596491228070176,3.6176872365648216
208,167,17.094705867807424,0.09826182530336063,1.024344726164001,2.025383075693734,0.0,0.6777251184834123,0.3222748815165877,35.25038967932968
209,26,3.3963963963963963,0.13063063063063063,1.0946013705498914,2.0747909329918857,0.0,1.0,0.0,7.0468124480895575
210,18,2.3513513513513513,0.13063063063063063,1.0946013705498914,2.0747909329918857,0.0,1.0,0.0,4.878562464062002
211,45,4.271362396248032,0.08106357923375307,0.9870158520842555,1.9991316129352437,0.0,0.5064935064935064,0.4935064935064935,8.788124036837369
212,0,0.0,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0
213,0,0.0,0.030192131747483992,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0
214,137,4.136322049405306,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,7.947865295564642
215,42,1.2680695333943275,0.030192131747483985,0.876599135764261,1.9214812581402685,0.0,0.0,1.0,2.4365718424358755
216,0,0.0,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0
217,22,0.6642268984446478,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,1.2762995365140302
218,1,0.03019213174748399,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.05801361529609228
219,0,0.0,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0
220,16,0.4830741079597438,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.9282178447374765
221,14,0.42268984446477587,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.8121906141452919
222,308,9.299176578225069,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,17.868193511196424
223,0,0.0,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0
224,284,8.574565416285452,0.030192131747483985,0.8765991357642609,1.9214812581402687,0.0,0.0,1.0,16.475866744090208
225,69,2.0832570905763954,0.03019213174748399,0.8765991357642609,1.9214812581402683,0.0,0.0,1.0,4.002939455430368
226,0,0.0,0.030192131747483992,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0
227,0,0.0,0.08106944466666763,0.9270332031119699,1.9991581600650878,0.06927374301675979,0.029608938547486037,0.9011173184357542,0.0
228,3,0.8537360890302066,0.23158149538591924,1.0762339856822758,2.228952328259345,0.2742085661080075,0.11720204841713222,0.6085893854748604,1.9720157667559046
229,128,36.426073131955484,0.2845786963434022,1.128769472502806,2.3098657677643653,0.34636871508379896,0.14804469273743018,0.505586592178771,84.13933938158527
230,997,283.72496025437204,0.2845786963434022,1.128769472502806,2.3098657677643653,0.3463687150837989,0.14804469273743018,0.505586592178771,655.366573151879
231,93,26.465818759936408,0.2845786963434022,1.128769472502806,2.3098657677643653,0.34636871508379896,0.14804469273743018,0.505586592178771,61.13248876943305
232,202,26.38738738738739,0.13063063063063063,1.0946013705498914,2.0747909329918857,0.0,1.0,0.0,54.74831209669579
233,67,9.580201649862511,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,20.758158079340653
234,564,80.64527956003666,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,174.74031577236013
235,47,6.720439963336388,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,14.56169298103001
236,188,26.881759853345553,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,58.24677192412004
237,114,16.3006416131989,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,35.31985106037067
238,0,0.0,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,0.0
239,96,15.010191093870139,0.15212864699400377,1.0096650189594456,2.194221062413331,0.36782861292665214,0.24682280319535221,0.38534858387799564,33.4550710037446
240,5,0.7149404216315307,0.16649238832895724,1.0236317432733648,2.2373478580726482,0.42203548085901027,0.2418300653594771,0.33613445378151263,1.5491162745776608
241,338,81.69668246445498,0.24170616113744076,1.0967665905898876,2.463175442615983,0.7058823529411765,0.21568627450980393,0.0784313725490196,201.2332619896413
242,95,22.888520739839784,0.2412124392030979,1.0962712738920941,2.4611861895642173,0.7069143446852426,0.21482743574293017,0.07825821957182731,56.32860525382997
243,117,19.672566371681416,0.16966624718392057,1.0244939816439684,2.1729197162388796,0.856462246747622,0.09037146355678895,0.05316628969558917,42.62605918900929
244,198,33.29203539823009,0.168141592920354,1.022964402618658,2.166776737902856,0.8596491228070176,0.08771929824561403,0.05263157894736842,72.13640785832341
245,0,0.0,0.2076420353982301,1.0400658699486014,2.4064508629208845,0.7132203284010739,0.169117187987763,0.11766248361116313,0.0
246,0,0.0,0.168141592920354,1.022964402618658,2.166776737902856,0.8596491228070174,0.08771929824561403,0.05263157894736842,0.0
247,97,16.309734513274336,0.168141592920354,1.022964402618658,2.166776737902856,0.8596491228070174,0.08771929824561403,0.05263157894736842,35.3395533447342
248,357,100.31700000000001,0.2807742831858407,1.0717280151766109,2.850190385811405,0.4421178747580696,0.31981956671037026,0.23806255853156022,286.0599397288681
249,633,177.5344247787611,0.28091047987398027,1.0717062893873248,2.84963711020142,0.441910542799483,0.31962992400622464,0.2384595331942924,505.9046342217026
250,0,0.0,0.281,1.0718257378470677,2.851559952240079,0.44128113879003567,0.3202846975088968,0.23843416370106763,0.0
251,313,87.89782051282052,0.28706841806841804,1.0010465311653152,2.040713745641576,0.5677453318131164,0.13502261830471046,0.29723204988217305,180.81936819060095
252,78,25.896,0.33199999999999996,1.038148187393104,2.2076593178632877,0.4578313253012048,0.10040160642570281,0.4417670682730924,57.169545695387704
253,214,64.88923076923078,0.29892019092019095,1.0104182124055787,2.080188849393588,0.5395262157436908,0.12490224275179221,0.3355715415045171,138.08088236821814
254,274,59.717948717948715,0.21794871794871798,0.9425418557196954,1.7681715832886515,0.7394957983193278,0.18487394957983194,0.07563025210084033,105.59157993536589
255,46,11.622358974358974,0.24723215523215525,0.9670894273655706,1.8810130286524096,0.6671765417335935,0.16318510471593392,0.1696383535504726,22.593063859544284
256,5,1.0897435897435899,0.21794871794871795,0.9425418557196954,1.7681715832886515,0.7394957983193278,0.18487394957983194,0.07563025210084033,1.9268536484555818
257,26,7.149333333333334,0.2370432764821905,0.9585483456378678,1.841750977764948,0.6923393028366556,0.17073152108796416,0.13692917607538027,14.538077101882465
258,1,0.332,0.332,1.038148187393104,2.2076593178632877,0.4578313253012048,0.10040160642570281,0.44176706827309237,0.7329428935306116
259,0,0.0,0.27497435897435896,0.9903450215563997,1.9879154505759695,0.5986635618102663,0.1426377780027674,0.25869866018696636,0.0
260,249,81.98252815711912,0.3284727432031523,1.0547067793312128,2.2885193284123324,0.45060957881534053,0.1127858299319981,0.4366045912526614,186.96791649812252
261,7,2.324,0.3281893393702408,1.0377950761192798,2.206708560189789,0.46717592524320045,0.10010666902616586,0.4327174057306337,5.130600254714281
262,12,3.641846153846154,0.3159364391477068,1.0246825068757226,2.1457596369372824,0.49750237783896856,0.11229911954600269,0.3901985026150287,7.752598230848854
264,61,20.797891036906854,0.3409490333919156,1.180804150453956,2.9844283371114813,0.5670103092783505,0.08762886597938144,0.34536082474226804,62.069815362701696
265,0,0.0,0.3409490333919156,1.180804150453956,2.9844283371114813,0.5670103092783505,0.08762886597938144,0.34536082474226804,0.0
266,683,207.00665763997637,0.30639113053769795,1.1310198068970099,2.7028023293588466,0.43460188374720127,0.1780780661379492,0.3873200501148495,568.136268959581
267,672,137.11515151515152,0.20404040404040408,0.9496204345498324,2.146335447922641,0.3910891089108911,0.3613861386138614,0.24752475247524752,294.2951101442535
268,172,37.521499353726846,0.21808216403884007,0.9720278751655963,2.2058934472629024,0.4059431859416308,0.3418096521694054,0.2522471618889638,83.94819457401891
269,24,6.1041270953584,0.264900485379786,1.077352844346572,2.2566479266089767,0.1869534501852064,0.32030205827318897,0.49274449154160455,13.399208095968643
270,41,10.289883268482491,0.2509727626459144,1.061505219823959,2.166776737902856,0.11627906976744184,0.3488372093023256,0.5348837209302325,22.29587970188367
271,200,50.19455252918288,0.2509727626459144,1.061505219823959,2.166776737902856,0.11627906976744186,0.34883720930232565,0.5348837209302325,108.76038878967644
272,0,0.0,0.2509727626459144,1.061505219823959,2.166776737902856,0.11627906976744186,0.3488372093023256,0.5348837209302325,0.0
273,109,27.35603112840467,0.25143577543079487,1.0613717510672112,2.1670103526454874,0.1182307969419205,0.34741757728588774,0.5343516257721916,59.27441189037366
274,977,324.1232227488151,0.33175355450236965,1.153421442055114,2.6880296323983544,0.5261904761904762,0.18333333333333332,0.2904761904761905,871.2528272972675
275,28,6.469887747068546,0.269104403857974,1.0240381247321237,2.2392297546105095,0.5238660828316001,0.25956394818463785,0.2165699689837621,12.881033388800757
276,93,26.515831677954523,0.28895175623823294,1.0650269691876866,2.38141028269512,0.5246024544118918,0.23541396594935615,0.23998357963875205,64.33654651862794
277,48,10.71947194719472,0.22332233223322331,0.9294887774576306,1.911260613150161,0.5221674876847291,0.31527093596059114,0.1625615763546798,20.48770452644133
278,565,126.17711771177117,0.22342155164539154,0.9296615039689445,1.911970380163363,0.5218546434821978,0.31543455534382525,0.162710801173977,241.15735536331982
279,189,46.870463349652496,0.26187262176115605,1.009020261300914,2.187420818458272,0.5227838485330276,0.2690946610657886,0.2081214904011839,100.66259349629402
280,121,34.801597869507326,0.28761651131824234,1.041415556789014,2.371189637705012,0.3194444444444444,0.4212962962962963,0.25925925925925924,82.52118824375259
281,559,164.67735451518138,0.29683717183593755,1.0509321329755068,2.3387104127679734,0.2661132128345243,0.3576554744587531,0.3762313127067225,386.29123269412287
282,263,80.22183708838821,0.3050259965337955,1.0593837589697015,2.3098657677643653,0.21875,0.30113636363636365,0.48011363636363635,185.30167531763766
283,200,61.005199306759096,0.3050259965337955,1.0593837589697015,2.3098657677643653,0.21875,0.30113636363636365,0.4801136363636363,140.91382153432522
284,122,35.73336533380103,0.29319647452835557,1.047174595949491,2.351534551185574,0.28717058404558404,0.38278349736683065,0.33004591858758525,84.03848674185818
285,0,0.0,0.28761651131824234,1.041415556789014,2.371189637705012,0.3194444444444444,0.4212962962962963,0.25925925925925924,0.0
286,234,67.30226364846871,0.28761651131824234,1.041415556789014,2.371189637705012,0.3194444444444444,0.4212962962962963,0.25925925925925924,159.58643015733972
287,0,0.0,0.3050259965337955,1.0593837589697015,2.3098657677643653,0.21875,0.30113636363636365,0.4801136363636364,0.0
288,441,138.3360058855933,0.32088568406676216,1.1008734019763258,2.323233947024783,0.2226353887837044,0.28825628980277407,0.4891083214135215,321.33943832093763
289,127,69.74590163934427,0.5479409657808573,1.9799920143206635,2.3810471125685684,0.0011104060913705585,0.0015286109829257038,0.9973609829257036,166.0936073397769
290,1318,759.89618227263,0.5778362238008611,1.8283895547109372,2.539137286269663,0.18934200107288207,0.13306770905683973,0.6775902898702783,1927.1205806893938
291,218,122.00633579725448,0.5596235549199166,1.726475843301449,2.5239732499468452,0.28009850166481687,0.09399278579356271,0.6259087125416204,308.0049108477223
292,173,96.82154171066524,0.5587430579364507,1.7233731775831593,2.521626843703201,0.2826244702513618,0.09403132322111235,0.6233442065275259,244.42591548924747
300,0,0.0,0.9040178571428571,0.0,2.371189637705012,0.02962962962962963,0.18271604938271604,0.7876543209876543,0.0
301,0,0.0,0.9040178571428571,0.0,2.371189637705012,0.029629629629629627,0.18271604938271604,0.7876543209876543,0.0
302,0,0.0,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,0.0
303,5,3.6909871244635197,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,7.469405274315701
304,0,0.0,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,0.0
305,0,0.0,0.7117949009464799,2.147563283442749,2.0880777714790257,0.3290145511238145,0.13493568922956997,0.5360497596466155,0.0
306,256,231.42857142857142,0.8946733860186746,0.032404838613819174,2.3776330878074714,0.04325560683345478,0.1800191617412895,0.7767252314252557,548.7610304403028
307,0,0.0,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,0.0
308,29,21.407725321888414,0.7310705875940976,2.1925765555334906,2.0156062678166102,0.29690437559556004,0.14078446521929486,0.5623111591851451,43.32255059103106
309,157,68.09017110910322,0.44191616806806966,1.0573491398851513,1.68772111214245,0.4700973702228165,0.03422505893219007,0.4956775708449934,114.38830149000465
310,575,248.25246710526315,0.4317434210526316,1.017410683044997,1.676185778377681,0.47619047619047616,0.030476190476190476,0.49333333333333335,416.11725480901515
311,332,148.854987858595,0.4579906389741193,1.1204579109511474,1.705948675131282,0.4604693460071367,0.04014883515852508,0.49938181883433824,254.12606422237263
312,217,160.18884120171674,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,324.17218890530137
313,520,383.862660944206,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,776.8181485288328
314,4,2.9527896995708156,0.6181859524098674,1.88876845939148,2.316369814576252,0.4579942598651186,0.10488738233314043,0.43711835780174096,5.97552421945256
315,72,39.05333041563136,0.5224287895359182,1.3734436866876478,1.7790179820536638,0.4218732343435713,0.06389563134223789,0.5142311343141909,72.13028781116286
