taz,hotelmotel,resort,casino,campground,house,seasonal
109,0.6097631998566174,0.592337,0.0,0.0,0.5382725733333333,0.9872392064086835
110,0.0,0.592337,0.0,0.0,0.5382725733333333,1.2647681170314171
111,0.5923369999999999,0.592337,0.0,0.0,0.5382725733333333,0.9872392064086835
112,0.592337,0.0,0.0,0.0,0.5382725733333333,0.8345725035965784
113,0.5923369999999999,0.0,0.0,0.0,0.5382725733333333,1.5199438905370828
114,0.0,0.0,0.0,0.0,0.5382725733333333,1.294106261617989
115,0.592337,0.0,0.0,0.0,0.5382725733333333,1.7851348244490426
116,0.0,0.0,0.0,0.0,0.0,1.7851348244490426
117,0.0,0.0,0.0,0.0,0.0,1.742445949010406
118,0.592337,0.592337,0.0,0.0,0.5382725733333333,1.8061373895146506
119,0.0,0.592337,0.0,0.0,0.5382725733333333,1.8379352625362526
120,0.0,0.0,0.0,0.63,0.0,1.8446903058105462
121,0.0,0.0,0.0,0.0,0.5382725733333333,1.8469946805680801
122,0.0,0.0,0.0,0.0,0.0,1.8061373895146506
123,0.0,0.0,0.0,0.0,0.5382725733333333,1.8197119386899816
124,0.592337,0.0,0.0,0.0,0.5382725733333333,2.018515641436919
125,0.5923369999999999,0.0,0.0,0.0,0.5382725733333333,1.1328849117075437
126,0.0,0.0,0.0,0.0,0.5382725733333333,1.9566517654149438
127,0.0,0.0,0.0,0.0,0.0,1.848753095626076
128,0.0,0.0,0.0,0.0,0.0,1.8487530956260758
129,0.0,0.0,0.0,0.0,0.0,1.848753095626076
130,0.0,0.0,0.0,0.0,0.0,1.8061373895146504
131,0.0,0.0,0.0,0.0,0.0,1.848753095626076
132,0.0,0.0,0.0,0.0,0.0,1.8487530956260758
133,0.0,0.0,0.0,0.0,0.5382725733333333,1.8061373895146504
134,0.0,0.0,0.0,0.0,0.5382725733333333,1.7791002325717022
135,0.0,0.0,0.0,0.0,0.5382725733333333,1.1328849117075437
136,0.0,0.0,0.0,0.0,0.0,1.2633348942558436
