taz,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other
109,222.0,0.40427927927927926,90,54,12,24,2.098179154340333,189,14,469,57,0,125.0
110,74.0,0.8513513513513513,63,29,14,20,2.302246856967293,145,117,820,23,0,172.0
111,257.0,0.29747081712062257,76,53,5,18,2.098179154340333,159,73,251,4,0,166.0
112,1183.0,0.5729923922231615,678,380,146,152,2.36937638584123,1606,0,142,7,0,89.0
113,531.0,0.6284369114877589,334,229,46,59,2.6465514958700713,884,82,89,3,0,55.0
114,319.0,0.5478056426332288,175,89,7,79,2.601062856834664,455,0,24,0,0,34.0
115,295.0,0.5191525423728813,153,89,27,37,2.684873799392843,411,0,0,0,0,118.0
116,5.0,0.6,3,3,0,0,2.684873799392843,8,0,0,0,0,14.0
117,0.0,0.0,0,0,0,0,2.5870913585507584,0,7,124,441,0,68.0
118,314.0,0.5509554140127388,173,65,66,42,2.7345936845667844,473,51,350,154,0,75.0
119,165.0,0.5869696969696969,97,47,26,24,2.2226318515372605,216,30,176,56,0,67.0
120,67.0,0.8313432835820896,56,24,15,17,2.0584032462011796,115,0,121,16,0,239.0
121,424.0,0.5410377358490566,229,127,63,39,2.0767706406756306,476,0,8,0,0,13.0
122,0.0,0.0,0,0,0,0,2.7345936845667844,0,0,0,0,0,7.0
123,607.0,0.6169686985172982,374,214,80,80,2.575204773980485,963,0,2,0,0,36.0
124,376.0,0.6065159574468085,228,135,72,21,3.390590200338665,773,12,87,6,0,68.0
125,290.0,0.4563793103448276,132,60,27,45,2.814145500845091,371,0,5,0,0,10.0
126,302.0,0.6259933774834437,189,106,12,71,2.382831871305401,450,0,0,0,0,70.0
127,10.0,0.5,5,3,1,1,2.048459269166391,10,0,0,0,0,214.0
128,0.0,0.0,0,0,0,0,2.048459269166391,0,67,0,0,0,116.0
129,0.0,0.0,0,0,0,0,2.048459269166391,0,0,0,0,0,1.0
130,0.0,0.0,0,0,0,0,2.7345936845667844,0,0,0,0,0,17.0
131,62.0,0.6935483870967742,43,33,6,4,2.048459269166391,88,0,0,0,0,390.0
132,0.0,0.0,0,0,0,0,2.048459269166391,0,0,0,0,0,16.0
133,118.0,0.5508474576271186,65,24,25,16,2.7345936845667844,178,0,0,0,0,20.0
134,390.0,0.571923076923077,223,93,30,100,2.5088192523971817,559,0,0,0,0,15.0
135,142.0,0.46971830985915497,67,32,13,22,2.814145500845091,189,0,0,0,0,9.0
136,0.0,0.0,0,0,0,0,2.7882911605546417,0,0,0,0,0,52.0
137,399.0,0.6392230576441104,255,112,48,95,2.0242208251440954,516,0,14,0,0,37.0
138,707.0,0.5578500707213578,394,177,67,150,2.0492822189899598,807,7,141,12,0,155.0
139,575.0,0.5026086956521739,289,145,56,88,1.946213525100771,562,3,22,0,0,175.0
140,186.0,0.7080645161290322,132,81,44,7,2.20242237122197,291,15,42,6,0,89.0
141,384.0,0.6609375000000001,254,139,104,11,2.2075629017230045,561,25,58,0,0,125.0
142,987.0,0.6113981762917934,603,320,150,133,2.796438872324855,1686,26,61,1,0,251.0
143,563.0,0.7501776198934281,422,256,60,106,2.1063833618081422,889,13,91,4,0,148.0
144,283.0,0.2968197879858657,84,23,11,50,2.363614422516464,199,1,1,43,0,98.0
145,760.0,0.2963157894736842,225,69,46,110,2.2613021371944724,509,0,0,0,0,54.0
146,265.0,0.6188679245283019,164,51,28,85,2.190865306952089,359,0,12,9,0,38.0
147,647.0,0.6415765069551778,415,203,99,113,2.419321174853511,1004,0,3,0,0,185.0
148,536.0,0.5585820895522388,299,130,101,68,1.4418766700443046,431,24,10,0,0,63.0
149,345.0,0.711304347826087,245,131,63,51,2.479176996090753,607,5,76,0,0,205.0
150,52.0,0.8269230769230769,43,26,8,9,2.238309221520223,96,144,30,4,0,363.0
151,132.0,0.5681818181818182,75,31,20,24,2.5066027908126527,188,1,0,0,0,40.0
152,174.0,0.6264367816091954,109,34,18,57,2.1894648635196896,239,0,0,0,0,42.0
153,369.0,0.2910569105691057,107,29,14,64,2.366373280265186,253,1,0,0,0,116.0
154,700.0,0.5098571428571428,357,215,51,91,1.8002823918958957,643,0,10,0,0,52.0
155,0.0,0.0,0,0,0,0,2.1478990395142747,0,0,0,0,0,8.0
156,378.0,0.8767195767195767,331,205,88,38,2.217506878757793,734,9,27,0,0,48.0
157,31.0,0.9032258064516129,28,18,6,4,2.2201237148195787,62,81,0,0,0,61.0
158,782.0,0.7957161125319693,622,378,105,139,2.2902251563155103,1425,209,106,0,0,345.0
159,622.0,0.7688906752411575,478,175,159,144,2.2693262288048732,1085,0,32,0,0,73.0
160,683.0,0.7423865300146413,507,290,165,52,1.7302520040531657,877,0,32,2,0,69.0
161,152.0,0.8773026315789473,133,94,16,23,1.7302520040531657,230,171,178,0,0,105.0
162,300.0,0.74,222,137,76,9,1.7302520040531657,384,0,2,0,0,354.0
163,0.0,0.0,0,0,0,0,1.6213916238828514,0,0,0,0,0,202.0
164,1.0,1.0,1,0,0,1,2.0635466825984845,2,0,0,0,0,120.0
165,398.0,0.5473618090452261,218,118,33,67,1.5114845092878229,330,0,0,0,0,73.0
166,253.0,0.5456521739130435,138,75,20,43,1.5114845092878229,209,0,0,0,0,23.0
167,249.0,0.5076305220883535,126,48,31,47,2.9732491334017044,375,2,0,0,0,36.0
168,147.0,0.5037414965986394,74,28,18,28,2.9732491334017044,220,0,0,0,0,15.0
169,62.0,0.5,31,13,7,11,2.961689260098763,92,0,0,1,0,16.0
170,200.0,0.507,101,39,24,38,2.965337186456634,299,0,0,0,0,52.0
171,69.0,0.49782608695652175,34,13,8,13,2.9732491334017044,101,0,0,0,0,27.0
172,0.0,0.0,0,0,0,0,2.2075629017230045,0,0,0,0,0,64.0
173,0.0,0.0,0,0,0,0,2.2075629017230045,0,0,0,0,0,15.0
174,0.0,0.0,0,0,0,0,2.2075629017230045,0,0,0,0,0,5.0
175,996.0,0.44091365461847387,439,86,79,274,2.5977527848058197,1140,7,0,6,0,34.0
176,311.0,0.5329581993569131,166,46,42,78,2.3575986108630405,391,0,0,0,0,15.0
177,58.0,0.6379310344827587,37,10,12,15,2.1974748090790164,81,0,0,0,0,9.0
178,425.0,0.5257647058823529,223,48,45,130,2.372421720988247,529,0,12,0,0,18.0
179,346.0,0.5213872832369942,180,50,39,91,2.6016104987283133,468,0,0,0,0,71.0
180,1.0,1.0,1,0,0,1,2.0086833610272383,2,19,50,147,0,359.0
181,0.0,0.0,0,0,0,0,1.7302520040531657,0,0,9,0,0,67.0
182,11.0,0.7272727272727273,8,1,4,3,2.2473388098621583,18,1,0,0,0,77.0
183,34.0,0.7352941176470589,25,5,12,8,2.2473388098621583,56,0,0,0,0,76.0
184,1.0,0.0,0,0,0,0,2.9235292482277626,0,0,2,2,0,1.0
185,91.0,0.560989010989011,51,11,13,27,2.4089284366774675,123,0,40,18,0,19.0
186,86.0,0.6203488372093023,53,14,18,21,2.2075629017230045,117,0,0,0,0,9.0
187,22.0,0.6363636363636364,14,4,5,5,2.2075629017230045,31,0,0,0,0,49.0
188,68.0,0.6132352941176471,42,11,14,17,2.2075629017230045,93,0,0,0,0,21.0
189,13.0,0.46153846153846156,6,2,1,3,2.8638653860190337,17,0,0,0,0,139.0
190,20.0,0.5,10,4,2,4,2.8638653860190324,29,0,0,0,0,6.0
191,268.0,0.4380597014925373,117,43,20,54,2.863865386019033,335,1,0,0,0,7.0
192,478.0,0.4463389121338912,213,77,37,99,2.863865386019033,610,0,0,0,0,29.0
193,6.0,0.5,3,1,0,2,2.863865386019033,9,0,0,0,0,0.0
194,23.0,0.6521739130434783,15,3,5,7,2.2373948328273694,34,0,0,0,0,21.0
195,855.0,0.6101169590643275,522,158,107,257,2.3554112635699123,1230,0,0,0,0,115.0
196,28.0,0.7160714285714286,20,7,4,9,2.088235177305545,42,7,40,0,0,72.0
197,572.0,0.7535839160839161,431,153,96,182,2.088235177305545,900,2,14,0,0,61.0
198,0.0,0.0,0,0,0,0,2.088235177305545,0,0,0,15,0,23.0
199,4.0,0.5,2,1,0,1,2.297058695036099,5,0,0,0,0,44.0
200,550.0,0.5753636363636363,316,98,79,139,2.2522145663437314,712,0,0,0,0,96.0
201,0.0,0.0,0,0,0,0,2.1478990395142747,0,0,0,0,0,66.0
